project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-∞Ÿ∂»‰Ø¿¿∆˜T7≥¢œ ÃÂ—È_1463737142.csv,57.0,58.0,0.9827586206896551,470.0,471.0,0.9978768577494692,0.002123142250530785,0.004237130644861549,0.004237130644861549,397.0,73.0,
29-150-–°∞◊”√≥µ_1463737383.csv,20.0,21.0,0.9523809523809523,140.0,150.0,0.9333333333333333,0.06666666666666665,0.1246105919003115,0.1246105919003115,123.0,17.0,
48-118-∞Ÿ∂»≈¥√◊6.0.2≤‚ ‘_1463737445.csv,12.0,13.0,0.9230769230769231,110.0,118.0,0.9322033898305084,0.06779661016949157,0.1263157894736843,0.1263157894736843,76.0,34.0,
89-120-“ª∆∑…≤‚ ‘_1463737536.csv,16.0,17.0,0.9411764705882353,110.0,120.0,0.9166666666666666,0.08333333333333337,0.15311004784689006,0.15311004784689006,84.0,26.0,
92-133-ﬂ˜∂ﬂ¿≤≤‚ ‘_1463737548.csv,17.0,19.0,0.8947368421052632,130.0,133.0,0.9774436090225563,0.022556390977443663,0.044003451251078615,0.044003451251078615,113.0,17.0,
95-106-∞Æ≈„ª§≤‚ ‘_1463737556.csv,14.0,14.0,1.0,100.0,106.0,0.9433962264150944,0.05660377358490565,0.10714285714285712,0.10714285714285712,70.0,30.0,
97-107-Ã‘Ãÿª›≤‚ ‘_1463737552.csv,14.0,15.0,0.9333333333333333,100.0,107.0,0.9345794392523364,0.06542056074766356,0.12227074235807861,0.12227074235807861,65.0,35.0,
98-117-øÏ¿÷¬˙“‚≈ƒ≤‚ ‘_1463737558.csv,16.0,16.0,1.0,110.0,117.0,0.9401709401709402,0.05982905982905984,0.11290322580645162,0.11290322580645162,59.0,51.0,
99-156-—≈Àºæ˝≤‚ ‘_1463737564.csv,22.0,22.0,1.0,150.0,156.0,0.9615384615384616,0.038461538461538436,0.07407407407407403,0.07407407407407403,88.0,62.0,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,16.0,18.0,0.8888888888888888,130.0,138.0,0.9420289855072463,0.05797101449275366,0.10884353741496605,0.10884353741496605,100.0,30.0,
128-115-µ∞µ∞◊¨≤‚ ‘_1463737676.csv,14.0,14.0,1.0,110.0,115.0,0.9565217391304348,0.04347826086956519,0.08333333333333327,0.08333333333333327,102.0,8.0,
130-136-÷’º´ ÷µÁÕ≤≤‚ ‘_1463737660.csv,19.0,19.0,1.0,130.0,136.0,0.9558823529411765,0.044117647058823484,0.08450704225352106,0.08450704225352106,107.0,23.0,
134-221-¬Ú≥µ¥Ô»À≤‚ ‘_1463737670.csv,24.0,24.0,1.0,220.0,221.0,0.995475113122172,0.004524886877828038,0.009009009009008978,0.009009009009008978,191.0,29.0,
143-127-¿Û÷¶FM≤‚ ‘_1463737709.csv,15.0,18.0,0.8333333333333334,120.0,127.0,0.9448818897637795,0.055118110236220486,0.10339734121122603,0.10339734121122603,103.0,17.0,
157-161-»Œ“‚«Ú≤‚ ‘_1463737744.csv,21.0,23.0,0.9130434782608695,160.0,161.0,0.9937888198757764,0.006211180124223614,0.012338425381903667,0.012338425381903667,125.0,35.0,
164-326-«—◊”“Ω…˙≤‚ ‘_1463737777.csv,40.0,40.0,1.0,320.0,326.0,0.9815950920245399,0.018404907975460127,0.036144578313253024,0.036144578313253024,263.0,57.0,
167-284-–”¡÷Ã‚ø‚≤‚ ‘_1463737790.csv,33.0,35.0,0.9428571428571428,240.0,284.0,0.8450704225352113,0.15492957746478875,0.26612903225806456,0.26612903225806456,243.0,-3.0,
168-124-µÁÃ®≤‚ ‘_1463737792.csv,16.0,16.0,1.0,120.0,124.0,0.967741935483871,0.032258064516129004,0.062499999999999944,0.062499999999999944,102.0,18.0,
170-149-Domino≤‚ ‘_1463737794.csv,16.0,21.0,0.7619047619047619,140.0,149.0,0.9395973154362416,0.06040268456375841,0.11193159735717066,0.11193159735717066,131.0,9.0,
