min,first-quarter,median,third-quarter,max
0.230769231,0.261538462,0.384615385,0.384615385,0.38974359
0.351351351,0.367567568,0.394594595,0.394594595,0.394594595
0.4,0.4,0.4,0.4,0.416666667
0.395348837,0.404651163,0.404651163,0.413953488,0.413953488
0.394957983,0.394957983,0.411764706,0.462184874,0.462184874
0.397590361,0.403614458,0.421686747,0.421686747,0.421686747
0.407407407,0.433333333,0.433333333,0.437037037,0.437037037
0.433962264,0.433962264,0.433962264,0.446540881,0.446540881
0.419087137,0.435684647,0.439834025,0.439834025,0.439834025
0.380530973,0.433628319,0.442477876,0.442477876,0.442477876
0.169811321,0.169811321,0.443396226,0.745283019,0.745283019
0.426751592,0.426751592,0.445859873,0.796178344,0.796178344
0.230769231,0.446153846,0.446153846,0.446153846,0.446153846
0.393939394,0.454545455,0.454545455,0.454545455,0.454545455
0.458646617,0.458646617,0.458646617,0.458646617,0.473684211
0.458646617,0.458646617,0.458646617,0.458646617,0.526315789
0.038461538,0.048076923,0.461538462,0.461538462,0.461538462
0.394957983,0.394957983,0.462184874,0.462184874,0.470588235
0.459363958,0.459363958,0.462897527,0.462897527,0.480565371
0.432989691,0.463917526,0.463917526,0.489690722,0.489690722
0.156976744,0.162790698,0.465116279,0.465116279,0.918604651
0.335793358,0.36900369,0.468634686,0.468634686,0.468634686
0.411764706,0.470588235,0.470588235,0.470588235,0.485294118
0.45177665,0.45177665,0.472081218,0.472081218,0.609137056
0.45177665,0.45177665,0.472081218,0.472081218,0.593908629
0.444444444,0.46875,0.472222222,0.472222222,0.732638889
0.024390244,0.048780488,0.479674797,0.479674797,0.487804878
0.480769231,0.480769231,0.480769231,0.487179487,0.487179487
0.351145038,0.480916031,0.480916031,0.484732824,0.492366412
0.444444444,0.458333333,0.481481481,0.481481481,0.481481481
0.481818182,0.481818182,0.481818182,0.490909091,0.703030303
0.482758621,0.482758621,0.482758621,0.494252874,0.494252874
0.435483871,0.483870968,0.483870968,0.491935484,0.548387097
0.303225806,0.303225806,0.483870968,0.483870968,0.483870968
0.419354839,0.419354839,0.483870968,0.483870968,0.483870968
0.461538462,0.461538462,0.487179487,0.521367521,0.521367521
0.432989691,0.463917526,0.489690722,0.489690722,0.494845361
0.485714286,0.485714286,0.491428571,0.497142857,0.64
0.490291262,0.495145631,0.495145631,0.584951456,0.584951456
0.440559441,0.496503497,0.496503497,0.496503497,0.496503497
0.440559441,0.496503497,0.496503497,0.496503497,0.755244755
0.485714286,0.485714286,0.497142857,0.497142857,0.497142857
0.483394834,0.498154982,0.498154982,0.501845018,0.6900369
0.48608137,0.498929336,0.498929336,0.503211991,0.503211991
0.259259259,0.296296296,0.50617284,0.50617284,0.510288066
0.386503067,0.503067485,0.509202454,0.509202454,0.570552147
0.478527607,0.503067485,0.509202454,0.509202454,0.509202454
0.504504505,0.513513514,0.513513514,0.531531532,0.531531532
0.492063492,0.514285714,0.514285714,0.517460317,0.517460317
0.015151515,0.515151515,0.515151515,0.590909091,0.590909091
0.512195122,0.517073171,0.517073171,0.531707317,0.624390244
0.496,0.496,0.52,0.52,0.52
0.496,0.496,0.52,0.52,0.52
0.507042254,0.521126761,0.521126761,0.524647887,0.531690141
0.507042254,0.524647887,0.524647887,0.549295775,0.679577465
0.477124183,0.529411765,0.529411765,0.738562092,0.738562092
0.504504505,0.513513514,0.531531532,0.531531532,0.621621622
0.512195122,0.517073171,0.531707317,0.531707317,0.624390244
0.126213592,0.533980583,0.533980583,0.563106796,0.563106796
0.492753623,0.536231884,0.536231884,0.543478261,0.543478261
0.501915709,0.517241379,0.540229885,0.540229885,0.544061303
0.501915709,0.517241379,0.540229885,0.540229885,0.544061303
0.539170507,0.543778802,0.550691244,0.557603687,0.580645161
0.543147208,0.543147208,0.553299492,0.553299492,0.573604061
0.539170507,0.543778802,0.557603687,0.557603687,0.557603687
0.246575342,0.506849315,0.561643836,0.561643836,0.568493151
0.534883721,0.565891473,0.565891473,0.581395349,0.581395349
0.534883721,0.565891473,0.565891473,0.581395349,0.728682171
0.217391304,0.569565217,0.569565217,0.895652174,0.895652174
0.541984733,0.553435115,0.572519084,0.572519084,0.839694656
0.541984733,0.553435115,0.572519084,0.572519084,0.572519084
0.519083969,0.519083969,0.572519084,0.572519084,0.572519084
0.519083969,0.519083969,0.572519084,0.572519084,0.572519084
0.433962264,0.575471698,0.575471698,0.58490566,0.58490566
0.545454545,0.575757576,0.575757576,0.590909091,0.590909091
0.577464789,0.577464789,0.577464789,0.58685446,0.58685446
0.433962264,0.575471698,0.58490566,0.58490566,0.58490566
0.53271028,0.579439252,0.588785047,0.588785047,0.588785047
0.123076923,0.123076923,0.58974359,0.58974359,0.58974359
0.545454545,0.590909091,0.590909091,0.636363636,0.636363636
0.545454545,0.590909091,0.590909091,0.636363636,0.636363636
0.236363636,0.28,0.592727273,0.592727273,0.592727273
0.542372881,0.542372881,0.593220339,0.593220339,0.593220339
0.202898551,0.594202899,0.594202899,0.608695652,0.608695652
0.566787004,0.577617329,0.59566787,0.59566787,0.59566787
0.43620178,0.596439169,0.596439169,0.599406528,0.605341246
0.579831933,0.596638655,0.596638655,0.621848739,0.647058824
0.592592593,0.6,0.6,0.614814815,0.614814815
0.592760181,0.592760181,0.601809955,0.601809955,0.746606335
0.32735426,0.35426009,0.605381166,0.605381166,0.686098655
0.489247312,0.491935484,0.612903226,0.612903226,0.73655914
0.489247312,0.491935484,0.612903226,0.612903226,0.73655914
0.610576923,0.610576923,0.615384615,0.615384615,0.949519231
0.264705882,0.272058824,0.617647059,0.617647059,0.639705882
0.415584416,0.558441558,0.62012987,0.62012987,0.636363636
0.616519174,0.622418879,0.622418879,0.920353982,0.920353982
0.616519174,0.622418879,0.622418879,0.920353982,0.920353982
0.453125,0.5078125,0.625,0.625,0.625
0.453125,0.5078125,0.625,0.625,0.625
0.617834395,0.626326964,0.626326964,0.636942675,0.643312102
0.608695652,0.608695652,0.627329193,0.652173913,0.652173913
0.011627907,0.162790698,0.627906977,0.627906977,0.627906977
0.529230769,0.529230769,0.630769231,0.630769231,0.630769231
0.529230769,0.538461538,0.630769231,0.630769231,0.633846154
0.486486486,0.489189189,0.632432432,0.632432432,0.754054054
0.344262295,0.631147541,0.639344262,0.639344262,0.639344262
0.344262295,0.631147541,0.639344262,0.639344262,0.639344262
0.259493671,0.259493671,0.64556962,0.64556962,0.64556962
0.400630915,0.403785489,0.651419558,0.899053628,0.899053628
0.35483871,0.370967742,0.655913978,0.655913978,0.661290323
0.643564356,0.643564356,0.663366337,0.663366337,0.878712871
0.463869464,0.664335664,0.664335664,0.664335664,0.664335664
0.661016949,0.66440678,0.674576271,0.674576271,0.674576271
0.696969697,0.7,0.709090909,0.709090909,0.709090909
0.708633094,0.708633094,0.712230216,0.712230216,0.723021583
0.722222222,0.722222222,0.722222222,0.729166667,0.729166667
0.657439446,0.657439446,0.723183391,0.723183391,0.830449827
0.181818182,0.181818182,0.73553719,0.73553719,0.752066116
0.483568075,0.746478873,0.755868545,0.755868545,0.769953052
0.483568075,0.746478873,0.755868545,0.755868545,0.769953052
0.74025974,0.757575758,0.757575758,0.766233766,0.766233766
0.74025974,0.757575758,0.757575758,0.766233766,0.766233766
0.758099352,0.758099352,0.758099352,0.766738661,0.773218143
0.174757282,0.213592233,0.766990291,0.766990291,0.766990291
0.075144509,0.531791908,0.768786127,0.768786127,0.768786127
0.75,0.75,0.777777778,0.777777778,0.791666667
0.736842105,0.763157895,0.789473684,0.789473684,0.815789474
0.739130435,0.765217391,0.791304348,0.791304348,0.791304348
0.658119658,0.769230769,0.794871795,0.794871795,0.820512821
0.642857143,0.785714286,0.80952381,0.80952381,0.80952381
0.055555556,0.8,0.822222222,0.822222222,0.844444444
0.345864662,0.345864662,0.838345865,0.939849624,0.939849624
0.529411765,0.823529412,0.843137255,0.843137255,0.843137255
0.636591479,0.639097744,0.859649123,0.859649123,0.859649123
0.835526316,0.851973684,0.868421053,0.868421053,0.868421053
0.879699248,0.879699248,0.879699248,0.898496241,0.898496241
0.886075949,0.886075949,0.898734177,0.898734177,0.898734177
0.414225941,0.887029289,0.89958159,0.89958159,0.912133891
0.414225941,0.887029289,0.89958159,0.89958159,0.912133891
0.903743316,0.903743316,0.914438503,0.914438503,0.914438503
0.903914591,0.903914591,0.914590747,0.914590747,0.925266904
