1-284-∞Ÿ∂» ÷ª˙Œ¿ øπ¶ƒ‹ÃÂ—È_1463737109.csv,0.9444444444444444,0.9444444444444444,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.397887323943662,0.397887323943662,0.397887323943662,0.47535211267605637,0.5035211267605634,0.5646773272415763,0.5646773272415763,0.5646773272415763,0.6324056213833013,0.6568495001350987,
101-120-ΩÒ»’ ±…–≤‚ ‘_1463737561.csv,1.0,1.0,1.0,1.0,1.0,0.17500000000000004,0.17500000000000004,0.17500000000000004,0.17500000000000004,0.17500000000000004,0.29787234042553196,0.29787234042553196,0.29787234042553196,0.29787234042553196,0.29787234042553196,
102-223-µœ–≈Õ®≤‚ ‘_1463737571.csv,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.6278026905829597,0.6278026905829597,0.6278026905829597,0.6278026905829597,0.6278026905829597,0.7228645190257044,0.7228645190257044,0.7228645190257044,0.7228645190257044,0.7228645190257044,
106-103-ª˘ΩÀŸ¿¿2.3≤‚ ‘_1463737575.csv,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6310679611650485,0.6310679611650485,0.6310679611650485,0.6310679611650485,0.6310679611650485,0.7269338303821061,0.7269338303821061,0.7269338303821061,0.7269338303821061,0.7269338303821061,
107-174-”≤º˛±‡¬Î≤‚ ‘_1463737567.csv,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.9583333333333334,0.9583333333333334,0.5402298850574713,0.5402298850574713,0.7873563218390804,0.7873563218390804,0.7873563218390804,0.6909555768616171,0.6909555768616171,0.7457572846621839,0.7457572846621839,0.7457572846621839,
108-272-”≈”≈ÀÕ“©≤‚ ‘_1463737584.csv,1.0,1.0,1.0,1.0,1.0,0.02941176470588236,0.02941176470588236,0.02941176470588236,0.0404411764705882,0.10661764705882348,0.05714285714285716,0.05714285714285716,0.05714285714285716,0.07773851590106,0.19269102990033218,
11-117-π„∏Ê‘∆Õ∆ÀÕµ˜—–≤‚ ‘_1463737325.csv,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
111-241-µœ–≈Õ®≤‚ ‘∂˛_1463737590.csv,1.0,1.0,1.0,1.0,1.0,0.1410788381742739,0.1410788381742739,0.1410788381742739,0.1908713692946058,0.19502074688796678,0.24727272727272737,0.24727272727272737,0.24727272727272737,0.3205574912891986,0.32638888888888884,
112-119-ÀºŒ¨ºÚÕº≤‚ ‘_1463737602.csv,1.0,1.0,1.0,1.0,1.0,0.01680672268907568,0.01680672268907568,0.01680672268907568,0.01680672268907568,0.134453781512605,0.033057851239669526,0.033057851239669526,0.033057851239669526,0.033057851239669526,0.237037037037037,
113-177-Hark≤‚ ‘_1463737599.csv,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6045197740112994,0.6045197740112994,0.6045197740112994,0.6101694915254237,0.6440677966101696,0.6340740740740741,0.6340740740740741,0.6340740740740741,0.6371681415929202,0.6551724137931035,
114-119-æ©∂´Œ¢¡™≤‚ ‘_1463737617.csv,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6512333965844402,0.6512333965844402,0.6512333965844402,0.6512333965844402,0.6512333965844402,
115-157-ÃÏÃÏ∫Ï∞¸≤‚ ‘_1463737606.csv,0.4117647058823529,1.0,1.0,1.0,1.0,0.05095541401273884,0.05095541401273884,0.05095541401273884,0.05095541401273884,0.8089171974522293,0.09696969696969696,0.09696969696969696,0.09696969696969696,0.09696969696969696,0.5457335788827502,
119-337-º±æ»øÏÕ®≤‚ ‘_1463737643.csv,0.9285714285714286,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.1572700296735905,0.1572700296735905,0.1572700296735905,0.20771513353115723,0.32640949554896137,0.2708969644081531,0.2708969644081531,0.2708969644081531,0.34254341469236727,0.48302651579125144,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.5434782608695652,0.5434782608695652,0.5797101449275363,0.5797101449275363,0.5797101449275363,0.6745362563237773,0.6745362563237773,0.7017543859649122,0.7017543859649122,0.7017543859649122,
123-115-“∆∂Ø∑¢≤ºœµÕ≥Beta≤‚ ‘_1463737586.csv,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
124-326-“¬≈˙≤‚ ‘_1463737628.csv,0.525,0.525,0.525,0.525,0.525,0.8650306748466258,0.8650306748466258,0.8742331288343559,0.8742331288343559,0.8742331288343559,0.6534260178748759,0.6534260178748759,0.6560341992765538,0.6560341992765538,0.6560341992765538,
125-117-ª∞∑—÷ß∏∂Demo≤‚ ‘_1463737673.csv,0.9375,0.9375,0.9375,0.9375,0.9375,0.4786324786324786,0.4786324786324786,0.4786324786324786,0.5299145299145299,0.5299145299145299,0.6337231233496793,0.6337231233496793,0.6337231233496793,0.6771022934109939,0.6771022934109939,
127-271-365Ã‘∑ø≤‚ ‘_1463737634.csv,0.96875,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1439114391143912,0.0,0.0,0.0,0.0,0.25059591667530323,
128-115-µ∞µ∞◊¨≤‚ ‘_1463737676.csv,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.3291139240506329,0.3291139240506329,
130-136-÷’º´ ÷µÁÕ≤≤‚ ‘_1463737660.csv,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.4632352941176471,0.4632352941176471,0.4632352941176471,0.4632352941176471,0.4632352941176471,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,0.6222222222222222,
133-141-ª√æ∂≤‚ ‘_1463737686.csv,0.9,0.9,0.95,0.95,0.95,0.5319148936170213,0.5319148936170213,0.5319148936170213,0.6524822695035462,0.6524822695035462,0.6819813352476668,0.6819813352476668,0.6819813352476668,0.7565098218364551,0.7565098218364551,
134-221-¬Ú≥µ¥Ô»À≤‚ ‘_1463737670.csv,0.875,0.875,0.875,0.875,0.875,0.5746606334841629,0.5746606334841629,0.5746606334841629,0.6108597285067874,0.6108597285067874,0.6937182988685134,0.6937182988685134,0.6937182988685134,0.7194518462124097,0.7194518462124097,
135-243-–«¡™app≤‚ ‘_1463737684.csv,1.0,1.0,1.0,1.0,1.0,0.020576131687242816,0.020576131687242816,0.020576131687242816,0.09053497942386834,0.15637860082304522,0.040322580645161324,0.040322580645161324,0.040322580645161324,0.16603773584905665,0.2704626334519572,
136-215-ºÚ√˜ÃÏ∆¯≤‚ ‘_1463737693.csv,0.9166666666666666,1.0,1.0,1.0,1.0,0.023255813953488413,0.023255813953488413,0.023255813953488413,0.08837209302325577,0.32558139534883723,0.04545454545454553,0.04545454545454553,0.04545454545454553,0.16239316239316232,0.4804992199687988,
141-173-æ€¥¥≤‚ ‘_1463737689.csv,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.7976878612716762,0.7976878612716762,0.7976878612716762,0.7976878612716762,0.7976878612716762,0.6308571428571429,0.6308571428571429,0.6308571428571429,0.6308571428571429,0.6308571428571429,
142-130-hjdn≤‚ ‘_1463737703.csv,1.0,1.0,1.0,1.0,1.0,0.2692307692307693,0.2692307692307693,0.2692307692307693,0.3076923076923077,0.32307692307692304,0.4242424242424243,0.4242424242424243,0.4242424242424243,0.47058823529411764,0.4883720930232558,
143-127-¿Û÷¶FM≤‚ ‘_1463737709.csv,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7559055118110236,0.7559055118110236,0.7874015748031495,0.7874015748031495,0.7874015748031495,0.6404269513008672,0.6404269513008672,0.6514657980456026,0.6514657980456026,0.6514657980456026,
145-155- ÷µÁÕ≤≤‚ ‘_1463737698.csv,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7398615232443126,0.7398615232443126,0.7398615232443126,0.7398615232443126,0.7398615232443126,
146-252-ƒÒ»À≤‚ ‘_1463737707.csv,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.8015873015873016,0.8015873015873016,0.8015873015873016,0.8095238095238095,0.8095238095238095,0.577732379979571,0.577732379979571,0.577732379979571,0.5797807551766139,0.5797807551766139,
