1-284-∞Ÿ∂» ÷ª˙Œ¿ øπ¶ƒ‹ÃÂ—È_1463737109.csv,0.19444444444444445,0.19444444444444445,0.19444444444444445,0.2222222222222222,0.8888888888888888,0.5492957746478873,0.9119718309859155,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.32076136764187524,0.32076136764187524,0.32076136764187524,0.35736460848568463,0.6789989118607181,
101-120-ΩÒ»’ ±…–≤‚ ‘_1463737561.csv,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7647058823529411,0.9411764705882353,0.4,0.5833333333333333,0.65,0.65,0.65,0.5614035087719298,0.6618181818181817,0.6767895878524945,0.6767895878524945,0.6767895878524945,
102-223-µœ–≈Õ®≤‚ ‘_1463737571.csv,0.8518518518518519,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.4618834080717489,0.4618834080717489,0.4618834080717489,0.4618834080717489,0.5067264573991032,0.6163235998085208,0.6163235998085208,0.6163235998085208,0.6163235998085208,0.6354523227383863,
106-103-ª˘ΩÀŸ¿¿2.3≤‚ ‘_1463737575.csv,0.7142857142857143,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.47572815533980584,0.47572815533980584,0.47572815533980584,0.6116504854368932,0.6601941747572815,0.6291358024691358,0.6291358024691358,0.6291358024691358,0.6589958158995817,0.7175059952038367,
107-174-”≤º˛±‡¬Î≤‚ ‘_1463737567.csv,0.7916666666666666,0.875,0.875,0.875,0.875,0.4770114942528736,0.48275862068965514,0.48275862068965514,0.48275862068965514,0.5402298850574713,0.6174282678002126,0.6222222222222221,0.6222222222222221,0.6222222222222221,0.6422150305645451,
108-272-”≈”≈ÀÕ“©≤‚ ‘_1463737584.csv,0.6764705882352942,0.6764705882352942,1.0,1.0,1.0,0.007352941176470562,0.007352941176470562,0.007352941176470562,0.6139705882352942,0.6176470588235294,0.01459854014598535,0.01459854014598535,0.01459854014598535,0.6437070554717614,0.6457219251336899,
11-117-π„∏Ê‘∆Õ∆ÀÕµ˜—–≤‚ ‘_1463737325.csv,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6581196581196581,0.7008547008547008,0.7435897435897436,0.7435897435897436,0.7435897435897436,0.5305770887166235,0.5439469320066335,0.5563549160671463,0.5563549160671463,0.5563549160671463,
111-241-µœ–≈Õ®≤‚ ‘∂˛_1463737590.csv,0.2,0.2,0.2,0.9,0.9,0.4024896265560166,0.43983402489626555,0.8755186721991701,0.8755186721991701,0.8755186721991701,0.32561728395061734,0.32561728395061734,0.32561728395061734,0.5562280981204206,0.598337950138504,
112-119-ÀºŒ¨ºÚÕº≤‚ ‘_1463737602.csv,0.1875,0.375,0.375,0.375,1.0,0.05882352941176472,0.73109243697479,0.7478991596638656,0.7478991596638656,0.7478991596638656,0.11111111111111113,0.4444444444444445,0.49953227315247895,0.49953227315247895,0.49953227315247895,
113-177-Hark≤‚ ‘_1463737599.csv,0.5833333333333334,1.0,1.0,1.0,1.0,0.005649717514124242,0.011299435028248594,0.016949152542372836,0.016949152542372836,0.7175141242937852,0.011235955056179674,0.02234636871508381,0.03333333333333324,0.03333333333333324,0.643503438291712,
114-119-æ©∂´Œ¢¡™≤‚ ‘_1463737617.csv,0.47058823529411764,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.39495798319327735,0.4957983193277311,0.4957983193277311,0.4957983193277311,0.7058823529411764,0.5065110013471038,0.5824763471822295,0.5824763471822295,0.5824763471822295,0.6050420168067225,
115-157-ÃÏÃÏ∫Ï∞¸≤‚ ‘_1463737606.csv,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.7058823529411765,0.8823529411764706,0.42038216560509556,0.6496815286624205,0.8089171974522293,0.8089171974522293,0.8089171974522293,0.49145436955820704,0.49145436955820704,0.49145436955820704,0.586734693877551,0.6766169154228857,
119-337-º±æ»øÏÕ®≤‚ ‘_1463737643.csv,0.09523809523809523,1.0,1.0,1.0,1.0,0.0029673590504450953,0.0029673590504450953,0.0029673590504450953,0.0029673590504450953,0.9406528189910979,0.005917159763313593,0.005917159763313593,0.005917159763313593,0.005917159763313593,0.17296412494884736,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.3405797101449275,0.34782608695652173,0.34782608695652173,0.3623188405797102,0.3840579710144928,0.5,0.5,0.5,0.5237215033887862,0.5363693864642632,
123-115-“∆∂Ø∑¢≤ºœµÕ≥Beta≤‚ ‘_1463737586.csv,0.4,0.4,0.4,0.4,0.4,0.5652173913043479,0.5826086956521739,0.5826086956521739,0.5826086956521739,0.5826086956521739,0.46846846846846846,0.47433628318584076,0.47433628318584076,0.47433628318584076,0.47433628318584076,
124-326-“¬≈˙≤‚ ‘_1463737628.csv,1.0,1.0,1.0,1.0,1.0,0.1165644171779141,0.16257668711656437,0.17177914110429449,0.17177914110429449,0.21779141104294475,0.20879120879120877,0.27968337730870707,0.29319371727748694,0.29319371727748694,0.35768261964735515,
