,1,2,3,4,5,6,7,8,
1,0,0.6943252267886324,0.794302337678624,0.20185848553168018,0.017855780441079706,0.000,0.0053502663464737804,0.000,
2, , ,0.1678104523670335,0.8364957117515335,0.46997927219785285,0.000,0.6767247661492253,0.000,
3, , , ,0.7593486063817237,0.3612805306810828,0.000,0.26954850188390056,0.000,
4, , , , ,0.13575836361100202,0.000,0.06428760883623733,0.000,
5, , , , , ,0.000,0.9300387101229658,0.000,
6, , , , , , ,0.000,0.000,
7, , , , , , , ,0.000,
8, , , , , , , , ,
