,1,2,3,4,5,
1,0,0.6081512392910278,0.995451246704368,0.32661233252945654,0.4354477813892852,
2, , ,0.577922228494921,0.6516126683561603,0.17897200160167748,
3, , , ,0.35749485006113746,0.3188017862127487,
4, , , , ,0.07755630956882884,
5, , , , , ,
