 ,  ,number
10,2,0.7027027027027027
10,2,0.7027027027027027
10,2,0.9243697478991597
10,2,0.9243697478991597
10,2,0.5343511450381679
10,2,0.5343511450381679
10,2,0.8629441624365483
10,2,0.8629441624365483
10,2,0.5426356589147286
10,2,0.5426356589147286
10,2,0.6493506493506493
10,2,0.6493506493506493
10,2,0.6276150627615062
10,2,0.6276150627615062
10,2,0.9803921568627451
10,2,0.9803921568627451
10,2,0.9497206703910615
10,2,0.7843137254901961
10,2,0.5396825396825397
10,2,0.6168831168831169
10,2,0.15037593984962405
10,2,0.9565217391304348
10,2,0.514018691588785
10,2,0.6756756756756757
10,2,0.5353319057815846
10,2,0.9743589743589743
10,2,0.7716049382716049
10,2,0.975609756097561
10,2,0.8571428571428571
10,2,0.9701492537313433
10,2,0.6498194945848376
10,2,0.967741935483871
10,2,0.9883720930232558
10,2,0.970873786407767
10,2,0.30303030303030304
10,2,0.39603960396039606
10,2,0.9821428571428571
10,2,0.9219858156028369
10,2,0.2684563758389262
10,2,0.7518796992481203
10,2,0.20304568527918782
10,2,0.14814814814814814
10,2,0.9302325581395349
10,2,0.32786885245901637
10,2,0.9554140127388535
10,2,0.35398230088495575
10,2,0.8870967741935484
10,2,0.8396946564885496
10,2,0.7920792079207921
10,2,0.39603960396039606
10,2,0.8256880733944955
10,2,0.7142857142857143
10,2,0.3883495145631068
10,2,0.29850746268656714
10,2,0.21505376344086022
10,2,0.9259259259259259
10,2,0.9649122807017544
10,2,0.7766990291262136
10,2,0.9836065573770492
10,2,0.5084745762711864
10,2,0.7207207207207207
10,2,0.8333333333333334
10,2,0.7692307692307693
10,2,0.9433962264150944
10,2,0.22727272727272727
10,2,0.32
10,2,0.6818181818181818
10,2,0.24096385542168675
10,2,0.3448275862068966
10,2,0.3418803418803419
10,2,0.2
10,2,0.9433962264150944
10,2,0.3448275862068966
10,2,0.2777777777777778
10,2,0.9009009009009009
10,2,0.8695652173913043
10,2,0.7874015748031497
10,2,0.6572769953051644
10,2,0.8260869565217391
10,2,0.7079646017699115
10,2,0.9803921568627451
10,2,0.9848484848484849
10,2,0.8943089430894309
10,2,0.6666666666666666
10,2,0.8270676691729323
10,2,0.9615384615384616
10,2,0.8490566037735849
10,2,0.9345794392523364
10,2,0.7692307692307693
10,2,0.7692307692307693
10,3,0.7746478873239436
10,3,0.9166666666666666
10,3,0.7623318385650224
10,3,0.970873786407767
10,3,0.8045977011494253
10,3,0.9558823529411765
10,3,0.9401709401709402
10,3,0.8298755186721992
10,3,0.9243697478991597
10,3,0.96045197740113
10,3,0.9243697478991597
10,3,0.9554140127388535
10,3,0.9792284866468842
10,3,0.9420289855072463
10,3,0.9565217391304348
10,3,0.6748466257668712
10,3,0.9401709401709402
10,3,0.996309963099631
10,3,0.8695652173913043
10,3,0.7352941176470589
10,3,0.7801418439716312
10,3,0.497737556561086
10,3,0.823045267489712
10,3,0.9302325581395349
10,3,0.9826589595375722
10,3,0.9230769230769231
10,3,0.9448818897637795
10,3,0.7741935483870968
10,3,0.9523809523809523
10,3,0.9917355371900827
10,3,0.8363636363636363
10,3,0.8132530120481928
10,3,0.967741935483871
10,3,0.4968944099378882
10,3,0.7553956834532374
10,3,0.8860759493670886
10,3,0.9629629629629629
10,3,0.7281553398058253
10,3,0.9444444444444444
10,3,0.7055214723926381
10,3,0.8098591549295775
10,3,0.7258064516129032
10,3,0.9395973154362416
10,3,0.8275862068965517
10,3,0.8181818181818182
10,3,0.9580838323353293
10,3,0.8547008547008547
10,3,0.8487084870848709
10,3,0.967741935483871
10,3,0.8860759493670886
10,3,0.8996539792387543
10,3,0.6481481481481481
10,3,0.8484848484848485
10,3,0.9011627906976745
10,3,0.6140350877192983
10,3,0.6624605678233438
10,3,0.7251908396946565
10,3,0.7189542483660131
10,3,0.9830508474576272
10,3,0.7006369426751592
10,3,0.8391608391608392
10,3,0.4861111111111111
10,3,0.6479481641468683
10,3,0.8910891089108911
10,3,0.9009009009009009
10,3,0.594059405940594
10,3,0.6009615384615384
10,3,0.7964601769911505
10,3,0.7964601769911505
10,3,0.7067137809187279
10,3,0.7291666666666666
10,3,0.970873786407767
10,3,0.970873786407767
10,3,0.5263157894736842
10,3,0.23026315789473684
10,3,0.1518987341772152
10,3,0.5633802816901409
10,3,0.5633802816901409
10,3,0.5230769230769231
10,3,0.5230769230769231
10,3,0.9426229508196722
10,3,0.9426229508196722
10,3,0.967741935483871
10,3,0.967741935483871
10,3,0.9714285714285714
10,3,0.9714285714285714
10,3,0.7308377896613191
10,3,0.7295373665480427
10,3,0.9090909090909091
10,3,0.9090909090909091
10,3,0.56
10,3,0.56
10,3,0.5855855855855856
10,3,0.5855855855855856
10,3,0.8780487804878049
10,3,0.8780487804878049
10,3,0.8064516129032258
10,3,0.8064516129032258
10,3,0.9774436090225563
10,3,0.9774436090225563
10,3,0.9743589743589743
10,3,0.7614213197969543
10,3,0.660377358490566
10,3,0.660377358490566
10,3,0.6701030927835051
10,3,0.6701030927835051
10,3,0.958904109589041
10,3,0.9395973154362416
10,3,0.9961685823754789
10,3,0.9961685823754789
10,3,0.8015267175572519
10,3,0.8015267175572519
10,3,0.9239130434782609
10,3,0.9239130434782609
10,3,0.9482758620689655
10,3,0.9482758620689655
10,3,0.9333333333333333
10,3,0.9090909090909091
10,3,0.9090909090909091
10,3,0.9375
10,3,0.9375
10,3,0.9644670050761421
10,3,0.8275862068965517
10,3,0.9644670050761421
10,3,0.948905109489051
10,3,0.948905109489051
10,3,0.8823529411764706
10,3,0.8823529411764706
10,3,0.7567567567567568
10,3,0.7567567567567568
10,3,0.9243697478991597
10,3,0.9243697478991597
10,3,0.6106870229007634
10,3,0.6106870229007634
10,3,0.9137055837563451
10,3,0.9137055837563451
10,3,0.6201550387596899
10,3,0.6201550387596899
10,3,0.6926406926406926
10,3,0.6926406926406926
10,3,0.6694560669456067
10,3,0.6694560669456067
10,3,0.9803921568627451
10,3,0.9803921568627451
10,3,0.9497206703910615
10,3,0.8235294117647058
10,3,0.8253968253968254
10,3,0.6493506493506493
10,3,0.9774436090225563
10,3,0.9565217391304348
10,3,0.7476635514018691
10,3,0.7027027027027027
10,3,0.556745182012848
10,3,0.9743589743589743
10,3,0.9567901234567902
10,3,0.975609756097561
10,3,0.9523809523809523
10,3,0.9701492537313433
10,3,0.6859205776173285
10,3,0.967741935483871
10,3,0.9883720930232558
10,3,0.970873786407767
10,3,0.9848484848484849
10,3,0.49504950495049505
10,3,0.9821428571428571
10,3,0.9929078014184397
10,3,0.33557046979865773
10,3,0.9022556390977443
10,3,0.9644670050761421
10,3,0.18518518518518517
10,3,0.9302325581395349
10,3,0.9836065573770492
10,3,0.9554140127388535
10,3,0.4424778761061947
10,3,0.967741935483871
10,3,0.916030534351145
10,3,0.8910891089108911
10,3,0.9900990099009901
10,3,0.9174311926605505
10,3,0.7936507936507936
10,3,0.970873786407767
10,3,0.9701492537313433
10,3,0.26881720430107525
10,3,0.9259259259259259
10,3,0.9649122807017544
10,3,0.8737864077669902
10,3,0.9836065573770492
10,3,0.5932203389830508
10,3,0.8108108108108109
10,3,0.9090909090909091
10,3,0.8461538461538461
10,3,0.9433962264150944
10,3,0.2840909090909091
10,3,0.96
10,3,0.7575757575757576
10,3,0.30120481927710846
10,3,0.43103448275862066
10,3,0.9401709401709402
10,3,0.25
10,3,0.9433962264150944
10,3,0.43103448275862066
10,3,0.9722222222222222
10,3,0.990990990990991
10,3,0.9420289855072463
10,3,0.8661417322834646
10,3,0.704225352112676
10,3,0.8695652173913043
10,3,0.7964601769911505
10,3,0.9803921568627451
10,3,0.9848484848484849
10,3,0.975609756097561
10,3,0.9166666666666666
10,3,0.9774436090225563
10,3,0.9615384615384616
10,3,0.9433962264150944
10,3,0.9345794392523364
10,3,0.8547008547008547
10,3,0.8333333333333334
10,4,0.8098591549295775
10,4,0.9166666666666666
10,4,0.8071748878923767
10,4,0.970873786407767
10,4,0.8620689655172413
10,4,0.9926470588235294
10,4,0.9401709401709402
10,4,0.8713692946058091
10,4,0.9243697478991597
10,4,0.96045197740113
10,4,0.9243697478991597
10,4,0.9554140127388535
10,4,0.9792284866468842
10,4,0.9420289855072463
10,4,0.9565217391304348
10,4,0.7055214723926381
10,4,0.9401709401709402
10,4,0.996309963099631
10,4,0.9565217391304348
10,4,0.9558823529411765
10,4,0.851063829787234
10,4,0.7692307692307693
10,4,0.8641975308641975
10,4,0.9767441860465116
10,4,0.9826589595375722
10,4,0.9230769230769231
10,4,0.9448818897637795
10,4,0.8387096774193549
10,4,0.9920634920634921
10,4,0.9917355371900827
10,4,0.9818181818181818
10,4,0.8433734939759037
10,4,0.967741935483871
10,4,0.9937888198757764
10,4,0.9712230215827338
10,4,0.9493670886075949
10,4,0.9629629629629629
10,4,0.7524271844660194
10,4,0.9444444444444444
10,4,0.7361963190184049
10,4,0.8450704225352113
10,4,0.967741935483871
10,4,0.9395973154362416
10,4,0.9655172413793104
10,4,0.9696969696969697
10,4,0.9580838323353293
10,4,0.9401709401709402
10,4,0.996309963099631
10,4,0.967741935483871
10,4,0.9493670886075949
10,4,0.9342560553633218
10,4,0.6944444444444444
10,4,0.8787878787878788
10,4,0.9302325581395349
10,4,0.7017543859649122
10,4,0.694006309148265
10,4,0.7633587786259542
10,4,0.7516339869281046
10,4,0.9830508474576272
10,4,0.721868365180467
10,4,0.9790209790209791
10,4,0.7407407407407407
10,4,0.6695464362850972
10,4,0.9900990099009901
10,4,0.990990990990991
10,4,0.6188118811881188
10,4,0.625
10,4,0.8259587020648967
10,4,0.8259587020648967
10,4,0.7420494699646644
10,4,0.7638888888888888
10,4,0.970873786407767
10,4,0.970873786407767
10,4,0.7017543859649122
10,4,0.2631578947368421
10,4,0.17721518987341772
10,4,0.9154929577464789
10,4,0.9154929577464789
10,4,0.5538461538461539
10,4,0.5538461538461539
10,4,0.9836065573770492
10,4,0.9836065573770492
10,4,0.967741935483871
10,4,0.967741935483871
10,4,0.9714285714285714
10,4,0.9714285714285714
10,4,0.7486631016042781
10,4,0.7473309608540926
10,4,0.9848484848484849
10,4,0.9848484848484849
10,4,0.6
10,4,0.6
10,4,0.6306306306306306
10,4,0.6306306306306306
10,4,0.926829268292683
10,4,0.926829268292683
10,4,0.8333333333333334
10,4,0.8333333333333334
10,4,0.9774436090225563
10,4,0.9774436090225563
10,4,0.9743589743589743
10,4,0.9644670050761421
10,4,0.7075471698113207
10,4,0.7075471698113207
10,4,0.7216494845360825
10,4,0.7216494845360825
10,4,0.958904109589041
10,4,0.9395973154362416
10,4,0.9961685823754789
10,4,0.9961685823754789
10,4,0.8396946564885496
10,4,0.8396946564885496
10,4,0.9782608695652174
10,4,0.9782608695652174
10,4,0.9482758620689655
10,4,0.9482758620689655
10,4,0.9333333333333333
10,4,0.9790209790209791
10,4,0.9790209790209791
10,4,0.9375
10,4,0.9375
10,4,0.9644670050761421
10,4,0.896551724137931
10,4,0.9644670050761421
10,4,0.948905109489051
10,4,0.948905109489051
10,4,0.9411764705882353
10,4,0.9411764705882353
10,4,0.8108108108108109
10,4,0.8108108108108109
10,4,0.9243697478991597
10,4,0.9243697478991597
10,4,0.6870229007633588
10,4,0.6870229007633588
10,4,0.9644670050761421
10,4,0.9644670050761421
10,4,0.6976744186046512
10,4,0.6976744186046512
10,4,0.7359307359307359
10,4,0.7359307359307359
10,4,0.7112970711297071
10,4,0.7112970711297071
10,4,0.9803921568627451
10,4,0.9803921568627451
10,4,0.9497206703910615
10,4,0.8627450980392157
10,4,0.8571428571428571
10,4,0.6818181818181818
10,4,0.9774436090225563
10,4,0.9565217391304348
10,4,0.794392523364486
10,4,0.7297297297297297
10,4,0.5781584582441114
10,4,0.9743589743589743
10,4,0.9876543209876543
10,4,0.975609756097561
10,4,0.9523809523809523
10,4,0.9701492537313433
10,4,0.7220216606498195
10,4,0.967741935483871
10,4,0.9883720930232558
10,4,0.970873786407767
10,4,0.9848484848484849
10,4,0.9900990099009901
10,4,0.9821428571428571
10,4,0.9929078014184397
10,4,0.9395973154362416
10,4,0.9273182957393483
10,4,0.9644670050761421
10,4,0.8148148148148148
10,4,0.9302325581395349
10,4,0.9836065573770492
10,4,0.9554140127388535
10,4,0.9734513274336283
10,4,0.967741935483871
10,4,0.9923664122137404
10,4,0.9900990099009901
10,4,0.9900990099009901
10,4,0.9174311926605505
10,4,0.873015873015873
10,4,0.970873786407767
10,4,0.9701492537313433
10,4,0.967741935483871
10,4,0.9259259259259259
10,4,0.9649122807017544
10,4,0.970873786407767
10,4,0.9836065573770492
10,4,0.9322033898305084
10,4,0.9009009009009009
10,4,0.9848484848484849
10,4,0.9230769230769231
10,4,0.9433962264150944
10,4,0.3409090909090909
10,4,0.96
10,4,0.8333333333333334
10,4,0.963855421686747
10,4,0.9482758620689655
10,4,0.9401709401709402
10,4,0.3
10,4,0.9433962264150944
10,4,0.9482758620689655
10,4,0.9722222222222222
10,4,0.990990990990991
10,4,0.9420289855072463
10,4,0.9448818897637795
10,4,0.7511737089201878
10,4,0.9130434782608695
10,4,0.8849557522123894
10,4,0.9803921568627451
10,4,0.9848484848484849
10,4,0.975609756097561
10,4,0.9166666666666666
10,4,0.9774436090225563
10,4,0.9615384615384616
10,4,0.9433962264150944
10,4,0.9345794392523364
10,4,0.9401709401709402
10,4,0.8974358974358975
10,5,0.8450704225352113
10,5,0.9166666666666666
10,5,0.852017937219731
10,5,0.970873786407767
10,5,0.9195402298850575
10,5,0.9926470588235294
10,5,0.9401709401709402
10,5,0.9128630705394191
10,5,0.9243697478991597
10,5,0.96045197740113
10,5,0.9243697478991597
10,5,0.9554140127388535
10,5,0.9792284866468842
10,5,0.9420289855072463
10,5,0.9565217391304348
10,5,0.9202453987730062
10,5,0.9401709401709402
10,5,0.996309963099631
10,5,0.9565217391304348
10,5,0.9558823529411765
10,5,0.9219858156028369
10,5,0.995475113122172
10,5,0.9053497942386831
10,5,0.9767441860465116
10,5,0.9826589595375722
10,5,0.9230769230769231
10,5,0.9448818897637795
10,5,0.9032258064516129
10,5,0.9920634920634921
10,5,0.9917355371900827
10,5,0.9818181818181818
10,5,0.8734939759036144
10,5,0.967741935483871
10,5,0.9937888198757764
10,5,0.9712230215827338
10,5,0.9493670886075949
10,5,0.9629629629629629
10,5,0.9466019417475728
10,5,0.9444444444444444
10,5,0.7668711656441718
10,5,0.9859154929577465
10,5,0.967741935483871
10,5,0.9395973154362416
10,5,0.9655172413793104
10,5,0.9696969696969697
10,5,0.9580838323353293
10,5,0.9401709401709402
10,5,0.996309963099631
10,5,0.967741935483871
10,5,0.9493670886075949
10,5,0.9688581314878892
10,5,0.7407407407407407
10,5,0.9090909090909091
10,5,0.9593023255813954
10,5,0.7894736842105263
10,5,0.7255520504731862
10,5,0.8015267175572519
10,5,0.7843137254901961
10,5,0.9830508474576272
10,5,0.7430997876857749
10,5,0.9790209790209791
10,5,0.7638888888888888
10,5,0.9503239740820735
10,5,0.9900990099009901
10,5,0.990990990990991
10,5,0.6435643564356436
10,5,0.6490384615384616
10,5,0.855457227138643
10,5,0.855457227138643
10,5,0.7773851590106007
10,5,0.7986111111111112
10,5,0.970873786407767
10,5,0.970873786407767
10,5,0.7142857142857143
10,5,0.9210526315789473
10,5,0.20253164556962025
10,5,0.9389671361502347
10,5,0.9389671361502347
10,5,0.5846153846153846
10,5,0.5846153846153846
10,5,0.9836065573770492
10,5,0.9836065573770492
10,5,0.967741935483871
10,5,0.967741935483871
10,5,0.9714285714285714
10,5,0.9714285714285714
10,5,0.7664884135472371
10,5,0.7651245551601423
10,5,0.9848484848484849
10,5,0.9848484848484849
10,5,0.64
10,5,0.64
10,5,0.9459459459459459
10,5,0.9459459459459459
10,5,0.975609756097561
10,5,0.975609756097561
10,5,0.8602150537634409
10,5,0.8602150537634409
10,5,0.9774436090225563
10,5,0.9774436090225563
10,5,0.9743589743589743
10,5,0.9644670050761421
10,5,0.7547169811320755
10,5,0.7547169811320755
10,5,0.979381443298969
10,5,0.979381443298969
10,5,0.958904109589041
10,5,0.9395973154362416
10,5,0.9961685823754789
10,5,0.9961685823754789
10,5,0.8778625954198473
10,5,0.8778625954198473
10,5,0.9782608695652174
10,5,0.9782608695652174
10,5,0.9482758620689655
10,5,0.9482758620689655
10,5,0.9333333333333333
10,5,0.9790209790209791
10,5,0.9790209790209791
10,5,0.9375
10,5,0.9375
10,5,0.9644670050761421
10,5,0.9655172413793104
10,5,0.9644670050761421
10,5,0.948905109489051
10,5,0.948905109489051
10,5,0.9411764705882353
10,5,0.9411764705882353
10,5,0.8648648648648649
10,5,0.8648648648648649
10,5,0.9243697478991597
10,5,0.9243697478991597
10,5,0.7633587786259542
10,5,0.7633587786259542
10,5,0.9644670050761421
10,5,0.9644670050761421
10,5,0.7751937984496124
10,5,0.7751937984496124
10,5,0.7792207792207793
10,5,0.7792207792207793
10,5,0.9623430962343096
10,5,0.9623430962343096
10,5,0.9803921568627451
10,5,0.9803921568627451
10,5,0.9497206703910615
10,5,0.9019607843137255
10,5,0.9841269841269841
10,5,0.7142857142857143
10,5,0.9774436090225563
10,5,0.9565217391304348
10,5,0.9813084112149533
10,5,0.7567567567567568
10,5,0.5995717344753747
10,5,0.9743589743589743
10,5,0.9876543209876543
10,5,0.975609756097561
10,5,0.9523809523809523
10,5,0.9701492537313433
10,5,0.9747292418772563
10,5,0.967741935483871
10,5,0.9883720930232558
10,5,0.970873786407767
10,5,0.9848484848484849
10,5,0.9900990099009901
10,5,0.9821428571428571
10,5,0.9929078014184397
10,5,0.9395973154362416
10,5,0.9523809523809523
10,5,0.9644670050761421
10,5,0.9629629629629629
10,5,0.9302325581395349
10,5,0.9836065573770492
10,5,0.9554140127388535
10,5,0.9734513274336283
10,5,0.967741935483871
10,5,0.9923664122137404
10,5,0.9900990099009901
10,5,0.9900990099009901
10,5,0.9174311926605505
10,5,0.9523809523809523
10,5,0.970873786407767
10,5,0.9701492537313433
10,5,0.967741935483871
10,5,0.9259259259259259
10,5,0.9649122807017544
10,5,0.970873786407767
10,5,0.9836065573770492
10,5,0.9322033898305084
10,5,0.990990990990991
10,5,0.9848484848484849
10,5,0.9230769230769231
10,5,0.9433962264150944
10,5,0.9659090909090909
10,5,0.96
10,5,0.9090909090909091
10,5,0.963855421686747
10,5,0.9482758620689655
10,5,0.9401709401709402
10,5,0.35
10,5,0.9433962264150944
10,5,0.9482758620689655
10,5,0.9722222222222222
10,5,0.990990990990991
10,5,0.9420289855072463
10,5,0.9448818897637795
10,5,0.7981220657276995
10,5,0.9565217391304348
10,5,0.9734513274336283
10,5,0.9803921568627451
10,5,0.9848484848484849
10,5,0.975609756097561
10,5,0.9166666666666666
10,5,0.9774436090225563
10,5,0.9615384615384616
10,5,0.9433962264150944
10,5,0.9345794392523364
10,5,0.9401709401709402
10,5,0.9615384615384616
10,6,0.8802816901408451
10,6,0.9166666666666666
10,6,0.8968609865470852
10,6,0.970873786407767
10,6,0.9770114942528736
10,6,0.9926470588235294
10,6,0.9401709401709402
10,6,0.9543568464730291
10,6,0.9243697478991597
