,1,2,3,4,5,
1,0,0.1351613578358002,0.32849015775225165,0.9924188175153821,0.2576983426107242,
2, , ,0.6926416888244705,0.1647855344684469,0.018564986517368827,
3, , , ,0.40050789539888876,0.09150530609627527,
4, , , , ,0.37380778662052583,
5, , , , , ,
