,1,2,3,4,5,6,7,8,
1,0,0.37708375225847557,0.03804020813650395,0.013930447555801612,0.21379102330116517,0.000,0.5970294265766165,0.000,
2, , ,0.0932712925901511,0.09312309016800646,0.27136604934377107,0.000,0.3797584670792298,0.000,
3, , , ,0.37728908621163126,0.34589924360211655,0.000,0.034617181064148905,0.000,
4, , , , ,0.6954484244667942,0.000,0.08159946972839932,0.000,
5, , , , , ,0.000,0.22159245061271238,0.000,
6, , , , , , ,0.000,0.000,
7, , , , , , , ,0.000,
8, , , , , , , , ,
