,1,2,3,4,5,
1,0,0.10740312441422395,0.47466380408533604,0.23992432397999142,0.9760467020330758,
2, , ,0.40499530999068867,0.8101720021376464,0.19235650133796744,
3, , , ,0.3958389836102817,0.7741485116727622,
4, , , , ,0.3843114006163775,
5, , , , , ,
