,1,2,3,4,5,6,7,8,
1,0,0.4399356239308698,0.000,0.000,0.000,0.000,0.000,0.000,
2, , ,0.000,0.000,0.000,0.000,0.000,0.000,
3, , , ,0.000,0.000,0.000,0.000,0.03510828594311186,
4, , , , ,0.000,0.000,0.000,0.002095971633968481,
5, , , , , ,0.000,0.22797887566136266,0.000,
6, , , , , , ,0.000,0.000,
7, , , , , , , ,0.000,
8, , , , , , , , ,
