,1,2,3,4,5,6,7,8,
1,0,0.9736218948756226,0.7098270479644592,0.3315092105076779,0.5907159380522892,0.000,0.2588187400075035,0.000,
2, , ,0.9203773761134912,0.514027130317096,0.3868088342803987,0.0034066958558362304,0.14225376927836075,0.000,
3, , , ,0.7417622587194697,0.4350004544332168,0.010893775306275066,0.13928156587511897,0.000,
4, , , , ,0.24144796959612713,0.002683958064275298,0.06250134437901735,0.000,
5, , , , , ,0.000,0.5003978847113981,0.000,
6, , , , , , ,0.000,0.000,
7, , , , , , , ,0.000,
8, , , , , , , , ,
