 ,  ,number
Trend,%reducedCost,0.4962119038053148
Trend,F1,0.6054423081779124
Trend,%bug,0.8956442831215972
Trend,%reducedCost,0.5031099092138304
Trend,F1,0.6132515664578055
Trend,%bug,0.9130434782608695
Trend,%reducedCost,0.4943923773820681
Trend,F1,0.6048099326223655
Trend,%bug,0.9130434782608695
Trend,%reducedCost,0.49193613992271706
Trend,F1,0.6074409566716352
Arrival,%bug,0.8856209150326797
Arrival,%reducedCost,0.5705833791964777
Arrival,F1,0.5999500083319447
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.6068335351258388
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5432325632806455
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5663924794359577
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9130434782608695
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.6054148024040079
Arrival,%bug,0.9045454545454545
Arrival,%reducedCost,0.5663924794359577
Arrival,F1,0.6100469571026186
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5256679878130982
Arrival,F1,0.6003786285233488
Arrival,%bug,0.913968547641073
Arrival,%reducedCost,0.5582214395773718
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9259259259259259
Arrival,%reducedCost,0.5228862732095491
Arrival,F1,0.5951654727307827
Arrival,%bug,0.9045454545454545
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.6042995422899642
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5256679878130982
Arrival,F1,0.5985074626865672
Arrival,%bug,0.9169062679700978
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6042995422899642
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5547201336675021
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5582214395773718
Arrival,F1,0.6081848949108195
Arrival,%bug,0.92
Arrival,%reducedCost,0.5348254969706074
Arrival,F1,0.5971820289506189
Arrival,%bug,0.8944444444444444
Arrival,%reducedCost,0.571765322158198
Arrival,F1,0.6050658186456712
Arrival,%bug,0.9130434782608695
Arrival,%reducedCost,0.5591630591630592
Arrival,F1,0.6078418275332309
Arrival,%bug,0.913968547641073
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6026787994252063
Arrival,%bug,0.9169062679700978
Arrival,%reducedCost,0.5474783600269528
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9259259259259259
Arrival,%reducedCost,0.5256679878130982
Arrival,F1,0.5978102189781023
Arrival,%bug,0.9090909090909091
Arrival,%reducedCost,0.5520274832201437
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9169062679700978
Arrival,%reducedCost,0.5474783600269528
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6031442762671624
Arrival,%bug,0.8856209150326797
Arrival,%reducedCost,0.5717584673280875
Arrival,F1,0.6014938886373925
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9159811985898942
Arrival,%reducedCost,0.5494265196378736
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5591630591630592
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9090909090909091
Arrival,%reducedCost,0.5539756428310645
Arrival,F1,0.6081848949108195
Arrival,%bug,0.922962962962963
Arrival,%reducedCost,0.5537785140818148
Arrival,F1,0.6056782691030371
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5520274832201437
Arrival,F1,0.6066865615104291
Arrival,%bug,0.9159811985898942
Arrival,%reducedCost,0.5466774280333603
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.546997448514671
Arrival,F1,0.6027656477438137
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6078418275332309
Arrival,%bug,0.913968547641073
Arrival,%reducedCost,0.5546139359698682
Arrival,F1,0.6078418275332309
Arrival,%bug,0.8944444444444444
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.613052653825513
Arrival,%bug,0.8944444444444444
Arrival,%reducedCost,0.5663924794359577
Arrival,F1,0.6100469571026186
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5256679878130982
Arrival,F1,0.5985074626865672
Arrival,%bug,0.92
Arrival,%reducedCost,0.5471036462123049
Arrival,F1,0.6003786285233488
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5582214395773718
Arrival,F1,0.6081848949108195
Arrival,%bug,0.8944444444444444
Arrival,%reducedCost,0.5663924794359577
Arrival,F1,0.606221084668473
Arrival,%bug,0.9045454545454545
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.6078418275332309
Arrival,%bug,0.8834841628959276
Arrival,%reducedCost,0.5631313131313131
Arrival,F1,0.5932972972972973
Arrival,%bug,0.9259259259259259
Arrival,%reducedCost,0.5218728870858688
Arrival,F1,0.5951654727307827
Arrival,%bug,0.913968547641073
Arrival,%reducedCost,0.5474783600269528
Arrival,F1,0.6054148024040079
Arrival,%bug,0.9169062679700978
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6078418275332309
Arrival,%bug,0.913968547641073
Arrival,%reducedCost,0.5484199796126401
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9045454545454545
Arrival,%reducedCost,0.5705833791964777
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5494265196378736
Arrival,F1,0.6078418275332309
Arrival,%bug,0.8964285714285715
Arrival,%reducedCost,0.5591630591630592
Arrival,F1,0.6078418275332309
Arrival,%bug,0.913968547641073
Arrival,%reducedCost,0.5432325632806455
Arrival,F1,0.6066865615104291
Arrival,%bug,0.914004914004914
Arrival,%reducedCost,0.5547201336675021
Arrival,F1,0.5999500083319447
Arrival,%bug,0.913968547641073
Arrival,%reducedCost,0.5591630591630592
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9130434782608695
Arrival,%reducedCost,0.5639939770374554
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9169062679700978
Arrival,%reducedCost,0.5546139359698682
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9090909090909091
Arrival,%reducedCost,0.5591630591630592
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9045454545454545
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.6003786285233488
Arrival,%bug,0.922962962962963
Arrival,%reducedCost,0.519017094017094
Arrival,F1,0.6003786285233488
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5639939770374554
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6078418275332309
Arrival,%bug,0.8823529411764706
Arrival,%reducedCost,0.5729404102898079
Arrival,F1,0.6115016238399217
Arrival,%bug,0.9165217391304348
Arrival,%reducedCost,0.5306585775335776
Arrival,F1,0.6026787994252063
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5591630591630592
Arrival,F1,0.5999500083319447
Arrival,%bug,0.9259259259259259
Arrival,%reducedCost,0.5196078431372548
Arrival,F1,0.5993718099725167
Arrival,%bug,0.8823529411764706
Arrival,%reducedCost,0.5717584673280875
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9130434782608695
Arrival,%reducedCost,0.5432325632806455
Arrival,F1,0.6081848949108195
Arrival,%bug,0.8944444444444444
Arrival,%reducedCost,0.5663924794359577
Arrival,F1,0.6078418275332309
Arrival,%bug,0.922962962962963
Arrival,%reducedCost,0.5591630591630592
Arrival,F1,0.5985074626865672
Arrival,%bug,0.9169062679700978
Arrival,%reducedCost,0.5474783600269528
Arrival,F1,0.6042995422899642
Arrival,%bug,0.8964285714285715
Arrival,%reducedCost,0.5591630591630592
Arrival,F1,0.5946525510499778
Arrival,%bug,0.9130434782608695
Arrival,%reducedCost,0.5591630591630592
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9130434782608695
Arrival,%reducedCost,0.5591630591630592
Arrival,F1,0.6081848949108195
Arrival,%bug,0.92
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9145454545454546
Arrival,%reducedCost,0.5539986329460014
Arrival,F1,0.5954176883420392
Arrival,%bug,0.8856209150326797
Arrival,%reducedCost,0.5639939770374554
Arrival,F1,0.5999500083319447
Arrival,%bug,0.9090909090909091
Arrival,%reducedCost,0.5583276372750057
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9130434782608695
Arrival,%reducedCost,0.5432325632806455
Arrival,F1,0.6066865615104291
Arrival,%bug,0.9159811985898942
Arrival,%reducedCost,0.5591630591630592
Arrival,F1,0.6100469571026186
Arrival,%bug,0.913968547641073
Arrival,%reducedCost,0.5520274832201437
Arrival,F1,0.6054148024040079
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6042595363812062
Arrival,%bug,0.9224224224224224
Arrival,%reducedCost,0.5400025601638505
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9045454545454545
Arrival,%reducedCost,0.5639939770374554
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9169062679700978
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.5993218183044613
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6078418275332309
Arrival,%bug,0.913968547641073
Arrival,%reducedCost,0.5432325632806455
Arrival,F1,0.6066865615104291
Arrival,%bug,0.9169062679700978
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9119922630560928
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.606221084668473
Arrival,%bug,0.9174468085106383
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.6068335351258388
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5474783600269528
Arrival,F1,0.6066865615104291
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6054148024040079
Arrival,%bug,0.9130434782608695
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9045454545454545
Arrival,%reducedCost,0.5639939770374554
Arrival,F1,0.6100469571026186
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.6081848949108195
Arrival,%bug,0.9194594594594595
Arrival,%reducedCost,0.5408034921574429
Arrival,F1,0.6078418275332309
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5729404102898079
Arrival,F1,0.6068335351258388
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5717584673280875
Arrival,F1,0.6050658186456712
Arrival,%bug,0.9169062679700978
Arrival,%reducedCost,0.5494265196378736
Arrival,F1,0.6066865615104291
Arrival,%bug,0.8944444444444444
Arrival,%reducedCost,0.5717584673280875
Arrival,F1,0.6100469571026186
Arrival,%bug,0.9110671936758893
Arrival,%reducedCost,0.5627705627705628
Arrival,F1,0.6081848949108195
Knee,%bug,0.9342672413793103
Knee,%reducedCost,0.4958158819868463
Knee,F1,0.5270665155244763
Knee,%bug,0.9205263157894736
Knee,%reducedCost,0.5079755463424918
Knee,F1,0.5375925204518893
Knee,%bug,0.927055702917772
Knee,%reducedCost,0.49025763152197444
Knee,F1,0.5331466168756114
Knee,%bug,0.9258241758241759
Knee,%reducedCost,0.4983221476510067
Knee,F1,0.5270665155244763
Knee,%bug,0.9375
Knee,%reducedCost,0.4736842105263158
Knee,F1,0.5247742787932173
Knee,%bug,0.9074952561669829
Knee,%reducedCost,0.5322973160895563
Knee,F1,0.562035484662833
Knee,%bug,0.9393382352941176
Knee,%reducedCost,0.4762393162393162
Knee,F1,0.5270665155244763
Knee,%bug,0.9342672413793103
Knee,%reducedCost,0.4868099736520789
Knee,F1,0.5230386631183832
Knee,%bug,0.9342672413793103
Knee,%reducedCost,0.5036463562860012
Knee,F1,0.5369122022549302
Knee,%bug,0.9298029556650247
Knee,%reducedCost,0.4893162393162393
Knee,F1,0.5270665155244763
Knee,%bug,0.9099462365591398
Knee,%reducedCost,0.5298573975044563
Knee,F1,0.5645372897874354
Knee,%bug,0.9321839080459771
Knee,%reducedCost,0.4958158819868463
Knee,F1,0.5375709637832569
Knee,%bug,0.9099462365591398
Knee,%reducedCost,0.5205963627016259
Knee,F1,0.5552441836704907
Knee,%bug,0.9205263157894736
Knee,%reducedCost,0.5077210639827463
Knee,F1,0.5421775551899735
Knee,%bug,0.9032258064516129
Knee,%reducedCost,0.5260192118599198
Knee,F1,0.5517305734645402
Knee,%bug,0.9298029556650247
Knee,%reducedCost,0.5016778523489933
Knee,F1,0.5230386631183832
Knee,%bug,0.9298029556650247
Knee,%reducedCost,0.4983221476510067
Knee,F1,0.5237893891691754
Knee,%bug,0.927055702917772
Knee,%reducedCost,0.5036463562860012
Knee,F1,0.5479237242485546
Knee,%bug,0.9342672413793103
Knee,%reducedCost,0.48224076761812606
Knee,F1,0.5326833243449465
Knee,%bug,0.9258241758241759
Knee,%reducedCost,0.5043049525351387
Knee,F1,0.5375925204518893
Knee,%bug,0.9375
Knee,%reducedCost,0.5043049525351387
Knee,F1,0.5270665155244763
Knee,%bug,0.9215384615384616
Knee,%reducedCost,0.5036463562860012
Knee,F1,0.5477015741776374
Knee,%bug,0.9298029556650247
Knee,%reducedCost,0.4755792821444798
Knee,F1,0.5230386631183832
Knee,%bug,0.9016129032258065
Knee,%reducedCost,0.5370899470899471
Knee,F1,0.5670873543118782
Knee,%bug,0.9099462365591398
Knee,%reducedCost,0.5257678292555961
Knee,F1,0.562035484662833
Knee,%bug,0.9215384615384616
Knee,%reducedCost,0.5043049525351387
Knee,F1,0.5375925204518893
Knee,%bug,0.9393382352941176
Knee,%reducedCost,0.4737651821862348
Knee,F1,0.5180967308228557
Knee,%bug,0.9298029556650247
Knee,%reducedCost,0.5002906515880146
Knee,F1,0.5230386631183832
Knee,%bug,0.9016129032258065
Knee,%reducedCost,0.5348583877995643
Knee,F1,0.5631016860779732
Knee,%bug,0.9298029556650247
Knee,%reducedCost,0.48224076761812606
Knee,F1,0.52893929563426
Knee,%bug,0.9393382352941176
Knee,%reducedCost,0.4868099736520789
Knee,F1,0.5230386631183832
Knee,%bug,0.9183333333333333
Knee,%reducedCost,0.5043049525351387
Knee,F1,0.5375709637832569
Knee,%bug,0.9393382352941176
Knee,%reducedCost,0.5077210639827463
Knee,F1,0.5270665155244763
Knee,%bug,0.9298029556650247
Knee,%reducedCost,0.4848600121728545
Knee,F1,0.5320245628166198
Knee,%bug,0.9393382352941176
Knee,%reducedCost,0.48584905660377353
Knee,F1,0.5230386631183832
Knee,%bug,0.9099462365591398
Knee,%reducedCost,0.53010878010878
Knee,F1,0.5585714285714286
Knee,%bug,0.9375
Knee,%reducedCost,0.4775237864860506
Knee,F1,0.5270665155244763
Knee,%bug,0.9183333333333333
Knee,%reducedCost,0.5369748943574446
Knee,F1,0.5326586207876343
Knee,%bug,0.9074952561669829
Knee,%reducedCost,0.5296631473102061
Knee,F1,0.562035484662833
Knee,%bug,0.92
Knee,%reducedCost,0.5019685039370079
Knee,F1,0.5327048810135789
Knee,%bug,0.9
Knee,%reducedCost,0.5370899470899471
Knee,F1,0.5533812949640289
Knee,%bug,0.9
Knee,%reducedCost,0.5370899470899471
Knee,F1,0.5636723938976562
Knee,%bug,0.9215384615384616
Knee,%reducedCost,0.5019685039370079
Knee,F1,0.5419554051190563
Knee,%bug,0.9016129032258065
Knee,%reducedCost,0.53010878010878
Knee,F1,0.5649320062781749
Knee,%bug,0.9411764705882353
Knee,%reducedCost,0.4745991332611051
Knee,F1,0.5270665155244763
Knee,%bug,0.9205263157894736
Knee,%reducedCost,0.5043049525351387
Knee,F1,0.5421775551899735
Knee,%bug,0.9099462365591398
Knee,%reducedCost,0.5205361305361305
Knee,F1,0.5624697101870699
Knee,%bug,0.927055702917772
Knee,%reducedCost,0.5002906515880146
Knee,F1,0.5327048810135789
Knee,%bug,0.9215384615384616
Knee,%reducedCost,0.5077210639827463
Knee,F1,0.5419554051190563
Knee,%bug,0.9032258064516129
Knee,%reducedCost,0.5336700336700336
Knee,F1,0.5608215917495429
Knee,%bug,0.9183333333333333
Knee,%reducedCost,0.5260192118599198
Knee,F1,0.5473676887973733
Knee,%bug,0.9099462365591398
Knee,%reducedCost,0.520790612895876
Knee,F1,0.5624697101870699
Knee,%bug,0.9205263157894736
Knee,%reducedCost,0.5167010446470157
Knee,F1,0.5585714285714286
Knee,%bug,0.9393382352941176
Knee,%reducedCost,0.4772194651226909
Knee,F1,0.5237893891691754
Knee,%bug,0.9258241758241759
Knee,%reducedCost,0.5043049525351387
Knee,F1,0.5421775551899735
Knee,%bug,0.9099462365591398
Knee,%reducedCost,0.5311089619600258
Knee,F1,0.562035484662833
Knee,%bug,0.9016129032258065
Knee,%reducedCost,0.5344759653270291
Knee,F1,0.562035484662833
Knee,%bug,0.9342672413793103
Knee,%reducedCost,0.5002906515880146
Knee,F1,0.5180967308228557
Knee,%bug,0.9375
Knee,%reducedCost,0.4775237864860506
Knee,F1,0.5270665155244763
Knee,%bug,0.9099462365591398
Knee,%reducedCost,0.53010878010878
Knee,F1,0.562035484662833
Knee,%bug,0.9
Knee,%reducedCost,0.5370899470899471
Knee,F1,0.5631016860779732
