,1,2,3,4,5,6,7,8,
1,0,0.07126086387864482,0.00216375448735196,0.08869299165322098,0.000,0.000,0.000,0.000,
2, , ,0.8125298861110786,0.3001692997015398,0.17897200160167748,0.000,0.12616504943384477,0.21618091995957756,
3, , , ,0.05818943108914997,0.06792930930694133,0.000,0.06867763758969204,0.4467168987032063,
4, , , , ,0.000,0.000,0.000,0.09238491058806597,
5, , , , , ,0.000,0.9818064651362415,0.000,
6, , , , , , ,0.000,0.000,
7, , , , , , , ,0.000,
8, , , , , , , , ,
