 ,  ,number
M0,%bugs,0.6226415094339622
M0,%effort,0.7464788732394366
M0,F1,0.6845601913366994
M0,%bugs,0.8974358974358975
M0,%effort,0.5292307692307692
M0,F1,0.7133333333333334
M0,%bugs,0.8974358974358975
M0,%effort,0.5292307692307692
M0,F1,0.7133333333333334
M0,%bugs,0.7142857142857143
M0,%effort,0.6311475409836065
M0,F1,0.6727166276346603
M0,%bugs,0.7142857142857143
M0,%effort,0.6311475409836065
M0,F1,0.6727166276346603
M0,%bugs,0.8518518518518519
M0,%effort,0.543778801843318
M0,F1,0.6978153268475848
M0,%bugs,0.8518518518518519
M0,%effort,0.543778801843318
M0,F1,0.6978153268475848
M0,%bugs,0.8695652173913043
M0,%effort,0.48571428571428577
M0,F1,0.677639751552795
M0,%bugs,0.8695652173913043
M0,%effort,0.48571428571428577
M0,F1,0.677639751552795
M0,%bugs,0.34782608695652173
M0,%effort,0.9037433155080214
M0,F1,0.6257847012322716
M0,%bugs,0.34782608695652173
M0,%effort,0.9039145907473309
M0,F1,0.6258703388519263
M0,%bugs,0.9444444444444444
M0,%effort,0.5909090909090908
M0,F1,0.7676767676767676
M0,%bugs,0.9444444444444444
M0,%effort,0.5909090909090908
M0,F1,0.7676767676767676
M0,%bugs,0.967741935483871
M0,%effort,0.496
M0,F1,0.7318709677419355
M0,%bugs,0.967741935483871
M0,%effort,0.496
M0,F1,0.7318709677419355
M0,%bugs,0.9629629629629629
M0,%effort,0.5135135135135135
M0,F1,0.7382382382382382
M0,%bugs,0.9629629629629629
M0,%effort,0.5135135135135135
M0,F1,0.7382382382382382
M0,%bugs,0.92
M0,%effort,0.5170731707317073
M0,F1,0.7185365853658536
M0,%bugs,0.92
M0,%effort,0.5170731707317073
M0,F1,0.7185365853658536
M0,%bugs,0.9347826086956522
M0,%effort,0.49193548387096775
M0,F1,0.7133590462833099
M0,%bugs,0.9347826086956522
M0,%effort,0.49193548387096775
M0,F1,0.7133590462833099
M0,%bugs,0.8947368421052632
M0,%effort,0.4586466165413534
M0,F1,0.6766917293233083
M0,%bugs,0.8947368421052632
M0,%effort,0.4586466165413534
M0,F1,0.6766917293233083
M0,%bugs,0.9629629629629629
M0,%effort,0.2615384615384615
M0,F1,0.6122507122507121
M0,%bugs,0.8571428571428571
M0,%effort,0.5431472081218274
M0,F1,0.7001450326323422
M0,%bugs,0.9230769230769231
M0,%effort,0.5754716981132075
M0,F1,0.7492743105950653
M0,%bugs,0.9230769230769231
M0,%effort,0.5754716981132075
M0,F1,0.7492743105950653
M0,%bugs,0.9629629629629629
M0,%effort,0.4896907216494846
M0,F1,0.7263268423062237
M0,%bugs,0.9629629629629629
M0,%effort,0.4896907216494846
M0,F1,0.7263268423062237
M0,%bugs,0.7
M0,%effort,0.5068493150684932
M0,F1,0.6034246575342466
M0,%bugs,1.0
M0,%effort,0.03355704697986572
M0,F1,0.5167785234899329
M0,%bugs,0.875
M0,%effort,0.5172413793103448
M0,F1,0.6961206896551724
M0,%bugs,0.875
M0,%effort,0.5172413793103448
M0,F1,0.6961206896551724
M0,%bugs,0.875
M0,%effort,0.5534351145038168
M0,F1,0.7142175572519084
M0,%bugs,0.875
M0,%effort,0.5534351145038168
M0,F1,0.7142175572519084
M0,%bugs,0.9615384615384616
M0,%effort,0.36413043478260865
M0,F1,0.662834448160535
M0,%bugs,0.9615384615384616
M0,%effort,0.36413043478260865
M0,F1,0.662834448160535
M0,%bugs,1.0
M0,%effort,0.22413793103448276
M0,F1,0.6120689655172413
M0,%bugs,1.0
M0,%effort,0.22413793103448276
M0,F1,0.6120689655172413
M0,%bugs,0.9047619047619048
M0,%effort,0.21999999999999997
M0,F1,0.5623809523809524
M0,%bugs,0.95
M0,%effort,0.49650349650349646
M0,F1,0.7232517482517482
M0,%bugs,0.95
M0,%effort,0.49650349650349646
M0,F1,0.7232517482517482
M0,%bugs,0.8
M0,%effort,0.5078125
M0,F1,0.65390625
M0,%bugs,0.8
M0,%effort,0.5078125
M0,F1,0.65390625
M0,%bugs,0.8928571428571429
M0,%effort,0.4517766497461929
M0,F1,0.6723168963016679
M0,%bugs,1.0
M0,%effort,0.3172413793103448
M0,F1,0.6586206896551724
M0,%bugs,0.8928571428571429
M0,%effort,0.4517766497461929
M0,F1,0.6723168963016679
M0,%bugs,0.7777777777777778
M0,%effort,0.2773722627737226
M0,F1,0.5275750202757502
M0,%bugs,0.7777777777777778
M0,%effort,0.2773722627737226
M0,F1,0.5275750202757502
M0,%bugs,1.0
M0,%effort,0.2588235294117647
M0,F1,0.6294117647058823
M0,%bugs,1.0
M0,%effort,0.2588235294117647
M0,F1,0.6294117647058823
M0,%bugs,1.0
M0,%effort,0.3675675675675676
M0,F1,0.6837837837837838
M0,%bugs,1.0
M0,%effort,0.3675675675675676
M0,F1,0.6837837837837838
M0,%bugs,0.8823529411764706
M0,%effort,0.39495798319327735
M0,F1,0.6386554621848739
M0,%bugs,0.8823529411764706
M0,%effort,0.39495798319327735
M0,F1,0.6386554621848739
M0,%bugs,1.0
M0,%effort,0.5190839694656488
M0,F1,0.7595419847328244
M0,%bugs,1.0
M0,%effort,0.5190839694656488
M0,F1,0.7595419847328244
M0,%bugs,0.9285714285714286
M0,%effort,0.31472081218274117
M0,F1,0.6216461203770849
M0,%bugs,0.9285714285714286
M0,%effort,0.31472081218274117
M0,F1,0.6216461203770849
M0,%bugs,1.0
M0,%effort,0.5813953488372092
M0,F1,0.7906976744186046
M0,%bugs,1.0
M0,%effort,0.5813953488372092
M0,F1,0.7906976744186046
M0,%bugs,0.6666666666666666
M0,%effort,0.7662337662337663
M0,F1,0.7164502164502164
M0,%bugs,0.6666666666666666
M0,%effort,0.7662337662337663
M0,F1,0.7164502164502164
M0,%bugs,0.13793103448275862
M0,%effort,0.8870292887029289
M0,F1,0.5124801615928437
M0,%bugs,0.13793103448275862
M0,%effort,0.8870292887029289
M0,F1,0.5124801615928437
M0,%bugs,1.0
M0,%effort,0.11764705882352944
M0,F1,0.5588235294117647
M0,%bugs,1.0
M0,%effort,0.11764705882352944
M0,F1,0.5588235294117647
M0,%bugs,1.0
M0,%effort,0.04469273743016755
M0,F1,0.5223463687150838
M0,%bugs,0.3
M0,%effort,0.8235294117647058
M0,F1,0.5617647058823529
M0,%bugs,0.918918918918919
M0,%effort,0.5142857142857142
M0,F1,0.7166023166023165
M0,%bugs,0.7894736842105263
M0,%effort,0.6201298701298701
M0,F1,0.7048017771701982
M0,%bugs,0.03125
M0,%effort,0.8984962406015038
M0,F1,0.4648731203007519
M0,%bugs,0.9375
M0,%effort,0.3739130434782608
M0,F1,0.6557065217391305
M0,%bugs,0.88
M0,%effort,0.5794392523364487
M0,F1,0.7297196261682244
M0,%bugs,0.9565217391304348
M0,%effort,0.4891891891891892
M0,F1,0.722855464159812
M0,%bugs,0.9310344827586207
M0,%effort,0.4989293361884368
M0,F1,0.7149819094735288
M0,%bugs,1.0
M0,%effort,0.12307692307692308
M0,F1,0.5615384615384615
M0,%bugs,0.925
M0,%effort,0.36111111111111116
M0,F1,0.6430555555555556
M0,%bugs,1.0
M0,%effort,0.04878048780487809
M0,F1,0.524390243902439
M0,%bugs,0.8666666666666667
M0,%effort,0.5714285714285714
M0,F1,0.719047619047619
M0,%bugs,1.0
M0,%effort,0.12686567164179108
M0,F1,0.5634328358208955
M0,%bugs,0.8823529411764706
M0,%effort,0.5776173285198556
M0,F1,0.7299851348481631
M0,%bugs,0.9090909090909091
M0,%effort,0.3032258064516129
M0,F1,0.606158357771261
M0,%bugs,0.9565217391304348
M0,%effort,0.16279069767441856
M0,F1,0.5596562184024267
M0,%bugs,0.9583333333333334
M0,%effort,0.21359223300970875
M0,F1,0.5859627831715211
M0,%bugs,1.0
M0,%effort,0.11363636363636365
M0,F1,0.5568181818181819
M0,%bugs,1.0
M0,%effort,0.01980198019801982
M0,F1,0.5099009900990099
M0,%bugs,1.0
M0,%effort,0.0357142857142857
M0,F1,0.5178571428571428
M0,%bugs,1.0
M0,%effort,0.17021276595744683
M0,F1,0.5851063829787234
M0,%bugs,1.0
M0,%effort,0.09395973154362414
M0,F1,0.5469798657718121
M0,%bugs,0.9148936170212766
M0,%effort,0.3458646616541353
M0,F1,0.630379139337706
M0,%bugs,0.9259259259259259
M0,%effort,0.17766497461928932
M0,F1,0.5517954502726077
M0,%bugs,0.9393939393939394
M0,%effort,0.43333333333333335
M0,F1,0.6863636363636364
M0,%bugs,0.9444444444444444
M0,%effort,0.37209302325581395
M0,F1,0.6582687338501292
M0,%bugs,1.0
M0,%effort,0.040983606557377095
M0,F1,0.5204918032786885
M0,%bugs,1.0
M0,%effort,0.14012738853503182
M0,F1,0.5700636942675159
M0,%bugs,1.0
M0,%effort,0.04424778761061943
M0,F1,0.5221238938053097
M0,%bugs,0.875
M0,%effort,0.4193548387096774
M0,F1,0.6471774193548387
M0,%bugs,1.0
M0,%effort,0.2442748091603053
M0,F1,0.6221374045801527
M0,%bugs,1.0
M0,%effort,0.37623762376237624
M0,F1,0.6881188118811881
M0,%bugs,0.8333333333333334
M0,%effort,0.28712871287128716
M0,F1,0.5602310231023102
M0,%bugs,0.9333333333333333
M0,%effort,0.25688073394495414
M0,F1,0.5951070336391437
M0,%bugs,1.0
M0,%effort,0.3571428571428571
M0,F1,0.6785714285714286
M0,%bugs,1.0
M0,%effort,0.03883495145631066
M0,F1,0.5194174757281553
M0,%bugs,1.0
M0,%effort,0.12686567164179108
M0,F1,0.5634328358208955
M0,%bugs,1.0
M0,%effort,0.032258064516129004
M0,F1,0.5161290322580645
M0,%bugs,1.0
M0,%effort,0.08333333333333337
M0,F1,0.5416666666666667
M0,%bugs,1.0
M0,%effort,0.052631578947368474
M0,F1,0.5263157894736843
M0,%bugs,1.0
M0,%effort,0.38834951456310685
M0,F1,0.6941747572815534
M0,%bugs,0.8823529411764706
M0,%effort,0.33606557377049184
M0,F1,0.6092092574734812
M0,%bugs,0.9230769230769231
M0,%effort,0.5423728813559322
M0,F1,0.7327249022164277
M0,%bugs,1.0
M0,%effort,0.3513513513513513
M0,F1,0.6756756756756757
M0,%bugs,0.8333333333333334
M0,%effort,0.5909090909090908
M0,F1,0.7121212121212122
M0,%bugs,1.0
M0,%effort,0.3769230769230769
M0,F1,0.6884615384615385
M0,%bugs,0.8636363636363636
M0,%effort,0.4339622641509434
M0,F1,0.6487993138936535
M0,%bugs,1.0
M0,%effort,0.18181818181818177
M0,F1,0.5909090909090908
M0,%bugs,1.0
M0,%effort,0.20799999999999996
M0,F1,0.604
M0,%bugs,1.0
M0,%effort,0.4545454545454546
M0,F1,0.7272727272727273
M0,%bugs,1.0
M0,%effort,0.02409638554216864
M0,F1,0.5120481927710843
M0,%bugs,1.0
M0,%effort,0.06896551724137934
M0,F1,0.5344827586206897
M0,%bugs,0.9285714285714286
M0,%effort,0.23076923076923073
M0,F1,0.5796703296703296
M0,%bugs,1.0
M0,%effort,0.14500000000000002
M0,F1,0.5725
M0,%bugs,0.4166666666666667
M0,%effort,0.7452830188679245
M0,F1,0.5809748427672956
M0,%bugs,1.0
M0,%effort,0.06896551724137934
M0,F1,0.5344827586206897
M0,%bugs,0.07692307692307693
M0,%effort,0.75
M0,F1,0.41346153846153844
M0,%bugs,1.0
M0,%effort,0.18918918918918914
M0,F1,0.5945945945945945
M0,%bugs,0.7777777777777778
M0,%effort,0.6086956521739131
M0,F1,0.6932367149758454
M0,%bugs,1.0
M0,%effort,0.2913385826771654
M0,F1,0.6456692913385826
M0,%bugs,0.9230769230769231
M0,%effort,0.5774647887323944
M0,F1,0.7502708559046587
M0,%bugs,0.8148148148148148
M0,%effort,0.5695652173913044
M0,F1,0.6921900161030596
M0,%bugs,1.0
M0,%effort,0.4424778761061947
M0,F1,0.7212389380530974
M0,%bugs,0.5333333333333333
M0,%effort,0.5294117647058824
M0,F1,0.5313725490196078
M0,%bugs,0.6111111111111112
M0,%effort,0.5909090909090908
M0,F1,0.601010101010101
M0,%bugs,1.0
M0,%effort,0.19512195121951215
M0,F1,0.5975609756097561
M0,%bugs,0.9411764705882353
M0,%effort,0.4
M0,F1,0.6705882352941177
M0,%bugs,0.9473684210526315
M0,%effort,0.2556390977443609
M0,F1,0.6015037593984962
M0,%bugs,1.0
M0,%effort,0.04807692307692313
M0,F1,0.5240384615384616
M0,%bugs,1.0
M0,%effort,0.15094339622641506
M0,F1,0.5754716981132075
M0,%bugs,1.0
M0,%effort,0.15887850467289721
M0,F1,0.5794392523364487
M0,%bugs,1.0
M0,%effort,0.3076923076923077
M0,F1,0.6538461538461539
M0,%bugs,0.9545454545454546
M0,%effort,0.4807692307692307
M0,F1,0.7176573426573427
MhCH,%bugs,0.8888888888888888
MhCH,%effort,0.5422535211267605
MhCH,F1,0.7155712050078247
MhCH,%bugs,0.9411764705882353
MhCH,%effort,0.41666666666666663
MhCH,F1,0.678921568627451
MhCH,%bugs,0.9259259259259259
MhCH,%effort,0.4618834080717489
MhCH,F1,0.6939046669988373
MhCH,%bugs,0.9285714285714286
MhCH,%effort,0.41747572815533984
MhCH,F1,0.6730235783633842
MhCH,%bugs,0.7083333333333334
MhCH,%effort,0.6551724137931034
MhCH,F1,0.6817528735632183
MhCH,%bugs,1.0
MhCH,%effort,0.08088235294117652
MhCH,F1,0.5404411764705883
MhCH,%bugs,0.3333333333333333
MhCH,%effort,0.6581196581196581
MhCH,F1,0.49572649572649574
MhCH,%bugs,0.9
MhCH,%effort,0.41908713692946054
MhCH,F1,0.6595435684647303
MhCH,%bugs,0.9375
MhCH,%effort,0.24369747899159666
MhCH,F1,0.5905987394957983
MhCH,%bugs,0.4166666666666667
MhCH,%effort,0.7740112994350282
MhCH,F1,0.5953389830508474
MhCH,%bugs,0.35294117647058826
MhCH,%effort,0.6638655462184874
MhCH,F1,0.5084033613445378
MhCH,%bugs,0.8823529411764706
MhCH,%effort,0.4267515923566879
MhCH,F1,0.6545522667665793
MhCH,%bugs,0.7619047619047619
MhCH,%effort,0.6142433234421365
MhCH,F1,0.6880740426734492
MhCH,%bugs,0.8888888888888888
MhCH,%effort,0.42028985507246375
MhCH,F1,0.6545893719806763
MhCH,%bugs,0.8
MhCH,%effort,0.04347826086956519
MhCH,F1,0.4217391304347826
MhCH,%bugs,1.0
MhCH,%effort,0.17177914110429449
MhCH,F1,0.5858895705521472
MhCH,%bugs,1.0
MhCH,%effort,0.23076923076923073
MhCH,F1,0.6153846153846154
MhCH,%bugs,0.90625
MhCH,%effort,0.3726937269372693
MhCH,F1,0.6394718634686347
MhCH,%bugs,0.9285714285714286
MhCH,%effort,0.21739130434782605
MhCH,F1,0.5729813664596273
MhCH,%bugs,0.42105263157894735
MhCH,%effort,0.6323529411764706
MhCH,F1,0.526702786377709
MhCH,%bugs,1.0
MhCH,%effort,0.43262411347517726
MhCH,F1,0.7163120567375887
MhCH,%bugs,0.8333333333333334
MhCH,%effort,0.27601809954751133
MhCH,F1,0.5546757164404224
MhCH,%bugs,0.5333333333333333
MhCH,%effort,0.7530864197530864
MhCH,F1,0.6432098765432099
MhCH,%bugs,0.9166666666666666
MhCH,%effort,0.34883720930232553
MhCH,F1,0.6327519379844961
MhCH,%bugs,0.782608695652174
MhCH,%effort,0.47976878612716767
MhCH,F1,0.6311887408896708
MhCH,%bugs,0.8333333333333334
MhCH,%effort,0.46153846153846156
MhCH,F1,0.6474358974358975
MhCH,%bugs,1.0
MhCH,%effort,0.13385826771653542
MhCH,F1,0.5669291338582677
MhCH,%bugs,0.6818181818181818
MhCH,%effort,0.6774193548387097
MhCH,F1,0.6796187683284458
MhCH,%bugs,0.3870967741935484
MhCH,%effort,0.8015873015873016
MhCH,F1,0.594342037890425
MhCH,%bugs,1.0
MhCH,%effort,0.008264462809917328
MhCH,F1,0.5041322314049587
MhCH,%bugs,0.7058823529411765
MhCH,%effort,0.5636363636363637
MhCH,F1,0.6347593582887701
MhCH,%bugs,0.975609756097561
MhCH,%effort,0.3373493975903614
MhCH,F1,0.6564795768439612
MhCH,%bugs,1.0
MhCH,%effort,0.13978494623655913
MhCH,F1,0.5698924731182795
MhCH,%bugs,0.7391304347826086
MhCH,%effort,0.5031055900621118
MhCH,F1,0.6211180124223602
MhCH,%bugs,0.7878787878787878
MhCH,%effort,0.5323741007194245
MhCH,F1,0.6601264442991062
MhCH,%bugs,0.9523809523809523
MhCH,%effort,0.11392405063291144
MhCH,F1,0.5331525015069318
MhCH,%bugs,0.967741935483871
MhCH,%effort,0.03703703703703709
MhCH,F1,0.5023894862604541
MhCH,%bugs,0.9607843137254902
MhCH,%effort,0.3203883495145631
MhCH,F1,0.6405863316200266
MhCH,%bugs,0.9565217391304348
MhCH,%effort,0.05555555555555558
MhCH,F1,0.5060386473429952
MhCH,%bugs,1.0
MhCH,%effort,0.11042944785276076
MhCH,F1,0.5552147239263804
MhCH,%bugs,0.8571428571428571
MhCH,%effort,0.5422535211267605
MhCH,F1,0.6996981891348089
MhCH,%bugs,0.6875
MhCH,%effort,0.4354838709677419
MhCH,F1,0.561491935483871
MhCH,%bugs,0.8571428571428571
MhCH,%effort,0.32885906040268453
MhCH,F1,0.5930009587727708
MhCH,%bugs,1.0
MhCH,%effort,0.03448275862068961
MhCH,F1,0.5172413793103448
MhCH,%bugs,0.9743589743589743
MhCH,%effort,0.18181818181818177
MhCH,F1,0.578088578088578
MhCH,%bugs,1.0
MhCH,%effort,0.16167664670658688
MhCH,F1,0.5808383233532934
MhCH,%bugs,0.9375
MhCH,%effort,0.4017094017094017
MhCH,F1,0.6696047008547008
MhCH,%bugs,0.9393939393939394
MhCH,%effort,0.33579335793357934
MhCH,F1,0.6375936486637594
MhCH,%bugs,0.8823529411764706
MhCH,%effort,0.4354838709677419
MhCH,F1,0.6589184060721063
MhCH,%bugs,0.8636363636363636
MhCH,%effort,0.5569620253164558
MhCH,F1,0.7102991944764097
MhCH,%bugs,0.9714285714285714
MhCH,%effort,0.03114186851211076
MhCH,F1,0.501285219970341
MhCH,%bugs,0.88
MhCH,%effort,0.4907407407407407
MhCH,F1,0.6853703703703704
MhCH,%bugs,0.24390243902439024
MhCH,%effort,0.8787878787878788
MhCH,F1,0.5613451589061345
MhCH,%bugs,0.9767441860465116
MhCH,%effort,0.04069767441860461
MhCH,F1,0.5087209302325582
MhCH,%bugs,1.0
MhCH,%effort,0.03508771929824561
MhCH,F1,0.5175438596491229
MhCH,%bugs,1.0
MhCH,%effort,0.305993690851735
MhCH,F1,0.6529968454258674
MhCH,%bugs,0.8709677419354839
MhCH,%effort,0.5801526717557253
MhCH,F1,0.7255602068456046
MhCH,%bugs,0.9736842105263158
MhCH,%effort,0.4444444444444444
MhCH,F1,0.7090643274853801
MhCH,%bugs,0.9722222222222222
MhCH,%effort,0.15254237288135597
MhCH,F1,0.5623822975517891
MhCH,%bugs,0.20689655172413793
MhCH,%effort,0.8938428874734607
MhCH,F1,0.5503697195987993
MhCH,%bugs,0.8541666666666666
MhCH,%effort,0.5337995337995338
MhCH,F1,0.6939831002331003
MhCH,%bugs,1.0
MhCH,%effort,0.35185185185185186
MhCH,F1,0.6759259259259259
MhCH,%bugs,0.8245614035087719
MhCH,%effort,0.4600431965442765
MhCH,F1,0.6423023000265242
MhCH,%bugs,0.9285714285714286
MhCH,%effort,0.40594059405940597
MhCH,F1,0.6672560113154173
MhCH,%bugs,0.9333333333333333
MhCH,%effort,0.18918918918918914
MhCH,F1,0.5612612612612613
MhCH,%bugs,0.28
MhCH,%effort,0.8762376237623762
MhCH,F1,0.5781188118811882
MhCH,%bugs,1.0
MhCH,%effort,0.23076923076923073
MhCH,F1,0.6153846153846154
MhCH,%bugs,0.3333333333333333
MhCH,%effort,0.8820058997050148
MhCH,F1,0.6076696165191741
MhCH,%bugs,0.3333333333333333
MhCH,%effort,0.8820058997050148
MhCH,F1,0.6076696165191741
MhCH,%bugs,1.0
MhCH,%effort,0.04593639575971731
MhCH,F1,0.5229681978798586
MhCH,%bugs,0.3055555555555556
MhCH,%effort,0.8263888888888888
MhCH,F1,0.5659722222222222
MhCH,%bugs,1.0
MhCH,%effort,0.12621359223300976
MhCH,F1,0.5631067961165048
MhCH,%bugs,1.0
MhCH,%effort,0.12621359223300976
MhCH,F1,0.5631067961165048
MhCH,%bugs,1.0
MhCH,%effort,0.010025062656641603
MhCH,F1,0.5050125313283208
MhCH,%bugs,1.0
MhCH,%effort,0.24342105263157898
MhCH,F1,0.6217105263157895
MhCH,%bugs,1.0
MhCH,%effort,0.012658227848101222
MhCH,F1,0.5063291139240507
MhCH,%bugs,1.0
MhCH,%effort,0.08450704225352113
MhCH,F1,0.5422535211267605
MhCH,%bugs,1.0
MhCH,%effort,0.08450704225352113
MhCH,F1,0.5422535211267605
MhCH,%bugs,0.8461538461538461
MhCH,%effort,0.41538461538461535
MhCH,F1,0.6307692307692307
MhCH,%bugs,0.8461538461538461
MhCH,%effort,0.41538461538461535
MhCH,F1,0.6307692307692307
MhCH,%bugs,0.5714285714285714
MhCH,%effort,0.7131147540983607
MhCH,F1,0.642271662763466
MhCH,%bugs,0.5714285714285714
MhCH,%effort,0.7131147540983607
MhCH,F1,0.642271662763466
MhCH,%bugs,0.8148148148148148
MhCH,%effort,0.5852534562211982
MhCH,F1,0.7000341355180064
MhCH,%bugs,0.8148148148148148
MhCH,%effort,0.5852534562211982
MhCH,F1,0.7000341355180064
MhCH,%bugs,0.6956521739130435
MhCH,%effort,0.6571428571428571
MhCH,F1,0.6763975155279502
MhCH,%bugs,0.6956521739130435
MhCH,%effort,0.6571428571428571
MhCH,F1,0.6763975155279502
MhCH,%bugs,1.0
MhCH,%effort,0.09090909090909094
MhCH,F1,0.5454545454545454
MhCH,%bugs,1.0
MhCH,%effort,0.02135231316725983
MhCH,F1,0.51067615658363
MhCH,%bugs,0.8333333333333334
MhCH,%effort,0.5454545454545454
MhCH,F1,0.6893939393939394
MhCH,%bugs,0.8333333333333334
MhCH,%effort,0.5454545454545454
MhCH,F1,0.6893939393939394
MhCH,%bugs,0.967741935483871
MhCH,%effort,0.48
MhCH,F1,0.7238709677419355
MhCH,%bugs,0.967741935483871
MhCH,%effort,0.48
MhCH,F1,0.7238709677419355
MhCH,%bugs,0.5925925925925926
MhCH,%effort,0.7297297297297297
MhCH,F1,0.6611611611611612
MhCH,%bugs,0.5925925925925926
MhCH,%effort,0.7297297297297297
MhCH,F1,0.6611611611611612
MhCH,%bugs,0.96
MhCH,%effort,0.41463414634146345
MhCH,F1,0.6873170731707317
MhCH,%bugs,0.96
MhCH,%effort,0.41463414634146345
MhCH,F1,0.6873170731707317
MhCH,%bugs,0.9347826086956522
MhCH,%effort,0.4354838709677419
MhCH,F1,0.685133239831697
MhCH,%bugs,0.9347826086956522
MhCH,%effort,0.4354838709677419
MhCH,F1,0.685133239831697
MhCH,%bugs,1.0
MhCH,%effort,0.09774436090225569
MhCH,F1,0.5488721804511278
MhCH,%bugs,1.0
MhCH,%effort,0.09774436090225569
MhCH,F1,0.5488721804511278
MhCH,%bugs,0.9259259259259259
MhCH,%effort,0.3846153846153846
MhCH,F1,0.6552706552706553
MhCH,%bugs,0.7142857142857143
MhCH,%effort,0.4923857868020305
MhCH,F1,0.6033357505438723
MhCH,%bugs,0.8461538461538461
MhCH,%effort,0.5754716981132075
MhCH,F1,0.7108127721335269
MhCH,%bugs,0.8461538461538461
MhCH,%effort,0.5754716981132075
MhCH,F1,0.7108127721335269
MhCH,%bugs,0.9259259259259259
MhCH,%effort,0.27835051546391754
MhCH,F1,0.6021382206949217
MhCH,%bugs,0.9259259259259259
MhCH,%effort,0.27835051546391754
MhCH,F1,0.6021382206949217
MhCH,%bugs,0.25
MhCH,%effort,0.726027397260274
MhCH,F1,0.488013698630137
MhCH,%bugs,0.5238095238095238
MhCH,%effort,0.46308724832214765
MhCH,F1,0.49344838606583574
MhCH,%bugs,0.90625
MhCH,%effort,0.4252873563218391
MhCH,F1,0.6657686781609196
MhCH,%bugs,0.90625
MhCH,%effort,0.4252873563218391
MhCH,F1,0.6657686781609196
MhCH,%bugs,0.875
MhCH,%effort,0.5038167938931297
MhCH,F1,0.6894083969465649
MhCH,%bugs,0.875
MhCH,%effort,0.5038167938931297
MhCH,F1,0.6894083969465649
MhCH,%bugs,0.9615384615384616
MhCH,%effort,0.13043478260869568
MhCH,F1,0.5459866220735786
MhCH,%bugs,0.9615384615384616
MhCH,%effort,0.13043478260869568
MhCH,F1,0.5459866220735786
MhCH,%bugs,0.8666666666666667
MhCH,%effort,0.48275862068965514
MhCH,F1,0.674712643678161
MhCH,%bugs,0.8666666666666667
MhCH,%effort,0.48275862068965514
MhCH,F1,0.674712643678161
MhCH,%bugs,0.6190476190476191
MhCH,%effort,0.6
MhCH,F1,0.6095238095238096
MhCH,%bugs,1.0
MhCH,%effort,0.09090909090909094
MhCH,F1,0.5454545454545454
MhCH,%bugs,1.0
MhCH,%effort,0.09090909090909094
MhCH,F1,0.5454545454545454
MhCH,%bugs,0.9333333333333333
MhCH,%effort,0.0625
MhCH,F1,0.4979166666666667
MhCH,%bugs,0.9333333333333333
MhCH,%effort,0.0625
MhCH,F1,0.4979166666666667
MhCH,%bugs,0.7857142857142857
MhCH,%effort,0.4923857868020305
MhCH,F1,0.6390500362581581
MhCH,%bugs,1.0
MhCH,%effort,0.31034482758620685
MhCH,F1,0.6551724137931034
MhCH,%bugs,0.7857142857142857
MhCH,%effort,0.4923857868020305
MhCH,F1,0.6390500362581581
MhCH,%bugs,0.6666666666666666
MhCH,%effort,0.4890510948905109
MhCH,F1,0.5778588807785887
MhCH,%bugs,0.6666666666666666
MhCH,%effort,0.4890510948905109
MhCH,F1,0.5778588807785887
MhCH,%bugs,0.30434782608695654
MhCH,%effort,0.7647058823529411
MhCH,F1,0.5345268542199488
MhCH,%bugs,0.30434782608695654
MhCH,%effort,0.7647058823529411
MhCH,F1,0.5345268542199488
MhCH,%bugs,0.84
MhCH,%effort,0.6216216216216216
MhCH,F1,0.7308108108108108
MhCH,%bugs,0.84
MhCH,%effort,0.6216216216216216
MhCH,F1,0.7308108108108108
MhCH,%bugs,0.8823529411764706
MhCH,%effort,0.4957983193277311
MhCH,F1,0.6890756302521008
MhCH,%bugs,0.8823529411764706
MhCH,%effort,0.4957983193277311
MhCH,F1,0.6890756302521008
MhCH,%bugs,0.7777777777777778
MhCH,%effort,0.5419847328244275
MhCH,F1,0.6598812553011026
MhCH,%bugs,0.7777777777777778
MhCH,%effort,0.5419847328244275
MhCH,F1,0.6598812553011026
MhCH,%bugs,0.4642857142857143
MhCH,%effort,0.7461928934010152
MhCH,F1,0.6052393038433648
MhCH,%bugs,0.4642857142857143
MhCH,%effort,0.7461928934010152
MhCH,F1,0.6052393038433648
MhCH,%bugs,0.7
MhCH,%effort,0.06976744186046513
MhCH,F1,0.38488372093023254
MhCH,%bugs,0.7
MhCH,%effort,0.06976744186046513
MhCH,F1,0.38488372093023254
MhCH,%bugs,1.0
MhCH,%effort,0.1341991341991342
MhCH,F1,0.5670995670995671
MhCH,%bugs,1.0
MhCH,%effort,0.1341991341991342
MhCH,F1,0.5670995670995671
MhCH,%bugs,0.8620689655172413
MhCH,%effort,0.497907949790795
MhCH,F1,0.6799884576540182
MhCH,%bugs,0.8620689655172413
MhCH,%effort,0.497907949790795
MhCH,F1,0.6799884576540182
MhCH,%bugs,1.0
MhCH,%effort,0.21568627450980393
MhCH,F1,0.607843137254902
MhCH,%bugs,1.0
MhCH,%effort,0.21568627450980393
MhCH,F1,0.607843137254902
MhCH,%bugs,0.9565217391304348
MhCH,%effort,0.2178770949720671
MhCH,F1,0.5871994170512509
MhCH,%bugs,0.9666666666666667
MhCH,%effort,0.019607843137254943
MhCH,F1,0.4931372549019608
MhCH,%bugs,0.918918918918919
MhCH,%effort,0.46031746031746035
