21,20,13,40,
28,39,17,40,
35,65,21,40,
42,39,21,40,
49,45,22,40,
56,28,23,40,
63,36,26,40,
70,35,27,40,
77,35,28,40,
84,36,29,40,
91,35,30,40,
98,35,31,40,
105,34,31,40,
112,34,32,40,
119,35,33,40,
126,37,34,40,
133,36,34,40,
140,36,34,40,
147,37,35,40,
154,37,35,40,
161,37,35,40,
168,38,36,40,
175,39,37,40,
182,41,39,40,
189,41,39,40,
196,41,39,40,
203,41,39,40,
210,41,39,40,
217,41,39,40,
224,41,39,40,
231,40,39,40,
238,41,40,40,
245,41,40,40,
252,41,40,40,
259,41,40,40,
266,41,40,40,
273,40,40,40,
280,40,40,40,
287,40,40,40,
294,40,40,40,
301,40,40,40,
308,40,40,40,
315,40,40,40,
322,40,40,40,
