21,14,10,39,
28,16,12,39,
35,22,15,39,
42,24,17,39,
49,24,18,39,
56,23,19,39,
63,24,20,39,
70,27,22,39,
77,35,27,39,
84,33,28,39,
91,31,28,39,
98,31,28,39,
105,29,28,39,
112,31,28,39,
119,34,30,39,
126,35,30,39,
133,35,30,39,
140,33,30,39,
147,32,30,39,
154,36,32,39,
161,35,32,39,
168,35,32,39,
175,36,33,39,
182,40,35,39,
189,40,35,39,
196,42,37,39,
203,42,37,39,
210,42,37,39,
217,40,37,39,
224,40,38,39,
231,40,38,39,
238,40,38,39,
245,40,38,39,
252,40,38,39,
259,39,38,39,
266,39,38,39,
273,39,38,39,
280,40,39,39,
287,40,39,39,
294,39,39,39,
301,39,39,39,
308,40,39,39,
315,40,39,39,
322,39,39,39,
329,39,39,39,
