21,0,0,58,
28,0,3,58,
35,0,9,58,
42,36,15,58,
49,42,17,58,
56,63,21,58,
63,81,25,58,
70,47,28,58,
77,55,31,58,
84,102,32,58,
91,89,34,58,
98,99,36,58,
105,99,36,58,
112,83,39,58,
119,91,41,58,
126,119,41,58,
133,133,43,58,
140,75,44,58,
147,64,44,58,
154,66,45,58,
161,68,47,58,
168,68,49,58,
175,72,51,58,
182,69,51,58,
189,68,52,58,
196,66,53,58,
203,63,53,58,
210,61,53,58,
217,62,54,58,
224,61,54,58,
231,60,54,58,
238,60,54,58,
245,60,54,58,
252,59,54,58,
259,57,54,58,
266,56,54,58,
273,56,54,58,
280,56,54,58,
287,56,54,58,
294,56,54,58,
301,57,55,58,
308,57,55,58,
315,57,55,58,
322,58,56,58,
329,58,56,58,
336,57,56,58,
343,57,56,58,
350,57,56,58,
357,57,56,58,
364,56,56,58,
371,58,57,58,
378,57,57,58,
385,57,57,58,
392,57,57,58,
399,57,57,58,
406,57,57,58,
413,57,57,58,
420,58,58,58,
427,58,58,58,
434,58,58,58,
441,58,58,58,
448,58,58,58,
455,58,58,58,
462,58,58,58,
