21,18,11,24,
28,14,12,24,
35,22,14,24,
42,48,15,24,
49,28,16,24,
56,21,16,24,
63,21,16,24,
70,17,16,24,
77,21,19,24,
84,23,20,24,
91,22,20,24,
98,22,21,24,
105,23,22,24,
112,23,22,24,
119,23,22,24,
126,26,23,24,
133,27,24,24,
140,26,24,24,
147,25,24,24,
154,25,24,24,
161,25,24,24,
168,25,24,24,
175,25,24,24,
