21,18,12,38,
28,42,17,38,
35,24,19,38,
42,20,19,38,
49,23,21,38,
56,24,22,38,
63,25,23,38,
70,29,24,38,
77,28,25,38,
84,27,25,38,
91,29,27,38,
98,33,30,38,
105,33,30,38,
112,33,30,38,
119,34,31,38,
126,37,32,38,
133,37,32,38,
140,36,32,38,
147,35,32,38,
154,37,33,38,
161,37,34,38,
168,36,34,38,
175,36,34,38,
182,35,34,38,
189,35,34,38,
196,35,34,38,
203,35,34,38,
210,35,34,38,
217,35,34,38,
224,34,34,38,
231,36,36,38,
238,38,38,38,
245,38,38,38,
252,38,38,38,
259,38,38,38,
266,38,38,38,
273,38,38,38,
280,38,38,38,
287,38,38,38,
294,38,38,38,
301,38,38,38,
