21,25,13,31,
28,32,16,31,
35,32,19,31,
42,40,22,31,
49,44,23,31,
56,52,26,31,
63,41,26,31,
70,40,27,31,
77,35,28,31,
84,33,28,31,
91,33,29,31,
98,30,29,31,
105,31,30,31,
112,31,30,31,
119,31,30,31,
126,31,30,31,
133,30,30,31,
140,30,30,31,
147,30,30,31,
154,30,30,31,
161,30,30,31,
168,31,31,31,
175,31,31,31,
182,31,31,31,
189,31,31,31,
196,31,31,31,
203,31,31,31,
210,31,31,31,
217,31,31,31,
224,31,31,31,
231,31,31,31,
238,31,31,31,
245,31,31,31,
