21,45,13,40,
28,19,14,40,
35,32,16,40,
42,84,19,40,
49,77,23,40,
56,37,24,40,
63,36,25,40,
70,33,26,40,
77,32,27,40,
84,31,28,40,
91,32,29,40,
98,35,30,40,
105,36,31,40,
112,38,32,40,
119,39,33,40,
126,39,33,40,
133,38,34,40,
140,37,34,40,
147,40,36,40,
154,41,36,40,
161,41,36,40,
168,40,36,40,
175,39,36,40,
182,42,38,40,
189,42,39,40,
196,42,39,40,
203,42,39,40,
210,41,39,40,
217,41,39,40,
224,41,39,40,
231,40,39,40,
238,41,39,40,
245,41,39,40,
252,41,39,40,
259,41,39,40,
266,42,40,40,
273,42,40,40,
280,41,40,40,
287,40,40,40,
294,41,40,40,
301,40,40,40,
308,40,40,40,
315,40,40,40,
322,40,40,40,
