21,33,15,22,
28,26,18,22,
35,20,18,22,
42,19,19,22,
49,19,19,22,
56,22,20,22,
63,22,21,22,
70,21,21,22,
77,21,21,22,
84,21,21,22,
91,22,22,22,
98,22,22,22,
105,22,22,22,
112,22,22,22,
119,22,22,22,
126,22,22,22,
133,22,22,22,
140,22,22,22,
147,22,22,22,
154,22,22,22,
