21,14,12,27,
28,20,14,27,
35,21,16,27,
42,25,18,27,
49,26,20,27,
56,26,21,27,
63,28,22,27,
70,25,22,27,
77,25,23,27,
84,23,23,27,
91,23,23,27,
98,23,23,27,
105,23,23,27,
112,23,23,27,
119,24,24,27,
126,24,24,27,
133,26,26,27,
140,26,26,27,
147,26,26,27,
154,26,26,27,
161,26,26,27,
168,27,27,27,
175,27,27,27,
182,27,27,27,
189,27,27,27,
196,27,27,27,
203,27,27,27,
210,27,27,27,
