21,0,0,25,
28,0,0,25,
35,0,1,25,
42,0,3,25,
49,0,4,25,
56,5,6,25,
63,10,11,25,
70,15,11,25,
77,15,11,25,
84,17,14,25,
91,20,16,25,
98,18,16,25,
105,21,19,25,
112,25,19,25,
119,24,21,25,
126,28,22,25,
133,31,24,25,
140,39,24,25,
147,39,24,25,
154,31,25,25,
161,31,25,25,
168,28,25,25,
175,27,25,25,
182,28,25,25,
189,27,25,25,
