21,36,12,42,
28,24,14,42,
35,24,14,42,
42,0,14,42,
49,0,14,42,
56,0,14,42,
63,0,14,42,
70,0,14,42,
77,0,14,42,
84,0,14,42,
91,0,14,42,
98,0,14,42,
105,0,14,42,
112,0,14,42,
119,0,14,42,
126,0,14,42,
133,0,14,42,
140,0,14,42,
147,0,14,42,
154,0,14,42,
161,0,14,42,
168,0,14,42,
175,0,14,42,
182,28,16,42,
189,32,18,42,
196,35,20,42,
203,42,24,42,
210,53,28,42,
217,53,31,42,
224,58,33,42,
231,54,34,42,
238,60,37,42,
245,54,37,42,
252,56,38,42,
259,59,40,42,
266,59,40,42,
273,54,40,42,
280,50,40,42,
287,50,40,42,
294,51,41,42,
301,51,41,42,
308,49,42,42,
315,46,42,42,
322,44,42,42,
329,44,42,42,
336,44,42,42,
343,44,42,42,
350,43,42,42,
357,43,42,42,
364,43,42,42,
371,43,42,42,
378,45,42,42,
385,45,42,42,
392,46,42,42,
