21,0,0,15,
28,0,0,15,
35,0,0,15,
42,0,0,15,
49,0,0,15,
56,0,4,15,
63,0,8,15,
70,0,10,15,
77,0,12,15,
84,0,14,15,
91,0,14,15,
98,18,15,15,
105,18,15,15,
112,16,15,15,
