21,54,14,58,
28,28,17,58,
35,30,20,58,
42,59,22,58,
49,51,23,58,
56,60,26,58,
63,60,28,58,
70,55,31,58,
77,46,31,58,
84,41,32,58,
91,46,34,58,
98,52,37,58,
105,54,39,58,
112,58,43,58,
119,59,45,58,
126,58,47,58,
133,57,48,58,
140,57,48,58,
147,57,49,58,
154,60,50,58,
161,58,50,58,
168,59,50,58,
175,59,50,58,
182,57,50,58,
189,57,51,58,
196,57,51,58,
203,58,52,58,
210,56,52,58,
217,57,53,58,
224,56,53,58,
231,55,53,58,
238,55,53,58,
245,55,53,58,
252,56,54,58,
259,57,55,58,
266,59,56,58,
273,59,56,58,
280,58,56,58,
287,59,57,58,
294,59,57,58,
301,59,57,58,
308,60,57,58,
315,59,57,58,
322,59,57,58,
329,59,57,58,
336,59,57,58,
343,58,57,58,
350,58,57,58,
357,58,57,58,
364,58,57,58,
371,58,57,58,
378,58,57,58,
385,58,57,58,
392,58,57,58,
399,59,58,58,
406,59,58,58,
413,59,58,58,
420,59,58,58,
427,59,58,58,
434,58,58,58,
441,58,58,58,
448,58,58,58,
455,58,58,58,
462,58,58,58,
469,58,58,58,
