21,91,20,69,
28,26,21,69,
35,40,24,69,
42,84,24,69,
49,84,24,69,
56,24,24,69,
63,24,24,69,
70,42,27,69,
77,72,32,69,
84,67,33,69,
91,72,34,69,
98,58,34,69,
105,50,34,69,
112,61,38,69,
119,62,40,69,
126,66,43,69,
133,63,43,69,
140,59,44,69,
147,57,44,69,
154,53,44,69,
161,59,48,69,
168,61,50,69,
175,61,50,69,
182,64,51,69,
189,66,52,69,
196,66,52,69,
203,61,52,69,
210,63,52,69,
217,63,53,69,
224,63,54,69,
231,63,54,69,
238,62,55,69,
245,63,56,69,
252,62,56,69,
259,64,57,69,
266,67,59,69,
273,67,60,69,
280,67,61,69,
287,68,62,69,
294,68,62,69,
301,68,62,69,
308,69,63,69,
315,69,63,69,
322,70,64,69,
329,71,65,69,
336,72,66,69,
343,74,67,69,
350,74,68,69,
357,74,68,69,
364,74,69,69,
371,74,69,69,
378,74,69,69,
385,74,69,69,
392,74,69,69,
399,74,69,69,
406,74,69,69,
413,74,69,69,
420,73,69,69,
427,73,69,69,
434,72,69,69,
441,72,69,69,
448,73,69,69,
455,73,69,69,
462,72,69,69,
469,72,69,69,
476,71,69,69,
483,71,69,69,
490,71,69,69,
497,71,69,69,
504,71,69,69,
511,71,69,69,
518,71,69,69,
525,71,69,69,
532,70,69,69,
539,70,69,69,
546,70,69,69,
553,70,69,69,
560,70,69,69,
