21,0,1,13,
28,0,1,13,
35,0,1,13,
42,0,1,13,
49,2,3,13,
56,4,5,13,
63,4,5,13,
70,7,7,13,
77,9,9,13,
84,13,10,13,
91,12,12,13,
98,13,12,13,
105,13,12,13,
112,13,12,13,
119,12,12,13,
126,13,13,13,
133,13,13,13,
140,14,13,13,
