21,13,10,35,
28,70,16,35,
35,30,18,35,
42,28,20,35,
49,21,20,35,
56,30,23,35,
63,38,26,35,
70,33,26,35,
77,33,26,35,
84,43,27,35,
91,34,27,35,
98,32,27,35,
105,32,27,35,
112,28,27,35,
119,28,27,35,
126,32,28,35,
133,32,28,35,
140,34,29,35,
147,39,31,35,
154,36,31,35,
161,38,32,35,
168,40,32,35,
175,40,32,35,
182,39,32,35,
189,37,32,35,
196,36,32,35,
203,38,33,35,
210,37,33,35,
217,36,33,35,
224,39,35,35,
231,39,35,35,
238,37,35,35,
245,37,35,35,
252,37,35,35,
259,37,35,35,
266,36,35,35,
273,36,35,35,
280,35,35,35,
287,35,35,35,
