21,22,14,27,
28,18,15,27,
35,20,17,27,
42,21,18,27,
49,20,18,27,
56,18,18,27,
63,20,19,27,
70,21,20,27,
77,24,22,27,
84,26,24,27,
91,26,24,27,
98,28,24,27,
105,32,26,27,
112,31,26,27,
119,32,27,27,
126,32,27,27,
133,31,27,27,
140,31,27,27,
147,29,27,27,
154,28,27,27,
161,28,27,27,
168,28,27,27,
175,28,27,27,
182,27,27,27,
189,27,27,27,
196,27,27,27,
203,27,27,27,
210,27,27,27,
217,27,27,27,
224,27,27,27,
