21,56,15,35,
28,37,18,35,
35,45,19,35,
42,36,21,35,
49,40,23,35,
56,34,24,35,
63,33,26,35,
70,29,26,35,
77,31,27,35,
84,30,27,35,
91,29,27,35,
98,32,29,35,
105,31,29,35,
112,35,32,35,
119,34,32,35,
126,34,32,35,
133,34,32,35,
140,33,32,35,
147,33,32,35,
154,35,33,35,
161,35,33,35,
168,36,33,35,
175,34,33,35,
182,33,33,35,
189,34,34,35,
196,34,34,35,
203,34,34,35,
210,34,34,35,
217,34,34,35,
224,34,34,35,
231,34,34,35,
238,34,34,35,
245,35,35,35,
252,35,35,35,
259,35,35,35,
266,35,35,35,
273,35,35,35,
280,35,35,35,
