21,40,12,39,
28,36,16,39,
35,30,18,39,
42,32,20,39,
49,32,22,39,
56,36,24,39,
63,45,27,39,
70,73,28,39,
77,60,28,39,
84,44,29,39,
91,47,30,39,
98,48,31,39,
105,51,33,39,
112,41,33,39,
119,39,33,39,
126,40,34,39,
133,42,35,39,
140,42,35,39,
147,41,35,39,
154,39,35,39,
161,39,35,39,
168,38,35,39,
175,38,35,39,
182,37,35,39,
189,36,35,39,
196,35,35,39,
203,36,36,39,
210,38,37,39,
217,38,37,39,
224,39,38,39,
231,39,38,39,
238,39,38,39,
245,39,38,39,
252,38,38,39,
259,38,38,39,
266,39,39,39,
273,39,39,39,
280,39,39,39,
287,39,39,39,
294,39,39,39,
301,39,39,39,
308,39,39,39,
315,39,39,39,
322,39,39,39,
