21,25,13,54,
28,32,16,54,
35,32,16,54,
42,64,19,54,
49,80,20,54,
56,56,21,54,
63,38,23,54,
70,41,26,54,
77,50,29,54,
84,66,34,54,
91,71,38,54,
98,68,39,54,
105,65,40,54,
112,62,40,54,
119,55,40,54,
126,53,42,54,
133,52,43,54,
140,54,44,54,
147,56,45,54,
154,54,46,54,
161,54,46,54,
168,53,48,54,
175,53,48,54,
182,53,48,54,
189,53,48,54,
196,52,48,54,
203,51,48,54,
210,50,48,54,
217,52,50,54,
224,53,51,54,
231,53,51,54,
238,52,51,54,
245,52,51,54,
252,53,52,54,
259,54,53,54,
266,54,53,54,
273,55,54,54,
280,54,54,54,
287,54,54,54,
294,54,54,54,
301,54,54,54,
308,54,54,54,
315,54,54,54,
322,54,54,54,
329,54,54,54,
336,54,54,54,
343,54,54,54,
350,54,54,54,
357,54,54,54,
364,54,54,54,
371,54,54,54,
378,54,54,54,
385,54,54,54,
392,54,54,54,
399,54,54,54,
406,54,54,54,
413,54,54,54,
420,54,54,54,
427,54,54,54,
