21,30,13,34,
28,39,17,34,
35,26,18,34,
42,23,19,34,
49,22,20,34,
56,30,22,34,
63,36,24,34,
70,41,26,34,
77,35,26,34,
84,40,28,34,
91,36,29,34,
98,36,30,34,
105,35,30,34,
112,32,30,34,
119,32,30,34,
126,32,30,34,
133,34,31,34,
140,33,31,34,
147,33,31,34,
154,33,32,34,
161,32,32,34,
168,32,32,34,
175,32,32,34,
182,32,32,34,
189,32,32,34,
196,32,32,34,
203,33,33,34,
210,33,33,34,
217,33,33,34,
224,35,34,34,
231,35,34,34,
238,35,34,34,
245,35,34,34,
252,34,34,34,
259,34,34,34,
266,34,34,34,
273,34,34,34,
