21,12,9,42,
28,36,12,42,
35,22,15,42,
42,24,16,42,
49,28,19,42,
56,25,20,42,
63,26,22,42,
70,30,23,42,
77,33,26,42,
84,31,27,42,
91,33,28,42,
98,36,29,42,
105,36,30,42,
112,37,32,42,
119,36,33,42,
126,35,33,42,
133,35,33,42,
140,35,34,42,
147,37,36,42,
154,37,36,42,
161,36,36,42,
168,39,38,42,
175,39,38,42,
182,39,38,42,
189,39,38,42,
196,39,38,42,
203,39,38,42,
210,40,39,42,
217,40,39,42,
224,40,39,42,
231,40,39,42,
238,41,40,42,
245,41,40,42,
252,41,40,42,
259,43,41,42,
266,43,41,42,
273,42,41,42,
280,42,41,42,
287,42,41,42,
294,43,42,42,
301,43,42,42,
308,43,42,42,
315,42,42,42,
322,43,42,42,
329,43,42,42,
336,42,42,42,
