21,20,11,36,
28,22,14,36,
35,24,17,36,
42,28,18,36,
49,30,21,36,
56,23,21,36,
63,24,22,36,
70,24,23,36,
77,26,25,36,
84,29,27,36,
91,28,27,36,
98,28,27,36,
105,28,27,36,
112,29,28,36,
119,32,30,36,
126,35,31,36,
133,34,31,36,
140,34,32,36,
147,33,32,36,
154,33,32,36,
161,32,32,36,
168,34,33,36,
175,34,33,36,
182,34,33,36,
189,34,33,36,
196,35,34,36,
203,35,34,36,
210,34,34,36,
217,35,35,36,
224,35,35,36,
231,35,35,36,
238,35,35,36,
245,35,35,36,
252,36,36,36,
259,36,36,36,
266,36,36,36,
273,36,36,36,
280,36,36,36,
287,36,36,36,
294,36,36,36,
