project,m,R-square
229-244-bug小饭桌测试_1470654522.csv,0.8453583090306062,0.9616678055803911,
230-217-bug易约爱测试_1470654510.csv,0.7907984927040673,0.9788640705510703,
231-217-易约爱测试_1463738003.csv,0.7907984927040673,0.9788640705510703,
234-175-bugJiuJiu测试_1470654480.csv,0.9621980142019063,0.9604969381312167,
235-175-JiuJiu测试_1463738027.csv,0.9621980142019063,0.9604969381312167,
236-561-我们一家测试_1463738018.csv,0.870123403220947,0.9331025007715055,
237-562-bug我们一家测试_1470654506.csv,0.9379864565587439,0.967701088256737,
239-132-海捣网测试_1463738033.csv,0.78139852755373,0.917734845177515,
240-132-bug海捣网测试_1470654473.csv,0.78139852755373,0.917734845177515,
243-250-bugmalimalihome测试_1470654477.csv,0.9529952002358849,0.9767539484926818,
244-250-malimalihome测试_1463738030.csv,0.9529952002358849,0.9767539484926818,
249-222-玖信贷测试_1463738047.csv,0.9418500422425474,0.9711638991859927,
250-222-bug玖信贷测试_1470654468.csv,0.9418500422425474,0.9711638991859927,
251-205-aiqianbang测试_1463738035.csv,1.0193061176438858,0.9790107380002495,
252-205-bugaiqianbang测试_1470654472.csv,1.0193061176438858,0.9790107380002495,
253-372-bug叮叮导游测试_1470654471.csv,0.970918649153107,0.9909244833895838,
254-372-叮叮导游测试_1463738040.csv,0.970918649153107,0.9909244833895838,
257-133-bug口袋故事测试_1470654466.csv,1.236243428668486,0.9524238857166285,
258-133-口袋故事测试_1463738051.csv,1.236243428668486,0.9524238857166285,
261-195-小刀汇测试_1463738056.csv,0.8635220509724083,0.9703272774146956,
262-197-bug小刀汇测试_1470654465.csv,0.9769422199014975,0.9731854587662535,
263-212-bug芈糕测试_1470654464.csv,0.9904183529519227,0.9662124458929869,
264-212-芈糕测试_1463738058.csv,0.9904183529519227,0.9662124458929869,
267-194-bug车阿哥（用户端）测试_1470654466.csv,0.8509612239236872,0.9688223077680899,
268-194-车阿哥（用户端）测试_1463738053.csv,0.8509612239236872,0.9688223077680899,
273-146-黄瓜测试_1463738063.csv,1.3346106392844477,0.9694749165812423,
274-149-bug黄瓜测试_1470654456.csv,1.5807322187575243,0.9804996801324878,
275-261-bug淘二手测试_1470654455.csv,0.9542810555143891,0.9873545424980784,
276-261-淘二手测试_1463738066.csv,0.9542810555143891,0.9873545424980784,
277-262-3Dsousou测试_1463738072.csv,1.2333277351854843,0.9872624803861445,
278-262-bug3Dsousou测试_1470654452.csv,1.2333277351854843,0.9872624803861445,
283-184-海捣网测试_1463738074.csv,1.1172578204378822,0.9640868299595493,
284-184-bug海捣网测试_1470654451.csv,1.1172578204378822,0.9640868299595493,
285-116-bug蜘蛛网app测试_1470654446.csv,1.0276244025840091,0.9232015124812196,
286-116-蜘蛛网app测试_1463738077.csv,1.0276244025840091,0.9232015124812196,
29-150-小白用车_1463737383.csv,0.9470955360152847,0.9892936773407626,
293-143-bug一度蜜测试_1470654434.csv,0.8931753428299778,0.9570153715877319,
294-143-一度蜜测试_1463738084.csv,0.8931753428299778,0.9570153715877319,
295-128-bug车典APP测试_1470654436.csv,0.8148536366391951,0.9656109043261706,
296-128-车典APP测试_1463738082.csv,0.8148536366391951,0.9656109043261706,
299-197-bug每刻兼职测试_1470654441.csv,0.6847292285038505,0.9654082665131055,
3-145-手机卫士短信功能_1463737156.csv,0.9160252365299865,0.9417193414338773,
300-197-每刻兼职测试_1463738080.csv,0.6847292285038505,0.9654082665131055,
307-137-UONE_1463738088.csv,0.9904791047913865,0.9239687396502071,
308-137-bugUONE_1470654431.csv,0.9904791047913865,0.9239687396502071,
309-170-私人飞行测试_1463738093.csv,0.9236808018990403,0.9482654687590726,
310-170-bug私人飞行测试_1470654421.csv,0.9236808018990403,0.9482654687590726,
311-185-bug社区慧生活测试_1470654424.csv,0.8758397105937686,0.9666742493372443,
312-185-社区慧生活测试_1463738091.csv,0.8758397105937686,0.9666742493372443,
315-119-萌宠达人测试_1463738095.csv,0.9623260525639872,0.9760492826402207,
316-119-bug萌宠达人测试_1470654419.csv,0.9623260525639872,0.9760492826402207,
319-197-百叶小成测试_1463738097.csv,0.9151211704041761,0.9455334147273762,
320-197-bug百叶小成测试_1470654418.csv,0.9151211704041761,0.9455334147273762,
325-231-数英测试_1463738102.csv,0.7644457515621188,0.9130671558267622,
326-231-bug数英测试_1470654415.csv,0.7644457515621188,0.9130671558267622,
327-239-动起来测试_1463738068.csv,1.196062003890148,0.9418617579283864,
328-239-bug动起来测试_1470654454.csv,1.196062003890148,0.9418617579283864,
329-102-bug小说阅读网V1.0.8测试_1470654414.csv,1.0294592450227533,0.957598901060922,
330-102-小说阅读网V1.0.8测试_1463738106.csv,1.0294592450227533,0.957598901060922,
336-179-bugRulane SportV1.2.8测试_1470654410.csv,1.7915451921768732,0.974472967847861,
337-255-bug4399游戏盒V3.3测试_1470654412.csv,1.014029762998647,0.8897927841343329,
338-315-bug邻邻V1.3.4 build测试_1470654409.csv,1.0233593059812232,0.9692396234350077,
339-308-bugWhatchAppV1.0测试_1470654408.csv,0.7952137537527751,0.984477966019979,
340-266-bug包头优生活V1.20.160426测试_1470654405.csv,2.2248832654267785,0.9512015848164079,
343-115-bug100赚V1.4测试_1470654401.csv,0.8706922798891632,0.8909661986757876,
346-214-bug徐水圈V1.0.160419测试_1470654402.csv,0.8283952540784683,0.9657493114301682,
347-370-bug指尖大学测试_1470654404.csv,1.0368073205239363,0.9651761601739268,
348-467-bug友服商城V1.0测试_1470654398.csv,1.2062668797111735,0.953124386291814,
349-195-bug优悠校园V2.1.0.2628测试_1470654399.csv,2.754000430769836,0.9816180604042635,
350-324-bugdr.wineV3.1.2测试_1470654390.csv,1.8644091715847277,0.9721962203998498,
351-123-bugFolderExplorerV1.0测试_1470654387.csv,1.0798448639404945,0.9709617583167318,
357-134-bug筑医台V1.2测试_1470654365.csv,1.1949665891135743,0.9388149336364988,
360-277-bug寻到宝V1.0.0测试_1470654368.csv,0.8444083855299732,0.9861773454357049,
361-155-bug德成贷V1.0测试_1470654375.csv,0.866594004788532,0.9474694838546897,
362-172-bug一比分V1.1.0测试_1470654365.csv,0.9693329307447419,0.9826479405450208,
366-206-bug通辽碧桂园V2.07.160526测试_1470654364.csv,1.13794079659124,0.9247155287181819,
383-112-bug行知宝V1.6.6测试_1470654355.csv,4.270078254846999,0.9343417971545023,
389-141-bug好善乐购V2.1.0测试_1470654354.csv,2.3554519325642693,0.9613876377733678,
397-149-bug奇好云宝V1.0.0测试_1470654352.csv,2.460990429115,0.8455992082853773,
4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217.csv,0.9608231005685728,0.9912986669220992,
403-197-bug点帮帮测试_1470654349.csv,1.8166191337853295,0.9474080740549505,
404-270-bug门诊大厅V2.6.5测试_1470654351.csv,2.454535867540933,0.8125668232129423,
42-129-优房优派测试_1463737427.csv,0.8092347559556109,0.965206034544021,
427-157-bug七彩乐居V1.1测试_1470654346.csv,1.8344780371006846,0.9664917257234279,
451-109-bug掌上110V1.0.0测试_1470654321.csv,1.136240701137989,0.9272924937984566,
464-186-bug眼专家V1.3测试_1470654302.csv,3.684290312242941,0.8451324212511119,
471-108-bug物通配货信息部V1.2.0测试_1470654300.csv,2.016931045366154,0.9541668221424224,
472-114-bug佰职网V1.2.1测试_1470654299.csv,3.249010340015801,0.8071035748090469,
479-122-bug有个性V1.0.3测试_1470654296.csv,1.611313999943794,0.924607371234434,
48-118-百度糯米6.0.2测试_1463737445.csv,0.8246983804345683,0.8051756917258177,
488-132-bug易秒微配客户端V1.0.0测试_1470654297.csv,1.0581961343021091,0.9013269400732362,
499-130-bug陶世界V1.0.1测试_1470654291.csv,2.1210165366299374,0.9101571236191863,
508-159-bug好园区VV1.0.5测试_1470654289.csv,1.46321906053054,0.9532594557606641,
509-176-bug红猩猩V1.2测试_1470654287.csv,3.530877287022536,0.9645801774817138,
533-166-bug知渔宝V1.3.0测试_1470654279.csv,3.8321101086468747,0.8675969551336208,
543-117-bug华数享看V2.1.0测试_1470654279.csv,2.456306906014693,0.753314376603651,
544-200-bug粤通卡V3.0.3测试_1470654280.csv,4.341290144152157,0.9423416389709205,
557-106-bug成都基层平台V0.2.6测试_1470654272.csv,1.121312423860554,0.9221493938611828,
6-144-百度天眼测试反馈_1463737257.csv,2.53671242430081,0.8971107155973514,
65-111-夺宝猫测试_1463737499.csv,0.844568278784568,0.8595000230025133,
67-138-法律易查测试_1463737508.csv,0.6611295249137842,0.9444364559678463,
7-127-百度手机卫士安全短信功能测试_1463737282.csv,1.2593774030143738,0.9820688912043439,
72-213-花友测试_1463737504.csv,0.999314417715399,0.9748167865950693,
74-230-通星粉测试_1463737520.csv,1.0252279855812187,0.9591071033129118,
81-153-worker测试_1463737532.csv,2.8264095634814668,0.9172791229615518,
83-132-茄子医生测试_1463737528.csv,1.0032251195146593,0.9282573276812414,
87-123-听世界听书测试_1463737540.csv,0.9912155041996858,0.9681926334741174,
89-120-一起飞测试_1463737536.csv,0.9753264325649049,0.963031783029047,
92-133-喵哆啦测试_1463737548.csv,0.8901504302972509,0.9389380176807406,
93-104-今日城市测试_1463737550.csv,0.7553215970463588,0.9745285631475158,
95-106-爱陪护测试_1463737556.csv,0.9894962422299084,0.9778893606576259,
97-107-淘特惠测试_1463737552.csv,0.9719503745322892,0.897922242473177,
99-156-雅思君测试_1463737564.csv,0.8001811938531916,0.9711840310662928,
