project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal
1-284-百度手机卫士功能体验_1463737109.csv,36.0,36.0,1.0,240.0,284.0,0.8450704225352113,0.15492957746478875,0.2682926829268293,0.2682926829268293,178.0,62.0,
101-120-今日时尚测试_1463737561.csv,17.0,17.0,1.0,96.0,120.0,0.8,0.19999999999999996,0.33333333333333326,0.33333333333333326,73.0,23.0,
102-223-迪信通测试_1463737571.csv,27.0,27.0,1.0,192.0,223.0,0.8609865470852018,0.13901345291479816,0.2440944881889763,0.2440944881889763,122.0,70.0,
106-103-基金速览2.3测试_1463737575.csv,14.0,14.0,1.0,96.0,103.0,0.9320388349514563,0.06796116504854366,0.12727272727272723,0.12727272727272723,67.0,29.0,
107-174-硬件编码测试_1463737567.csv,24.0,24.0,1.0,144.0,174.0,0.8275862068965517,0.1724137931034483,0.29411764705882354,0.29411764705882354,99.0,45.0,
108-272-优优送药测试_1463737584.csv,34.0,34.0,1.0,264.0,272.0,0.9705882352941176,0.02941176470588236,0.05714285714285716,0.05714285714285716,213.0,51.0,
11-117-广告云推送调研测试_1463737325.csv,9.0,9.0,1.0,96.0,117.0,0.8205128205128205,0.17948717948717952,0.30434782608695654,0.30434782608695654,94.0,2.0,
111-241-迪信通测试二_1463737590.csv,30.0,30.0,1.0,216.0,241.0,0.8962655601659751,0.10373443983402486,0.18796992481203,0.18796992481203,158.0,58.0,
112-119-思维简图测试_1463737602.csv,16.0,16.0,1.0,96.0,119.0,0.8067226890756303,0.19327731092436973,0.32394366197183094,0.32394366197183094,75.0,21.0,
113-177-Hark测试_1463737599.csv,24.0,24.0,1.0,168.0,177.0,0.9491525423728814,0.05084745762711862,0.09677419354838707,0.09677419354838707,132.0,36.0,
114-119-京东微联测试_1463737617.csv,17.0,17.0,1.0,96.0,119.0,0.8067226890756303,0.19327731092436973,0.32394366197183094,0.32394366197183094,94.0,2.0,
115-157-天天红包测试_1463737606.csv,17.0,17.0,1.0,144.0,157.0,0.9171974522292994,0.08280254777070062,0.1529411764705882,0.1529411764705882,122.0,22.0,
119-337-急救快通测试_1463737643.csv,42.0,42.0,1.0,336.0,337.0,0.9970326409495549,0.0029673590504450953,0.005917159763313593,0.005917159763313593,288.0,48.0,
122-138-购物狂测试_1463737645.csv,18.0,18.0,1.0,120.0,138.0,0.8695652173913043,0.13043478260869568,0.23076923076923078,0.23076923076923078,100.0,20.0,
123-115-移动发布系统Beta测试_1463737586.csv,5.0,5.0,1.0,96.0,115.0,0.8347826086956521,0.16521739130434787,0.2835820895522389,0.2835820895522389,84.0,12.0,
124-326-衣批测试_1463737628.csv,40.0,40.0,1.0,288.0,326.0,0.8834355828220859,0.1165644171779141,0.20879120879120877,0.20879120879120877,238.0,50.0,
125-117-话费支付Demo测试_1463737673.csv,16.0,16.0,1.0,96.0,117.0,0.8205128205128205,0.17948717948717952,0.30434782608695654,0.30434782608695654,70.0,26.0,
