0,1,1
1,2,1
2,1,1
3,1,0
5,3,0
6,3,1
7,2,0
8,2,1
9,1,0
10,2,1
21,1,0
23,1,1
26,1,0
29,2,1
31,1,0
33,1,0
35,1,0
39,1,0
45,1,1
52,1,0
54,2,0
68,1,0
91,1,0
