0,14,8
1,1,1
2,8,2
9,1,0
11,1,0
12,2,1
13,2,0
14,2,0
15,4,2
16,1,0
17,4,1
19,1,0
20,4,0
21,3,1
22,1,0
23,1,0
24,7,0
25,4,0
26,3,0
34,1,0
35,1,0
37,4,0
38,1,0
40,2,0
41,3,0
42,1,0
44,4,1
45,3,0
48,7,0
49,2,0
50,1,0
58,1,0
60,3,0
61,2,0
62,1,0
63,1,0
65,3,0
66,1,0
84,1,0
88,1,0
89,1,0
91,1,0
