0,2,2
1,14,9
2,3,1
3,29,10
9,1,0
10,1,0
11,4,0
12,1,0
13,3,1
14,6,0
15,15,2
16,2,0
17,1,0
19,1,0
21,10,1
23,1,0
24,5,1
25,10,0
26,5,0
36,5,0
39,4,0
41,2,0
42,1,0
43,1,0
44,33,0
