0,4,3
7,1,1
8,1,1
9,2,1
10,12,2
11,8,4
12,1,0
13,1,0
14,1,0
15,1,0
16,2,1
18,1,0
19,2,2
20,15,1
21,1,0
22,3,0
23,1,0
25,2,0
37,3,0
43,8,0
45,2,0
46,1,0
48,1,0
49,2,0
50,1,0
59,1,0
64,1,0
68,1,0
69,1,0
71,11,0
74,1,0
87,2,0
107,1,0
