project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-∞Ÿ∂»‰Ø¿¿∆˜T7≥¢œ ÃÂ—È_1463737142.csv,8.0,58.0,0.13793103448275862,20.0,471.0,0.04246284501061571,0.9575371549893843,0.24112811601951478,0.24112811601951478,397.0,-377.0,
29-150-–°∞◊”√≥µ_1463737383.csv,4.0,21.0,0.19047619047619047,20.0,150.0,0.13333333333333333,0.8666666666666667,0.3123123123123123,0.3123123123123123,123.0,-103.0,
48-118-∞Ÿ∂»≈¥√◊6.0.2≤‚ ‘_1463737445.csv,6.0,13.0,0.46153846153846156,20.0,118.0,0.1694915254237288,0.8305084745762712,0.5933400605449042,0.5933400605449042,76.0,-56.0,
89-120-“ª∆∑…≤‚ ‘_1463737536.csv,8.0,17.0,0.47058823529411764,20.0,120.0,0.16666666666666666,0.8333333333333334,0.6015037593984962,0.6015037593984962,84.0,-64.0,
92-133-ﬂ˜∂ﬂ¿≤≤‚ ‘_1463737548.csv,8.0,19.0,0.42105263157894735,20.0,133.0,0.15037593984962405,0.849624060150376,0.5630644658984739,0.5630644658984739,113.0,-93.0,
95-106-∞Æ≈„ª§≤‚ ‘_1463737556.csv,6.0,14.0,0.42857142857142855,20.0,106.0,0.18867924528301888,0.8113207547169812,0.5608695652173913,0.5608695652173913,70.0,-50.0,
97-107-Ã‘Ãÿª›≤‚ ‘_1463737552.csv,4.0,15.0,0.26666666666666666,20.0,107.0,0.18691588785046728,0.8130841121495327,0.40161569532602426,0.40161569532602426,65.0,-45.0,
98-117-øÏ¿÷¬˙“‚≈ƒ≤‚ ‘_1463737558.csv,6.0,16.0,0.375,20.0,117.0,0.17094017094017094,0.829059829059829,0.5164152617568767,0.5164152617568767,59.0,-39.0,
99-156-—≈Àºæ˝≤‚ ‘_1463737564.csv,8.0,22.0,0.36363636363636365,20.0,156.0,0.1282051282051282,0.8717948717948718,0.5132075471698113,0.5132075471698113,88.0,-68.0,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,3.0,18.0,0.16666666666666666,20.0,138.0,0.14492753623188406,0.855072463768116,0.27895981087470445,0.27895981087470445,100.0,-80.0,
128-115-µ∞µ∞◊¨≤‚ ‘_1463737676.csv,3.0,14.0,0.21428571428571427,20.0,115.0,0.17391304347826086,0.8260869565217391,0.3402985074626866,0.3402985074626866,102.0,-82.0,
130-136-÷’º´ ÷µÁÕ≤≤‚ ‘_1463737660.csv,4.0,19.0,0.21052631578947367,20.0,136.0,0.14705882352941177,0.8529411764705882,0.3377001455604076,0.3377001455604076,107.0,-87.0,
134-221-¬Ú≥µ¥Ô»À≤‚ ‘_1463737670.csv,3.0,24.0,0.125,20.0,221.0,0.09049773755656108,0.9095022624434389,0.21979223619464192,0.21979223619464192,191.0,-171.0,
143-127-¿Û÷¶FM≤‚ ‘_1463737709.csv,6.0,18.0,0.3333333333333333,20.0,127.0,0.15748031496062992,0.8425196850393701,0.4776785714285714,0.4776785714285714,103.0,-83.0,
157-161-»Œ“‚«Ú≤‚ ‘_1463737744.csv,3.0,23.0,0.13043478260869565,20.0,161.0,0.12422360248447205,0.8757763975155279,0.22705314009661837,0.22705314009661837,125.0,-105.0,
164-326-«—◊”“Ω…˙≤‚ ‘_1463737777.csv,5.0,40.0,0.125,20.0,326.0,0.06134969325153374,0.9386503067484663,0.22062004325883203,0.22062004325883203,263.0,-243.0,
167-284-–”¡÷Ã‚ø‚≤‚ ‘_1463737790.csv,6.0,35.0,0.17142857142857143,20.0,284.0,0.07042253521126761,0.9295774647887324,0.2894736842105263,0.2894736842105263,243.0,-223.0,
168-124-µÁÃ®≤‚ ‘_1463737792.csv,2.0,16.0,0.125,20.0,124.0,0.16129032258064516,0.8387096774193549,0.2175732217573222,0.2175732217573222,102.0,-82.0,
170-149-Domino≤‚ ‘_1463737794.csv,5.0,21.0,0.23809523809523808,20.0,149.0,0.1342281879194631,0.8657718120805369,0.37348002316155177,0.37348002316155177,131.0,-111.0,
171-290-∞ŸŒ ∞Ÿ¥≤‚ ‘_1463737762.csv,3.0,34.0,0.08823529411764706,35.0,290.0,0.1206896551724138,0.8793103448275862,0.16037735849056603,0.16037735849056603,244.0,-209.0,
181-271-Õ¯¿÷ª›≤‚ ‘_1463737849.csv,6.0,33.0,0.18181818181818182,20.0,271.0,0.07380073800738007,0.9261992619926199,0.3039660914320315,0.3039660914320315,240.0,-220.0,
189-216-≈‹≈‹≤‚ ‘_1463737615.csv,6.0,25.0,0.24,20.0,216.0,0.09259259259259259,0.9074074074074074,0.3795997417688831,0.3795997417688831,178.0,-158.0,
216-283-¥Û∞Ôª„≤‚ ‘_1463737957.csv,8.0,34.0,0.23529411764705882,20.0,283.0,0.0706713780918728,0.9293286219081272,0.3755131179725147,0.3755131179725147,228.0,-208.0,
217-288-bug¥Û∞Ôª„≤‚ ‘_1470654530.csv,2.0,36.0,0.05555555555555555,20.0,288.0,0.06944444444444445,0.9305555555555556,0.10485133020344288,0.10485133020344288,233.0,-213.0,
218-103-bug∂Ò¡˙π´÷˜°™ƒÊÀ˛∑¿≤‚ ‘_1470654523.csv,6.0,14.0,0.42857142857142855,20.0,103.0,0.1941747572815534,0.8058252427184466,0.5595505617977528,0.5595505617977528,78.0,-58.0,
219-103-∂Ò¡˙π´÷˜°™ƒÊÀ˛∑¿≤‚ ‘_1463737972.csv,6.0,14.0,0.42857142857142855,20.0,103.0,0.1941747572815534,0.8058252427184466,0.5595505617977528,0.5595505617977528,78.0,-58.0,
220-798-≈©ø∆÷˙ ÷≤‚ ‘_1463737988.csv,9.0,99.0,0.09090909090909091,20.0,798.0,0.02506265664160401,0.974937343358396,0.16631038905515177,0.16631038905515177,683.0,-663.0,
239-132-∫£µ∑Õ¯≤‚ ‘_1463738033.csv,7.0,18.0,0.3888888888888889,20.0,132.0,0.15151515151515152,0.8484848484848485,0.5333333333333333,0.5333333333333333,76.0,-56.0,
240-132-bug∫£µ∑Õ¯≤‚ ‘_1470654473.csv,7.0,18.0,0.3888888888888889,20.0,132.0,0.15151515151515152,0.8484848484848485,0.5333333333333333,0.5333333333333333,76.0,-56.0,
243-250-bugmalimalihome≤‚ ‘_1470654477.csv,7.0,31.0,0.22580645161290322,20.0,250.0,0.08,0.92,0.36261261261261263,0.36261261261261263,167.0,-147.0,
244-250-malimalihome≤‚ ‘_1463738030.csv,7.0,31.0,0.22580645161290322,20.0,250.0,0.08,0.92,0.36261261261261263,0.36261261261261263,167.0,-147.0,
249-222-æ¡–≈¥˚≤‚ ‘_1463738047.csv,7.0,27.0,0.25925925925925924,20.0,222.0,0.09009009009009009,0.9099099099099099,0.40353881278538806,0.40353881278538806,148.0,-128.0,
250-222-bugæ¡–≈¥˚≤‚ ‘_1470654468.csv,7.0,27.0,0.25925925925925924,20.0,222.0,0.09009009009009009,0.9099099099099099,0.40353881278538806,0.40353881278538806,148.0,-128.0,
257-133-bugø⁄¥¸π  ¬≤‚ ‘_1470654466.csv,6.0,19.0,0.3157894736842105,20.0,133.0,0.15037593984962405,0.849624060150376,0.46044142614601025,0.46044142614601025,96.0,-76.0,
258-133-ø⁄¥¸π  ¬≤‚ ‘_1463738051.csv,6.0,19.0,0.3157894736842105,20.0,133.0,0.15037593984962405,0.849624060150376,0.46044142614601025,0.46044142614601025,96.0,-76.0,
261-195-–°µ∂ª„≤‚ ‘_1463738056.csv,8.0,27.0,0.2962962962962963,20.0,195.0,0.10256410256410256,0.8974358974358975,0.44550517104216386,0.44550517104216386,155.0,-135.0,
261-195-–°µ∂ª„≤‚ ‘_1463738056.csv,8.0,27.0,0.2962962962962963,20.0,195.0,0.10256410256410256,0.8974358974358975,0.44550517104216386,0.44550517104216386,155.0,-135.0,
263-212-bugÿ¬∏‚≤‚ ‘_1470654464.csv,7.0,26.0,0.2692307692307692,20.0,212.0,0.09433962264150944,0.9056603773584906,0.4150710315009265,0.4150710315009265,161.0,-141.0,
263-212-bugÿ¬∏‚≤‚ ‘_1470654464.csv,7.0,26.0,0.2692307692307692,20.0,212.0,0.09433962264150944,0.9056603773584906,0.4150710315009265,0.4150710315009265,161.0,-141.0,
267-194-bug≥µ∞¢∏Á£®”√ªß∂À£©≤‚ ‘_1470654466.csv,9.0,27.0,0.3333333333333333,20.0,194.0,0.10309278350515463,0.8969072164948454,0.4860335195530726,0.4860335195530726,143.0,-123.0,
268-194-≥µ∞¢∏Á£®”√ªß∂À£©≤‚ ‘_1463738053.csv,9.0,27.0,0.3333333333333333,20.0,194.0,0.10309278350515463,0.8969072164948454,0.4860335195530726,0.4860335195530726,143.0,-123.0,
275-261-bugÃ‘∂˛ ÷≤‚ ‘_1470654455.csv,4.0,32.0,0.125,20.0,261.0,0.07662835249042145,0.9233716475095786,0.22019186843307445,0.22019186843307445,227.0,-207.0,
276-261-Ã‘∂˛ ÷≤‚ ‘_1463738066.csv,4.0,32.0,0.125,20.0,261.0,0.07662835249042145,0.9233716475095786,0.22019186843307445,0.22019186843307445,227.0,-207.0,
295-128-bug≥µµ‰APP≤‚ ‘_1470654436.csv,5.0,15.0,0.3333333333333333,20.0,128.0,0.15625,0.84375,0.4778761061946903,0.4778761061946903,104.0,-84.0,
296-128-≥µµ‰APP≤‚ ‘_1463738082.csv,5.0,15.0,0.3333333333333333,20.0,128.0,0.15625,0.84375,0.4778761061946903,0.4778761061946903,104.0,-84.0,
299-197-bug√øøÃºÊ÷∞≤‚ ‘_1470654441.csv,9.0,28.0,0.32142857142857145,20.0,197.0,0.10152284263959391,0.8984771573604061,0.47347302719572,0.47347302719572,164.0,-144.0,
300-197-√øøÃºÊ÷∞≤‚ ‘_1463738080.csv,9.0,28.0,0.32142857142857145,20.0,197.0,0.10152284263959391,0.8984771573604061,0.47347302719572,0.47347302719572,164.0,-144.0,
327-239-∂Ø∆¿¥≤‚ ‘_1463738068.csv,1.0,29.0,0.034482758620689655,20.0,239.0,0.08368200836820083,0.9163179916317992,0.06646433990895297,0.06646433990895297,214.0,-194.0,
328-239-bug∂Ø∆¿¥≤‚ ‘_1470654454.csv,1.0,29.0,0.034482758620689655,20.0,239.0,0.08368200836820083,0.9163179916317992,0.06646433990895297,0.06646433990895297,214.0,-194.0,
338-315-bug¡⁄¡⁄V1.3.4 build≤‚ ‘_1470654409.csv,6.0,37.0,0.16216216216216217,20.0,315.0,0.06349206349206349,0.9365079365079365,0.27645450995704807,0.27645450995704807,271.0,-251.0,
343-115-bug100◊¨V1.4≤‚ ‘_1470654401.csv,4.0,16.0,0.25,20.0,115.0,0.17391304347826086,0.8260869565217391,0.3838383838383838,0.3838383838383838,77.0,-57.0,
346-214-bug–ÏÀÆ»¶V1.0.160419≤‚ ‘_1470654402.csv,8.0,25.0,0.32,20.0,214.0,0.09345794392523364,0.9065420560747663,0.47302651630600423,0.47302651630600423,189.0,-169.0,
360-277-bug—∞µΩ±¶V1.0.0≤‚ ‘_1470654368.csv,6.0,34.0,0.17647058823529413,20.0,277.0,0.07220216606498195,0.927797833935018,0.2965384615384616,0.2965384615384616,219.0,-199.0,
361-155-bugµ¬≥…¥˚V1.0≤‚ ‘_1470654375.csv,7.0,22.0,0.3181818181818182,20.0,155.0,0.12903225806451613,0.8709677419354839,0.4660912453760789,0.4660912453760789,125.0,-105.0,
403-197-bugµ„∞Ô∞Ô≤‚ ‘_1470654349.csv,1.0,27.0,0.037037037037037035,45.0,197.0,0.22842639593908629,0.7715736040609137,0.07068123692164612,0.07068123692164612,176.0,-131.0,
