project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-∞Ÿ∂»‰Ø¿¿∆˜T7≥¢œ ÃÂ—È_1463737142.csv,9.0,58.0,0.15517241379310345,28.0,471.0,0.059447983014861996,0.940552016985138,0.26639494871880537,0.26639494871880537,397.0,-369.0,
29-150-–°∞◊”√≥µ_1463737383.csv,6.0,21.0,0.2857142857142857,28.0,150.0,0.18666666666666668,0.8133333333333334,0.42287694974003465,0.42287694974003465,123.0,-95.0,
48-118-∞Ÿ∂»≈¥√◊6.0.2≤‚ ‘_1463737445.csv,7.0,13.0,0.5384615384615384,28.0,118.0,0.23728813559322035,0.7627118644067796,0.6312625250501,0.6312625250501,76.0,-48.0,
89-120-“ª∆∑…≤‚ ‘_1463737536.csv,9.0,17.0,0.5294117647058824,28.0,120.0,0.23333333333333334,0.7666666666666666,0.6263237518910743,0.6263237518910743,84.0,-56.0,
92-133-ﬂ˜∂ﬂ¿≤≤‚ ‘_1463737548.csv,9.0,19.0,0.47368421052631576,28.0,133.0,0.21052631578947367,0.7894736842105263,0.5921052631578947,0.5921052631578947,113.0,-85.0,
95-106-∞Æ≈„ª§≤‚ ‘_1463737556.csv,7.0,14.0,0.5,28.0,106.0,0.2641509433962264,0.7358490566037736,0.5954198473282443,0.5954198473282443,70.0,-42.0,
97-107-Ã‘Ãÿª›≤‚ ‘_1463737552.csv,5.0,15.0,0.3333333333333333,28.0,107.0,0.2616822429906542,0.7383177570093458,0.45930232558139533,0.45930232558139533,65.0,-37.0,
98-117-øÏ¿÷¬˙“‚≈ƒ≤‚ ‘_1463737558.csv,7.0,16.0,0.4375,28.0,117.0,0.23931623931623933,0.7606837606837606,0.555506018724922,0.555506018724922,59.0,-31.0,
99-156-—≈Àºæ˝≤‚ ‘_1463737564.csv,13.0,22.0,0.5909090909090909,28.0,156.0,0.1794871794871795,0.8205128205128205,0.6870355078447563,0.6870355078447563,88.0,-60.0,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,5.0,18.0,0.2777777777777778,28.0,138.0,0.2028985507246377,0.7971014492753623,0.4119850187265918,0.4119850187265918,100.0,-72.0,
128-115-µ∞µ∞◊¨≤‚ ‘_1463737676.csv,4.0,14.0,0.2857142857142857,28.0,115.0,0.24347826086956523,0.7565217391304347,0.4147794994040524,0.4147794994040524,102.0,-74.0,
130-136-÷’º´ ÷µÁÕ≤≤‚ ‘_1463737660.csv,6.0,19.0,0.3157894736842105,28.0,136.0,0.20588235294117646,0.7941176470588236,0.4518828451882846,0.4518828451882846,107.0,-79.0,
134-221-¬Ú≥µ¥Ô»À≤‚ ‘_1463737670.csv,7.0,24.0,0.2916666666666667,28.0,221.0,0.12669683257918551,0.8733031674208145,0.4372875869881858,0.4372875869881858,191.0,-163.0,
143-127-¿Û÷¶FM≤‚ ‘_1463737709.csv,5.0,18.0,0.2777777777777778,28.0,127.0,0.2204724409448819,0.7795275590551181,0.4095986760446836,0.4095986760446836,103.0,-75.0,
157-161-»Œ“‚«Ú≤‚ ‘_1463737744.csv,5.0,23.0,0.21739130434782608,28.0,161.0,0.17391304347826086,0.8260869565217391,0.3442028985507246,0.3442028985507246,125.0,-97.0,
164-326-«—◊”“Ω…˙≤‚ ‘_1463737777.csv,6.0,40.0,0.15,28.0,326.0,0.08588957055214724,0.9141104294478528,0.25771115595272415,0.25771115595272415,263.0,-235.0,
167-284-–”¡÷Ã‚ø‚≤‚ ‘_1463737790.csv,7.0,35.0,0.2,28.0,284.0,0.09859154929577464,0.9014084507042254,0.3273657289002557,0.3273657289002557,243.0,-215.0,
168-124-µÁÃ®≤‚ ‘_1463737792.csv,4.0,16.0,0.25,28.0,124.0,0.22580645161290322,0.7741935483870968,0.3779527559055118,0.3779527559055118,102.0,-74.0,
170-149-Domino≤‚ ‘_1463737794.csv,6.0,21.0,0.2857142857142857,28.0,149.0,0.18791946308724833,0.8120805369127517,0.422707423580786,0.422707423580786,131.0,-103.0,
171-290-∞ŸŒ ∞Ÿ¥≤‚ ‘_1463737762.csv,3.0,34.0,0.08823529411764706,35.0,290.0,0.1206896551724138,0.8793103448275862,0.16037735849056603,0.16037735849056603,244.0,-209.0,
181-271-Õ¯¿÷ª›≤‚ ‘_1463737849.csv,4.0,33.0,0.12121212121212122,28.0,271.0,0.1033210332103321,0.8966789667896679,0.21355597055915634,0.21355597055915634,240.0,-212.0,
189-216-≈‹≈‹≤‚ ‘_1463737615.csv,10.0,25.0,0.4,28.0,216.0,0.12962962962962962,0.8703703703703703,0.5481049562682215,0.5481049562682215,178.0,-150.0,
216-283-¥Û∞Ôª„≤‚ ‘_1463737957.csv,9.0,34.0,0.2647058823529412,28.0,283.0,0.0989399293286219,0.901060070671378,0.4092003209414282,0.4092003209414282,228.0,-200.0,
217-288-bug¥Û∞Ôª„≤‚ ‘_1470654530.csv,8.0,36.0,0.2222222222222222,28.0,288.0,0.09722222222222222,0.9027777777777778,0.35665294924554186,0.35665294924554186,233.0,-205.0,
218-103-bug∂Ò¡˙π´÷˜°™ƒÊÀ˛∑¿≤‚ ‘_1470654523.csv,9.0,14.0,0.6428571428571429,28.0,103.0,0.27184466019417475,0.7281553398058253,0.6828528072837633,0.6828528072837633,78.0,-50.0,
219-103-∂Ò¡˙π´÷˜°™ƒÊÀ˛∑¿≤‚ ‘_1463737972.csv,9.0,14.0,0.6428571428571429,28.0,103.0,0.27184466019417475,0.7281553398058253,0.6828528072837633,0.6828528072837633,78.0,-50.0,
220-798-≈©ø∆÷˙ ÷≤‚ ‘_1463737988.csv,11.0,99.0,0.1111111111111111,28.0,798.0,0.03508771929824561,0.9649122807017544,0.19927536231884058,0.19927536231884058,683.0,-655.0,
239-132-∫£µ∑Õ¯≤‚ ‘_1463738033.csv,10.0,18.0,0.5555555555555556,28.0,132.0,0.21212121212121213,0.7878787878787878,0.6516290726817042,0.6516290726817042,76.0,-48.0,
240-132-bug∫£µ∑Õ¯≤‚ ‘_1470654473.csv,10.0,18.0,0.5555555555555556,28.0,132.0,0.21212121212121213,0.7878787878787878,0.6516290726817042,0.6516290726817042,76.0,-48.0,
243-250-bugmalimalihome≤‚ ‘_1470654477.csv,9.0,31.0,0.2903225806451613,28.0,250.0,0.112,0.888,0.43758212877792374,0.43758212877792374,167.0,-139.0,
244-250-malimalihome≤‚ ‘_1463738030.csv,9.0,31.0,0.2903225806451613,28.0,250.0,0.112,0.888,0.43758212877792374,0.43758212877792374,167.0,-139.0,
249-222-æ¡–≈¥˚≤‚ ‘_1463738047.csv,8.0,27.0,0.2962962962962963,28.0,222.0,0.12612612612612611,0.8738738738738738,0.44254348445965214,0.44254348445965214,148.0,-120.0,
250-222-bugæ¡–≈¥˚≤‚ ‘_1470654468.csv,8.0,27.0,0.2962962962962963,28.0,222.0,0.12612612612612611,0.8738738738738738,0.44254348445965214,0.44254348445965214,148.0,-120.0,
257-133-bugø⁄¥¸π  ¬≤‚ ‘_1470654466.csv,5.0,19.0,0.2631578947368421,28.0,133.0,0.21052631578947367,0.7894736842105263,0.39473684210526316,0.39473684210526316,96.0,-68.0,
258-133-ø⁄¥¸π  ¬≤‚ ‘_1463738051.csv,5.0,19.0,0.2631578947368421,28.0,133.0,0.21052631578947367,0.7894736842105263,0.39473684210526316,0.39473684210526316,96.0,-68.0,
261-195-–°µ∂ª„≤‚ ‘_1463738056.csv,10.0,27.0,0.37037037037037035,28.0,195.0,0.14358974358974358,0.8564102564102565,0.5171079114413997,0.5171079114413997,155.0,-127.0,
261-195-–°µ∂ª„≤‚ ‘_1463738056.csv,10.0,27.0,0.37037037037037035,28.0,195.0,0.14358974358974358,0.8564102564102565,0.5171079114413997,0.5171079114413997,155.0,-127.0,
263-212-bugÿ¬∏‚≤‚ ‘_1470654464.csv,9.0,26.0,0.34615384615384615,28.0,212.0,0.1320754716981132,0.8679245283018868,0.4949193066347879,0.4949193066347879,161.0,-133.0,
263-212-bugÿ¬∏‚≤‚ ‘_1470654464.csv,9.0,26.0,0.34615384615384615,28.0,212.0,0.1320754716981132,0.8679245283018868,0.4949193066347879,0.4949193066347879,161.0,-133.0,
