project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal
1-284-百度手机卫士功能体验_1463737109.csv,34.0,36.0,0.9444444444444444,141.0,284.0,0.4964788732394366,0.5035211267605634,0.6568495001350987,0.6568495001350987,178.0,-37.0,
101-120-今日时尚测试_1463737561.csv,17.0,17.0,1.0,97.0,120.0,0.8083333333333333,0.19166666666666665,0.32167832167832167,0.32167832167832167,73.0,24.0,
102-223-迪信通测试_1463737571.csv,27.0,27.0,1.0,146.0,223.0,0.6547085201793722,0.3452914798206278,0.5133333333333334,0.5133333333333334,122.0,24.0,
106-103-基金速览2.3测试_1463737575.csv,14.0,14.0,1.0,91.0,103.0,0.883495145631068,0.11650485436893199,0.20869565217391295,0.20869565217391295,67.0,24.0,
107-174-硬件编码测试_1463737567.csv,23.0,24.0,0.9583333333333334,91.0,174.0,0.5229885057471264,0.4770114942528736,0.6369703036369704,0.6369703036369704,99.0,-8.0,
108-272-优优送药测试_1463737584.csv,33.0,34.0,0.9705882352941176,199.0,272.0,0.7316176470588235,0.2683823529411765,0.4204922325013091,0.4204922325013091,213.0,-14.0,
11-117-广告云推送调研测试_1463737325.csv,9.0,9.0,1.0,117.0,117.0,1.0,0.0,0.0,0.0,94.0,23.0,
111-241-迪信通测试二_1463737590.csv,27.0,30.0,0.9,140.0,241.0,0.5809128630705395,0.41908713692946054,0.5718779490405788,0.5718779490405788,158.0,-18.0,
112-119-思维简图测试_1463737602.csv,16.0,16.0,1.0,99.0,119.0,0.8319327731092437,0.16806722689075626,0.28776978417266186,0.28776978417266186,75.0,24.0,
113-177-Hark测试_1463737599.csv,24.0,24.0,1.0,156.0,177.0,0.8813559322033898,0.11864406779661019,0.21212121212121213,0.21212121212121213,132.0,24.0,
114-119-京东微联测试_1463737617.csv,11.0,17.0,0.6470588235294118,50.0,119.0,0.42016806722689076,0.5798319327731092,0.6116035455278,0.6116035455278,94.0,-44.0,
115-157-天天红包测试_1463737606.csv,16.0,17.0,0.9411764705882353,117.0,157.0,0.7452229299363057,0.2547770700636943,0.4010025062656642,0.4010025062656642,122.0,-5.0,
119-337-急救快通测试_1463737643.csv,38.0,42.0,0.9047619047619048,188.0,337.0,0.5578635014836796,0.4421364985163204,0.5939991607217793,0.5939991607217793,288.0,-100.0,
122-138-购物狂测试_1463737645.csv,16.0,18.0,0.8888888888888888,67.0,138.0,0.4855072463768116,0.5144927536231885,0.6517498565691338,0.6517498565691338,100.0,-33.0,
123-115-移动发布系统Beta测试_1463737586.csv,2.0,5.0,0.4,39.0,115.0,0.3391304347826087,0.6608695652173913,0.4983606557377048,0.4983606557377048,84.0,-45.0,
124-326-衣批测试_1463737628.csv,39.0,40.0,0.975,203.0,326.0,0.6226993865030674,0.37730061349693256,0.5440626063286833,0.5440626063286833,238.0,-35.0,
125-117-话费支付Demo测试_1463737673.csv,15.0,16.0,0.9375,64.0,117.0,0.5470085470085471,0.45299145299145294,0.6108336534767576,0.6108336534767576,70.0,-6.0,
127-271-365淘房测试_1463737634.csv,29.0,32.0,0.90625,175.0,271.0,0.6457564575645757,0.35424354243542433,0.5093770011892781,0.5093770011892781,235.0,-60.0,
128-115-蛋蛋赚测试_1463737676.csv,13.0,14.0,0.9285714285714286,87.0,115.0,0.7565217391304347,0.24347826086956526,0.38579756226815054,0.38579756226815054,102.0,-15.0,
130-136-终极手电筒测试_1463737660.csv,18.0,19.0,0.9473684210526315,76.0,136.0,0.5588235294117647,0.4411764705882353,0.6020066889632106,0.6020066889632106,107.0,-31.0,
133-141-幻径测试_1463737686.csv,20.0,20.0,1.0,93.0,141.0,0.6595744680851063,0.34042553191489366,0.507936507936508,0.507936507936508,69.0,24.0,
134-221-买车达人测试_1463737670.csv,21.0,24.0,0.875,93.0,221.0,0.42081447963800905,0.5791855203619909,0.6970050563982886,0.6970050563982886,191.0,-98.0,
135-243-星联app测试_1463737684.csv,30.0,30.0,1.0,175.0,243.0,0.720164609053498,0.279835390946502,0.4372990353697748,0.4372990353697748,151.0,24.0,
136-215-简明天气测试_1463737693.csv,22.0,24.0,0.9166666666666666,130.0,215.0,0.6046511627906976,0.39534883720930236,0.552437223042836,0.552437223042836,154.0,-24.0,
