 ,  ,number
Trend,F1,0.09302325581395357
Trend,%bugs,0.95
Trend,%effort,0.49650349650349646
Trend,F1,0.652163403432439
Trend,%bugs,0.8974358974358975
Trend,%effort,0.5446153846153846
Trend,F1,0.6778640989167305
Trend,%bugs,0.8974358974358975
Trend,%effort,0.5446153846153846
Trend,F1,0.6778640989167305
Trend,%bugs,0.8518518518518519
Trend,%effort,0.5622119815668203
Trend,F1,0.6773687386843693
Trend,%bugs,0.8518518518518519
Trend,%effort,0.5622119815668203
Trend,F1,0.6773687386843693
Trend,%bugs,0.86
Trend,%effort,0.655940594059406
Trend,F1,0.7442361700738033
Trend,%bugs,0.8064516129032258
Trend,%effort,0.6074074074074074
Trend,F1,0.6929187088051377
Trend,%bugs,0.8431372549019608
Trend,%effort,0.5800970873786409
Trend,F1,0.6873098144123058
Trend,%bugs,0.8846153846153846
Trend,%effort,0.3709677419354839
Trend,F1,0.5227272727272727
Trend,%bugs,0.8235294117647058
Trend,%effort,0.46545454545454545
Trend,F1,0.5947560570859608
Trend,%bugs,0.9166666666666666
Trend,%effort,0.413953488372093
Trend,F1,0.5703466355956889
Trend,%bugs,0.90625
Trend,%effort,0.36900369003690037
Trend,F1,0.5244597160683606
Trend,%bugs,0.8823529411764706
Trend,%effort,0.4267515923566879
Trend,F1,0.5752718946765883
Trend,%bugs,0.7857142857142857
Trend,%effort,0.5934718100890208
Trend,F1,0.6761948670662364
Trend,%bugs,0.85
Trend,%effort,0.5644171779141105
Trend,F1,0.6783777922359576
Trend,%bugs,0.8888888888888888
Trend,%effort,0.23076923076923073
Trend,F1,0.3664122137404579
M0,%bugs,0.8620689655172413
M0,%effort,0.6369426751592357
M0,F1,0.7326007326007327
M0,%bugs,0.9047619047619048
M0,%effort,0.21999999999999997
M0,F1,0.35393734123624043
M0,%bugs,0.9230769230769231
M0,%effort,0.5423728813559322
M0,F1,0.6832740213523132
M0,%bugs,0.9411764705882353
M0,%effort,0.4
M0,F1,0.5614035087719298
M0,%bugs,0.9473684210526315
M0,%effort,0.2556390977443609
M0,F1,0.4026315789473684
M0,%bugs,1.0
M0,%effort,0.15094339622641506
M0,F1,0.2622950819672131
M0,%bugs,1.0
M0,%effort,0.15887850467289721
M0,F1,0.27419354838709675
M0,%bugs,1.0
M0,%effort,0.3076923076923077
M0,F1,0.47058823529411764
M0,%bugs,0.9545454545454546
M0,%effort,0.4807692307692307
M0,F1,0.6394640682095005
M0,%bugs,0.8888888888888888
M0,%effort,0.5434782608695652
M0,F1,0.6745362563237773
M0,%bugs,0.5
M0,%effort,0.6869565217391305
M0,F1,0.5787545787545788
M0,%bugs,0.9473684210526315
M0,%effort,0.47058823529411764
M0,F1,0.62882096069869
M0,%bugs,0.875
M0,%effort,0.5927601809954751
M0,F1,0.7067437379576108
M0,%bugs,0.8333333333333334
M0,%effort,0.2913385826771654
M0,F1,0.4317386231038507
M0,%bugs,0.8260869565217391
M0,%effort,0.6086956521739131
M0,F1,0.7009222661396574
M0,%bugs,0.9
M0,%effort,0.5030674846625767
M0,F1,0.6453869698294709
M0,%bugs,0.9142857142857143
M0,%effort,0.5246478873239437
M0,F1,0.6667132769349088
M0,%bugs,0.8125
M0,%effort,0.49193548387096775
M0,F1,0.6128284389489954
M0,%bugs,0.9047619047619048
M0,%effort,0.3355704697986577
M0,F1,0.48956454522030396
M0,%bugs,0.9411764705882353
M0,%effort,0.34827586206896555
M0,F1,0.5084159194588643
M0,%bugs,0.8787878787878788
M0,%effort,0.5018450184501845
M0,F1,0.638859642018304
M0,%bugs,0.96
M0,%effort,0.45833333333333337
M0,F1,0.6204465334900117
M0,%bugs,0.9411764705882353
M0,%effort,0.4593639575971732
M0,F1,0.6173938854259425
M0,%bugs,0.9444444444444444
M0,%effort,0.46875
M0,F1,0.6265356265356266
M0,%bugs,0.8571428571428571
M0,%effort,0.5631067961165048
M0,F1,0.6796875
M0,%bugs,0.8571428571428571
M0,%effort,0.5631067961165048
M0,F1,0.6796875
M0,%bugs,0.8181818181818182
M0,%effort,0.6390977443609023
M0,F1,0.7176360225140712
M0,%bugs,0.9444444444444444
M0,%effort,0.5909090909090908
M0,F1,0.7269736842105262
M0,%bugs,0.9444444444444444
M0,%effort,0.5909090909090908
M0,F1,0.7269736842105262
M0,%bugs,0.967741935483871
M0,%effort,0.496
M0,F1,0.6558533145275036
M0,%bugs,0.967741935483871
M0,%effort,0.496
M0,F1,0.6558533145275036
M0,%bugs,0.9629629629629629
M0,%effort,0.5135135135135135
M0,F1,0.6698305084745763
M0,%bugs,0.9629629629629629
M0,%effort,0.5135135135135135
M0,F1,0.6698305084745763
M0,%bugs,0.8947368421052632
M0,%effort,0.4586466165413534
M0,F1,0.6064327485380117
M0,%bugs,0.8947368421052632
M0,%effort,0.4586466165413534
M0,F1,0.6064327485380117
M0,%bugs,0.9629629629629629
M0,%effort,0.2615384615384615
M0,F1,0.411354118194509
M0,%bugs,0.9629629629629629
M0,%effort,0.2615384615384615
M0,F1,0.411354118194509
M0,%bugs,0.9230769230769231
M0,%effort,0.5754716981132075
M0,F1,0.7089588377723971
M0,%bugs,0.9230769230769231
M0,%effort,0.5754716981132075
M0,F1,0.7089588377723971
M0,%bugs,0.9629629629629629
M0,%effort,0.4896907216494846
M0,F1,0.6492311736101986
M0,%bugs,0.9629629629629629
M0,%effort,0.4896907216494846
M0,F1,0.6492311736101986
M0,%bugs,0.875
M0,%effort,0.5172413793103448
M0,F1,0.6501547987616099
M0,%bugs,0.875
M0,%effort,0.5172413793103448
M0,F1,0.6501547987616099
M0,%bugs,0.8
M0,%effort,0.5078125
M0,F1,0.6212664277180406
M0,%bugs,0.8
M0,%effort,0.5078125
M0,F1,0.6212664277180406
M0,%bugs,0.8928571428571429
M0,%effort,0.4517766497461929
M0,F1,0.5999730349197789
M0,%bugs,0.8928571428571429
M0,%effort,0.4517766497461929
M0,F1,0.5999730349197789
M0,%bugs,0.13793103448275862
M0,%effort,0.8870292887029289
M0,F1,0.23873873873873874
M0,%bugs,0.13793103448275862
M0,%effort,0.8870292887029289
M0,F1,0.23873873873873874
M0,%bugs,0.918918918918919
M0,%effort,0.5142857142857142
M0,F1,0.6594827586206896
M0,%bugs,0.9375
M0,%effort,0.3739130434782608
M0,F1,0.5346042271031909
M0,%bugs,0.88
M0,%effort,0.5794392523364487
M0,F1,0.6987704918032787
M0,%bugs,0.8823529411764706
M0,%effort,0.5776173285198556
M0,F1,0.6981818181818181
M0,%bugs,0.9090909090909091
M0,%effort,0.3032258064516129
M0,F1,0.45476536042573773
M0,%bugs,0.9259259259259259
M0,%effort,0.17766497461928932
M0,F1,0.2981260647359454
M0,%bugs,0.9393939393939394
M0,%effort,0.43333333333333335
M0,F1,0.5930831493745401
M0,%bugs,1.0
M0,%effort,0.040983606557377095
M0,F1,0.07874015748031506
M0,%bugs,0.9333333333333333
M0,%effort,0.25688073394495414
M0,F1,0.4028776978417266
M0,%bugs,0.8333333333333334
M0,%effort,0.5909090909090908
M0,F1,0.6914893617021276
M0,%bugs,0.9285714285714286
M0,%effort,0.23076923076923073
M0,F1,0.3696682464454976
M0,%bugs,0.8571428571428571
M0,%effort,0.5631067961165048
M0,F1,0.6796875
M0,%bugs,0.9
M0,%effort,0.43983402489626555
M0,F1,0.590895013936203
M0,%bugs,0.9166666666666666
M0,%effort,0.3389830508474576
M0,F1,0.4949381327334083
M0,%bugs,0.8636363636363636
M0,%effort,0.4339622641509434
M0,F1,0.5776602775941838
M0,%bugs,0.875
M0,%effort,0.4193548387096774
M0,F1,0.5669781931464173
M0,%bugs,0.9565217391304348
M0,%effort,0.16279069767441856
M0,F1,0.2782294489611562
M0,%bugs,0.9583333333333334
M0,%effort,0.21359223300970875
M0,F1,0.34932688988608906
M0,%bugs,0.9310344827586207
M0,%effort,0.4989293361884368
M0,F1,0.6496953423525765
M0,%bugs,0.925
M0,%effort,0.36111111111111116
M0,F1,0.519438444924406
M0,%bugs,1.0
M0,%effort,0.04878048780487809
M0,F1,0.09302325581395357
M0,%bugs,0.95
M0,%effort,0.49650349650349646
M0,F1,0.652163403432439
M0,%bugs,0.8974358974358975
M0,%effort,0.5292307692307692
M0,F1,0.6658187247691201
M0,%bugs,0.8974358974358975
M0,%effort,0.5292307692307692
M0,F1,0.6658187247691201
M0,%bugs,0.8518518518518519
M0,%effort,0.543778801843318
M0,F1,0.6638131344013697
M0,%bugs,0.8518518518518519
M0,%effort,0.543778801843318
M0,F1,0.6638131344013697
M0,%bugs,0.86
M0,%effort,0.6435643564356436
M0,F1,0.7362043987883578
M0,%bugs,0.8064516129032258
M0,%effort,0.6
M0,F1,0.6880733944954128
M0,%bugs,0.8431372549019608
M0,%effort,0.5849514563106797
M0,F1,0.6907055020495217
M0,%bugs,0.8846153846153846
M0,%effort,0.3709677419354839
M0,F1,0.5227272727272727
M0,%bugs,0.9705882352941176
M0,%effort,0.28
M0,F1,0.4346190028222014
M0,%bugs,0.9166666666666666
M0,%effort,0.413953488372093
M0,F1,0.5703466355956889
M0,%bugs,0.90625
M0,%effort,0.36900369003690037
M0,F1,0.5244597160683606
M0,%bugs,0.8823529411764706
M0,%effort,0.4267515923566879
M0,F1,0.5752718946765883
M0,%bugs,0.7857142857142857
M0,%effort,0.599406528189911
M0,F1,0.6800306044376436
M0,%bugs,0.875
M0,%effort,0.5030674846625767
M0,F1,0.6388425153032833
M0,%bugs,0.3333333333333333
M0,%effort,0.7692307692307692
M0,F1,0.46511627906976744
Knee,%bugs,0.896551724137931
Knee,%effort,0.5477707006369427
Knee,F1,0.6800486618004867
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.9230769230769231
Knee,%effort,0.6355932203389831
Knee,F1,0.752823086574655
Knee,%bugs,0.9411764705882353
Knee,%effort,0.4
Knee,F1,0.5614035087719298
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.8571428571428571
Knee,%effort,0.5566037735849056
Knee,F1,0.674928503336511
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,1.0
Knee,%effort,0.29059829059829057
Knee,F1,0.4503311258278146
Knee,%bugs,0.8636363636363636
Knee,%effort,0.6858974358974359
Knee,F1,0.7645731477999248
Knee,%bugs,0.8888888888888888
Knee,%effort,0.5434782608695652
Knee,F1,0.6745362563237773
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.9473684210526315
Knee,%effort,0.3970588235294118
Knee,F1,0.5595854922279793
Knee,%bugs,0.875
Knee,%effort,0.5339366515837104
Knee,F1,0.6631874749096749
Knee,%bugs,0.5555555555555556
Knee,%effort,0.7559055118110236
Knee,F1,0.6404269513008672
Knee,%bugs,0.8260869565217391
Knee,%effort,0.6024844720496895
Knee,F1,0.6967863894139887
Knee,%bugs,0.975
Knee,%effort,0.19631901840490795
Knee,F1,0.3268299070315569
Knee,%bugs,0.9714285714285714
Knee,%effort,0.31338028169014087
Knee,F1,0.47388614830475295
Knee,%bugs,0.8125
Knee,%effort,0.47580645161290325
Knee,F1,0.6001564945226917
Knee,%bugs,0.9047619047619048
Knee,%effort,0.3557046979865772
Knee,F1,0.5106490872210954
Knee,%bugs,0.9705882352941176
Knee,%effort,0.19655172413793098
Knee,F1,0.3269030239833159
Knee,%bugs,0.9696969696969697
Knee,%effort,0.18450184501845024
Knee,F1,0.3100174384809146
Knee,%bugs,0.96
Knee,%effort,0.3287037037037037
Knee,F1,0.4897255352780572
Knee,%bugs,0.9705882352941176
Knee,%effort,0.3462897526501767
Knee,F1,0.510456948938521
Knee,%bugs,0.9722222222222222
Knee,%effort,0.2569444444444444
Knee,F1,0.40646578782172005
Knee,%bugs,0.8571428571428571
Knee,%effort,0.6019417475728155
Knee,F1,0.7072243346007604
Knee,%bugs,0.8571428571428571
Knee,%effort,0.6019417475728155
Knee,F1,0.7072243346007604
Knee,%bugs,0.98989898989899
Knee,%effort,0.2092731829573935
Knee,F1,0.3455038686046635
Knee,%bugs,0.9444444444444444
Knee,%effort,0.6136363636363636
Knee,F1,0.7439222042139385
Knee,%bugs,0.9444444444444444
Knee,%effort,0.6136363636363636
Knee,F1,0.7439222042139385
Knee,%bugs,0.967741935483871
Knee,%effort,0.54
Knee,F1,0.693196405648267
Knee,%bugs,0.967741935483871
Knee,%effort,0.54
Knee,F1,0.693196405648267
Knee,%bugs,0.9629629629629629
Knee,%effort,0.509009009009009
Knee,F1,0.6659866258642185
Knee,%bugs,0.9629629629629629
Knee,%effort,0.509009009009009
Knee,F1,0.6659866258642185
Knee,%bugs,0.8947368421052632
Knee,%effort,0.4736842105263158
Knee,F1,0.6194331983805668
Knee,%bugs,0.8947368421052632
Knee,%effort,0.4736842105263158
Knee,F1,0.6194331983805668
Knee,%bugs,1.0
Knee,%effort,0.09743589743589742
Knee,F1,0.1775700934579439
Knee,%bugs,1.0
Knee,%effort,0.09743589743589742
Knee,F1,0.1775700934579439
Knee,%bugs,0.9615384615384616
Knee,%effort,0.42452830188679247
Knee,F1,0.5890052356020942
Knee,%bugs,0.9615384615384616
Knee,%effort,0.42452830188679247
Knee,F1,0.5890052356020942
Knee,%bugs,0.5925925925925926
Knee,%effort,0.8505154639175257
Knee,F1,0.698505093266305
Knee,%bugs,0.5925925925925926
Knee,%effort,0.8505154639175257
Knee,F1,0.698505093266305
Knee,%bugs,0.6875
Knee,%effort,0.7394636015325671
Knee,F1,0.7125356603456956
Knee,%bugs,0.6875
Knee,%effort,0.7394636015325671
Knee,F1,0.7125356603456956
Knee,%bugs,0.7333333333333333
Knee,%effort,0.6171875
Knee,F1,0.6702661010412648
Knee,%bugs,0.7333333333333333
Knee,%effort,0.6171875
Knee,F1,0.6702661010412648
Knee,%bugs,0.8214285714285714
Knee,%effort,0.6649746192893401
Knee,F1,0.7349676789852422
Knee,%bugs,0.8214285714285714
Knee,%effort,0.6649746192893401
Knee,F1,0.7349676789852422
Knee,%bugs,0.7241379310344828
Knee,%effort,0.6778242677824268
Knee,F1,0.7002161160852115
Knee,%bugs,0.7241379310344828
Knee,%effort,0.6778242677824268
Knee,F1,0.7002161160852115
Knee,%bugs,0.972972972972973
Knee,%effort,0.3015873015873016
Knee,F1,0.4604510265903737
Knee,%bugs,0.9375
Knee,%effort,0.33913043478260874
Knee,F1,0.4980842911877395
Knee,%bugs,0.88
Knee,%effort,0.5046728971962617
Knee,F1,0.6414686825053996
Knee,%bugs,0.9411764705882353
Knee,%effort,0.4151624548736462
Knee,F1,0.5761703460153437
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.9696969696969697
Knee,%effort,0.3037037037037037
Knee,F1,0.4625418649744403
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.8333333333333334
Knee,%effort,0.6287878787878788
Knee,F1,0.7167530224525043
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.8571428571428571
Knee,%effort,0.6310679611650485
Knee,F1,0.7269338303821061
Knee,%bugs,1.0
Knee,%effort,0.07883817427385897
Knee,F1,0.14615384615384622
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,1.0
Knee,%effort,0.05031446540880502
Knee,F1,0.09580838323353291
Knee,%bugs,0.875
Knee,%effort,0.4354838709677419
Knee,F1,0.5815384615384614
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.9310344827586207
Knee,%effort,0.3683083511777302
Knee,F1,0.5278172415752685
Knee,%bugs,1.0
Knee,%effort,0.06172839506172845
Knee,F1,0.11627906976744196
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.7
Knee,%effort,0.7902097902097902
Knee,F1,0.7423744720788361
Knee,%bugs,0.8974358974358975
Knee,%effort,0.4307692307692308
Knee,F1,0.582120582120582
Knee,%bugs,0.8974358974358975
Knee,%effort,0.4307692307692308
Knee,F1,0.582120582120582
Knee,%bugs,0.8518518518518519
Knee,%effort,0.5391705069124424
Knee,F1,0.6603680981595093
Knee,%bugs,0.8518518518518519
Knee,%effort,0.5391705069124424
Knee,F1,0.6603680981595093
Knee,%bugs,0.54
Knee,%effort,0.8910891089108911
Knee,F1,0.6724782067247822
Knee,%bugs,0.8387096774193549
Knee,%effort,0.5111111111111111
Knee,F1,0.6351566648964417
Knee,%bugs,0.2549019607843137
Knee,%effort,0.9223300970873787
Knee,F1,0.39941785252263906
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,1.0
Knee,%effort,0.009302325581395321
Knee,F1,0.01843317972350225
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,1.0
Knee,%effort,0.035608308605341255
Knee,F1,0.06876790830945562
Knee,%bugs,0.525
Knee,%effort,0.8650306748466258
Knee,F1,0.6534260178748759
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Arrival,%bugs,0.4827586206896552
Arrival,%effort,0.8662420382165605
Arrival,F1,0.619993487463367
Arrival,%bugs,0.7142857142857143
Arrival,%effort,0.62
Arrival,F1,0.6638115631691649
Arrival,%bugs,1.0
Arrival,%effort,0.0
Arrival,F1,0.0
Arrival,%bugs,1.0
Arrival,%effort,0.0
Arrival,F1,0.0
Arrival,%bugs,0.9473684210526315
Arrival,%effort,0.40601503759398494
Arrival,F1,0.5684210526315789
Arrival,%bugs,1.0
Arrival,%effort,0.0
Arrival,F1,0.0
Arrival,%bugs,0.8666666666666667
Arrival,%effort,0.5794392523364487
Arrival,F1,0.6945282205945714
Arrival,%bugs,0.9375
Arrival,%effort,0.6068376068376069
Arrival,F1,0.7367692839847805
Arrival,%bugs,1.0
Arrival,%effort,0.0
Arrival,F1,0.0
Arrival,%bugs,0.8333333333333334
Arrival,%effort,0.7246376811594203
Arrival,F1,0.7751937984496124
Arrival,%bugs,0.8571428571428571
Arrival,%effort,0.5652173913043479
Arrival,F1,0.6812227074235808
Arrival,%bugs,0.9473684210526315
Arrival,%effort,0.6176470588235294
Arrival,F1,0.7477744807121662
Arrival,%bugs,0.875
Arrival,%effort,0.6877828054298643
Arrival,F1,0.7701773434672458
Arrival,%bugs,0.8888888888888888
Arrival,%effort,0.2440944881889764
Arrival,F1,0.383011583011583
Arrival,%bugs,0.6956521739130435
Arrival,%effort,0.7763975155279503
Arrival,F1,0.733810310034856
Arrival,%bugs,0.575
Arrival,%effort,0.852760736196319
Arrival,F1,0.6868621763884413
Arrival,%bugs,0.8857142857142857
Arrival,%effort,0.6126760563380282
Arrival,F1,0.724318517523835
Arrival,%bugs,0.8125
Arrival,%effort,0.6451612903225806
Arrival,F1,0.719225449515906
Arrival,%bugs,0.8571428571428571
Arrival,%effort,0.610738255033557
Arrival,F1,0.713259307642064
Arrival,%bugs,1.0
Arrival,%effort,0.0
Arrival,F1,0.0
Arrival,%bugs,0.5454545454545454
Arrival,%effort,0.8265682656826568
Arrival,F1,0.6572127139364303
Arrival,%bugs,0.92
Arrival,%effort,0.6111111111111112
Arrival,F1,0.7343976777939043
Arrival,%bugs,0.7352941176470589
Arrival,%effort,0.8021201413427562
Arrival,F1,0.7672547826674779
Arrival,%bugs,0.5833333333333334
Arrival,%effort,0.8194444444444444
Arrival,F1,0.6815181518151816
Arrival,%bugs,1.0
Arrival,%effort,0.0
Arrival,F1,0.0
Arrival,%bugs,1.0
Arrival,%effort,0.0
Arrival,F1,0.0
Arrival,%bugs,0.3838383838383838
Arrival,%effort,0.9172932330827068
Arrival,F1,0.5412094326406723
Arrival,%bugs,1.0
Arrival,%effort,0.0
Arrival,F1,0.0
Arrival,%bugs,1.0
Arrival,%effort,0.0
Arrival,F1,0.0
Arrival,%bugs,0.9032258064516129
Arrival,%effort,0.704
Arrival,F1,0.7912652536929994
Arrival,%bugs,0.9032258064516129
Arrival,%effort,0.704
Arrival,F1,0.7912652536929994
Arrival,%bugs,0.9629629629629629
Arrival,%effort,0.6081081081081081
Arrival,F1,0.7454603376871615
Arrival,%bugs,0.9629629629629629
Arrival,%effort,0.6081081081081081
Arrival,F1,0.7454603376871615
Arrival,%bugs,0.9473684210526315
Arrival,%effort,0.3609022556390977
Arrival,F1,0.5226860254083485
Arrival,%bugs,0.9473684210526315
Arrival,%effort,0.3609022556390977
Arrival,F1,0.5226860254083485
Arrival,%bugs,0.9259259259259259
Arrival,%effort,0.482051282051282
Arrival,F1,0.6340213139079994
Arrival,%bugs,0.9259259259259259
Arrival,%effort,0.482051282051282
