rank,index,type,%bugs,%effort,F1,y=0.9,y=0.3,
1,27,4,0.35714285714285715,0.9065085063212113,0.43798638368761456,0.9,0.3,
2,21,3,0.4409722222222222,0.8737864077669903,0.48359492789795844,0.9,0.3,
3,28,5,0.5,0.8637848666974881,0.5283913879734498,0.9,0.3,
4,29,6,0.5,0.8489130434782608,0.5361471453394018,0.9,0.3,
5,31,8,0.5364583333333333,0.8589246119733924,0.6010016694490817,0.9,0.3,
6,1,10,0.5405844155844155,0.8476418570375829,0.6212216982753832,0.9,0.3,
7,32,9,0.5527272727272727,0.8492424242424242,0.5965798609996983,0.9,0.3,
8,30,7,0.5603864734299517,0.8542452830188679,0.5556550871741188,0.9,0.3,
9,2,11,0.5634920634920635,0.827537372147915,0.6253649263358001,0.9,0.3,
10,3,12,0.6515151515151515,0.7641684322033898,0.656329426288222,0.9,0.3,
11,4,13,0.6666666666666666,0.7735924617196701,0.6353407321884345,0.9,0.3,
12,5,14,0.6666666666666666,0.7664106502816179,0.6402329609418207,0.9,0.3,
13,6,15,0.7222222222222222,0.7570819950035689,0.6211937025573742,0.9,0.3,
14,7,16,0.7314814814814814,0.7335007489646665,0.6179773975230902,0.9,0.3,
15,9,18,0.7407407407407407,0.7098128019323671,0.6318758815232721,0.9,0.3,
16,8,17,0.7592592592592593,0.7230769230769231,0.6177681145360978,0.9,0.3,
17,10,19,0.7592592592592593,0.6907216494845361,0.6244536138482228,0.9,0.3,
18,11,20,0.7638888888888888,0.6599808291397076,0.6309811961285057,0.9,0.3,
19,12,21,0.7777777777777778,0.6556727322856355,0.6397127539225813,0.9,0.3,
20,13,22,0.7777777777777778,0.6556727322856355,0.6318758815232721,0.9,0.3,
21,14,23,0.7894736842105263,0.6270731707317073,0.6365518375344732,0.9,0.3,
22,15,24,0.8518518518518519,0.5914819643633202,0.6079307572981602,0.9,0.3,
23,16,25,0.8518518518518519,0.6188235294117648,0.6562088063323226,0.9,0.3,
24,17,26,0.8518518518518519,0.6188235294117648,0.6453855906010555,0.9,0.3,
25,18,27,0.8708333333333333,0.6122423328305682,0.6453855906010555,0.9,0.3,
26,19,28,0.898989898989899,0.608974358974359,0.6389989425325971,0.9,0.3,
27,22,30,0.9145454545454546,0.5102564102564102,0.6043225993963677,0.9,0.3,
28,20,29,0.922962962962963,0.5809567395702862,0.6270074006856832,0.9,0.3,
29,23,31,0.9259259259259259,0.4615872010137811,0.5815242693984077,0.9,0.3,
30,24,32,0.931712962962963,0.4270687237026648,0.5698104326096061,0.9,0.3,
31,25,33,0.9599358974358975,0.39211421680520264,0.5568854731006677,0.9,0.3,
32,26,34,0.9629629629629629,0.33199999999999996,0.4984984984984985,0.9,0.3,
