project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-∞Ÿ∂»‰Ø¿¿∆˜T7≥¢œ ÃÂ—È_1463737142.csv,57.0,58.0,0.9827586206896551,440.0,471.0,0.9341825902335457,0.06581740976645434,0.12337231628556466,0.12337231628556466,397.0,43.0,
29-150-–°∞◊”√≥µ_1463737383.csv,20.0,21.0,0.9523809523809523,140.0,150.0,0.9333333333333333,0.06666666666666665,0.1246105919003115,0.1246105919003115,123.0,17.0,
48-118-∞Ÿ∂»≈¥√◊6.0.2≤‚ ‘_1463737445.csv,12.0,13.0,0.9230769230769231,110.0,118.0,0.9322033898305084,0.06779661016949157,0.1263157894736843,0.1263157894736843,76.0,34.0,
89-120-“ª∆∑…≤‚ ‘_1463737536.csv,16.0,17.0,0.9411764705882353,110.0,120.0,0.9166666666666666,0.08333333333333337,0.15311004784689006,0.15311004784689006,84.0,26.0,
92-133-ﬂ˜∂ﬂ¿≤≤‚ ‘_1463737548.csv,17.0,19.0,0.8947368421052632,130.0,133.0,0.9774436090225563,0.022556390977443663,0.044003451251078615,0.044003451251078615,113.0,17.0,
95-106-∞Æ≈„ª§≤‚ ‘_1463737556.csv,14.0,14.0,1.0,100.0,106.0,0.9433962264150944,0.05660377358490565,0.10714285714285712,0.10714285714285712,70.0,30.0,
97-107-Ã‘Ãÿª›≤‚ ‘_1463737552.csv,15.0,15.0,1.0,100.0,107.0,0.9345794392523364,0.06542056074766356,0.12280701754385967,0.12280701754385967,65.0,35.0,
98-117-øÏ¿÷¬˙“‚≈ƒ≤‚ ‘_1463737558.csv,16.0,16.0,1.0,110.0,117.0,0.9401709401709402,0.05982905982905984,0.11290322580645162,0.11290322580645162,59.0,51.0,
99-156-—≈Àºæ˝≤‚ ‘_1463737564.csv,22.0,22.0,1.0,120.0,156.0,0.7692307692307693,0.23076923076923073,0.3749999999999999,0.3749999999999999,88.0,32.0,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,17.0,18.0,0.9444444444444444,130.0,138.0,0.9420289855072463,0.05797101449275366,0.10923694779116473,0.10923694779116473,100.0,30.0,
128-115-µ∞µ∞◊¨≤‚ ‘_1463737676.csv,13.0,14.0,0.9285714285714286,100.0,115.0,0.8695652173913043,0.13043478260869568,0.22873900293255137,0.22873900293255137,102.0,-2.0,
130-136-÷’º´ ÷µÁÕ≤≤‚ ‘_1463737660.csv,17.0,19.0,0.8947368421052632,100.0,136.0,0.7352941176470589,0.2647058823529411,0.40854472630173555,0.40854472630173555,107.0,-7.0,
134-221-¬Ú≥µ¥Ô»À≤‚ ‘_1463737670.csv,24.0,24.0,1.0,210.0,221.0,0.9502262443438914,0.04977375565610864,0.09482758620689663,0.09482758620689663,191.0,19.0,
