project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-∞Ÿ∂»‰Ø¿¿∆˜T7≥¢œ ÃÂ—È_1463737142.csv,12.0,58.0,0.20689655172413793,45.0,471.0,0.09554140127388536,0.9044585987261147,0.3367588932806324,0.3367588932806324,397.0,-352.0,
29-150-–°∞◊”√≥µ_1463737383.csv,17.0,21.0,0.8095238095238095,90.0,150.0,0.6,0.4,0.5354330708661417,0.5354330708661417,123.0,-33.0,
48-118-∞Ÿ∂»≈¥√◊6.0.2≤‚ ‘_1463737445.csv,7.0,13.0,0.5384615384615384,35.0,118.0,0.2966101694915254,0.7033898305084746,0.6099737532808399,0.6099737532808399,76.0,-41.0,
89-120-“ª∆∑…≤‚ ‘_1463737536.csv,16.0,17.0,0.9411764705882353,60.0,120.0,0.5,0.5,0.6530612244897959,0.6530612244897959,84.0,-24.0,
92-133-ﬂ˜∂ﬂ¿≤≤‚ ‘_1463737548.csv,16.0,19.0,0.8421052631578947,85.0,133.0,0.6390977443609023,0.3609022556390977,0.5052631578947367,0.5052631578947367,113.0,-28.0,
95-106-∞Æ≈„ª§≤‚ ‘_1463737556.csv,10.0,14.0,0.7142857142857143,40.0,106.0,0.37735849056603776,0.6226415094339622,0.6653225806451613,0.6653225806451613,70.0,-30.0,
97-107-Ã‘Ãÿª›≤‚ ‘_1463737552.csv,15.0,15.0,1.0,80.0,107.0,0.7476635514018691,0.25233644859813087,0.4029850746268657,0.4029850746268657,65.0,15.0,
98-117-øÏ¿÷¬˙“‚≈ƒ≤‚ ‘_1463737558.csv,14.0,16.0,0.875,55.0,117.0,0.4700854700854701,0.5299145299145299,0.6600760456273765,0.6600760456273765,59.0,-4.0,
99-156-—≈Àºæ˝≤‚ ‘_1463737564.csv,17.0,22.0,0.7727272727272727,50.0,156.0,0.32051282051282054,0.6794871794871795,0.7231139646869984,0.7231139646869984,88.0,-38.0,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,14.0,18.0,0.7777777777777778,60.0,138.0,0.43478260869565216,0.5652173913043479,0.6546762589928058,0.6546762589928058,100.0,-40.0,
128-115-µ∞µ∞◊¨≤‚ ‘_1463737676.csv,9.0,14.0,0.6428571428571429,55.0,115.0,0.4782608695652174,0.5217391304347826,0.5760000000000001,0.5760000000000001,102.0,-47.0,
130-136-÷’º´ ÷µÁÕ≤≤‚ ‘_1463737660.csv,17.0,19.0,0.8947368421052632,100.0,136.0,0.7352941176470589,0.2647058823529411,0.40854472630173555,0.40854472630173555,107.0,-7.0,
134-221-¬Ú≥µ¥Ô»À≤‚ ‘_1463737670.csv,19.0,24.0,0.7916666666666666,90.0,221.0,0.4072398190045249,0.5927601809954751,0.6779245539970039,0.6779245539970039,191.0,-101.0,
143-127-¿Û÷¶FM≤‚ ‘_1463737709.csv,8.0,18.0,0.4444444444444444,45.0,127.0,0.3543307086614173,0.6456692913385826,0.5264847512038523,0.5264847512038523,103.0,-58.0,
157-161-»Œ“‚«Ú≤‚ ‘_1463737744.csv,13.0,23.0,0.5652173913043478,55.0,161.0,0.3416149068322981,0.6583850931677019,0.6082542485102626,0.6082542485102626,125.0,-70.0,
164-326-«—◊”“Ω…˙≤‚ ‘_1463737777.csv,19.0,40.0,0.475,65.0,326.0,0.19938650306748465,0.8006134969325154,0.5962486473488036,0.5962486473488036,263.0,-198.0,
167-284-–”¡÷Ã‚ø‚≤‚ ‘_1463737790.csv,5.0,35.0,0.14285714285714285,35.0,284.0,0.12323943661971831,0.8767605633802817,0.24568327577701035,0.24568327577701035,243.0,-208.0,
168-124-µÁÃ®≤‚ ‘_1463737792.csv,5.0,16.0,0.3125,40.0,124.0,0.3225806451612903,0.6774193548387097,0.42769857433808556,0.42769857433808556,102.0,-62.0,
170-149-Domino≤‚ ‘_1463737794.csv,14.0,21.0,0.6666666666666666,50.0,149.0,0.33557046979865773,0.6644295302013423,0.6655462184873949,0.6655462184873949,131.0,-81.0,
171-290-∞ŸŒ ∞Ÿ¥≤‚ ‘_1463737762.csv,15.0,34.0,0.4411764705882353,80.0,290.0,0.27586206896551724,0.7241379310344828,0.5483028720626631,0.5483028720626631,244.0,-164.0,
181-271-Õ¯¿÷ª›≤‚ ‘_1463737849.csv,12.0,33.0,0.36363636363636365,45.0,271.0,0.16605166051660517,0.8339483394833949,0.5064425770308124,0.5064425770308124,240.0,-195.0,
189-216-≈‹≈‹≤‚ ‘_1463737615.csv,15.0,25.0,0.6,55.0,216.0,0.25462962962962965,0.7453703703703703,0.6648313833448039,0.6648313833448039,178.0,-123.0,
216-283-¥Û∞Ôª„≤‚ ‘_1463737957.csv,9.0,34.0,0.2647058823529412,40.0,283.0,0.1413427561837456,0.8586572438162544,0.40466278101582015,0.40466278101582015,228.0,-188.0,
217-288-bug¥Û∞Ôª„≤‚ ‘_1470654530.csv,20.0,36.0,0.5555555555555556,75.0,288.0,0.2604166666666667,0.7395833333333333,0.6344950848972296,0.6344950848972296,233.0,-158.0,
218-103-bug∂Ò¡˙π´÷˜°™ƒÊÀ˛∑¿≤‚ ‘_1470654523.csv,12.0,14.0,0.8571428571428571,55.0,103.0,0.5339805825242718,0.46601941747572817,0.6037735849056605,0.6037735849056605,78.0,-23.0,
219-103-∂Ò¡˙π´÷˜°™ƒÊÀ˛∑¿≤‚ ‘_1463737972.csv,12.0,14.0,0.8571428571428571,55.0,103.0,0.5339805825242718,0.46601941747572817,0.6037735849056605,0.6037735849056605,78.0,-23.0,
220-798-≈©ø∆÷˙ ÷≤‚ ‘_1463737988.csv,21.0,99.0,0.21212121212121213,55.0,798.0,0.06892230576441102,0.931077694235589,0.3455239993356585,0.3455239993356585,683.0,-628.0,
239-132-∫£µ∑Õ¯≤‚ ‘_1463738033.csv,15.0,18.0,0.8333333333333334,45.0,132.0,0.3409090909090909,0.6590909090909092,0.7360406091370558,0.7360406091370558,76.0,-31.0,
240-132-bug∫£µ∑Õ¯≤‚ ‘_1470654473.csv,15.0,18.0,0.8333333333333334,45.0,132.0,0.3409090909090909,0.6590909090909092,0.7360406091370558,0.7360406091370558,76.0,-31.0,
243-250-bugmalimalihome≤‚ ‘_1470654477.csv,22.0,31.0,0.7096774193548387,60.0,250.0,0.24,0.76,0.7339771729587358,0.7339771729587358,167.0,-107.0,
244-250-malimalihome≤‚ ‘_1463738030.csv,22.0,31.0,0.7096774193548387,60.0,250.0,0.24,0.76,0.7339771729587358,0.7339771729587358,167.0,-107.0,
249-222-æ¡–≈¥˚≤‚ ‘_1463738047.csv,17.0,27.0,0.6296296296296297,55.0,222.0,0.24774774774774774,0.7522522522522522,0.6855004225522153,0.6855004225522153,148.0,-93.0,
250-222-bugæ¡–≈¥˚≤‚ ‘_1470654468.csv,17.0,27.0,0.6296296296296297,55.0,222.0,0.24774774774774774,0.7522522522522522,0.6855004225522153,0.6855004225522153,148.0,-93.0,
257-133-bugø⁄¥¸π  ¬≤‚ ‘_1470654466.csv,15.0,19.0,0.7894736842105263,60.0,133.0,0.45112781954887216,0.5488721804511278,0.6475458308693081,0.6475458308693081,96.0,-36.0,
258-133-ø⁄¥¸π  ¬≤‚ ‘_1463738051.csv,15.0,19.0,0.7894736842105263,60.0,133.0,0.45112781954887216,0.5488721804511278,0.6475458308693081,0.6475458308693081,96.0,-36.0,
261-195-–°µ∂ª„≤‚ ‘_1463738056.csv,8.0,27.0,0.2962962962962963,35.0,195.0,0.1794871794871795,0.8205128205128205,0.43537414965986393,0.43537414965986393,155.0,-120.0,
261-195-–°µ∂ª„≤‚ ‘_1463738056.csv,8.0,27.0,0.2962962962962963,35.0,195.0,0.1794871794871795,0.8205128205128205,0.43537414965986393,0.43537414965986393,155.0,-120.0,
263-212-bugÿ¬∏‚≤‚ ‘_1470654464.csv,18.0,26.0,0.6923076923076923,55.0,212.0,0.25943396226415094,0.7405660377358491,0.7156242086604203,0.7156242086604203,161.0,-106.0,
263-212-bugÿ¬∏‚≤‚ ‘_1470654464.csv,18.0,26.0,0.6923076923076923,55.0,212.0,0.25943396226415094,0.7405660377358491,0.7156242086604203,0.7156242086604203,161.0,-106.0,
267-194-bug≥µ∞¢∏Á£®”√ªß∂À£©≤‚ ‘_1470654466.csv,13.0,27.0,0.48148148148148145,50.0,194.0,0.25773195876288657,0.7422680412371134,0.5840873634945398,0.5840873634945398,143.0,-93.0,
268-194-≥µ∞¢∏Á£®”√ªß∂À£©≤‚ ‘_1463738053.csv,13.0,27.0,0.48148148148148145,50.0,194.0,0.25773195876288657,0.7422680412371134,0.5840873634945398,0.5840873634945398,143.0,-93.0,
275-261-bugÃ‘∂˛ ÷≤‚ ‘_1470654455.csv,19.0,32.0,0.59375,60.0,261.0,0.22988505747126436,0.7701149425287357,0.6705293652883856,0.6705293652883856,227.0,-167.0,
276-261-Ã‘∂˛ ÷≤‚ ‘_1463738066.csv,19.0,32.0,0.59375,60.0,261.0,0.22988505747126436,0.7701149425287357,0.6705293652883856,0.6705293652883856,227.0,-167.0,
295-128-bug≥µµ‰APP≤‚ ‘_1470654436.csv,11.0,15.0,0.7333333333333333,65.0,128.0,0.5078125,0.4921875,0.5890352741181469,0.5890352741181469,104.0,-39.0,
296-128-≥µµ‰APP≤‚ ‘_1463738082.csv,11.0,15.0,0.7333333333333333,65.0,128.0,0.5078125,0.4921875,0.5890352741181469,0.5890352741181469,104.0,-39.0,
299-197-bug√øøÃºÊ÷∞≤‚ ‘_1470654441.csv,15.0,28.0,0.5357142857142857,45.0,197.0,0.22842639593908629,0.7715736040609137,0.6323672167521842,0.6323672167521842,164.0,-119.0,
300-197-√øøÃºÊ÷∞≤‚ ‘_1463738080.csv,15.0,28.0,0.5357142857142857,45.0,197.0,0.22842639593908629,0.7715736040609137,0.6323672167521842,0.6323672167521842,164.0,-119.0,
327-239-∂Ø∆¿¥≤‚ ‘_1463738068.csv,10.0,29.0,0.3448275862068966,45.0,239.0,0.18828451882845187,0.8117154811715481,0.48403193612774453,0.48403193612774453,214.0,-169.0,
328-239-bug∂Ø∆¿¥≤‚ ‘_1470654454.csv,10.0,29.0,0.3448275862068966,45.0,239.0,0.18828451882845187,0.8117154811715481,0.48403193612774453,0.48403193612774453,214.0,-169.0,
338-315-bug¡⁄¡⁄V1.3.4 build≤‚ ‘_1470654409.csv,22.0,37.0,0.5945945945945946,65.0,315.0,0.20634920634920634,0.7936507936507937,0.6798516687268233,0.6798516687268233,271.0,-206.0,
343-115-bug100◊¨V1.4≤‚ ‘_1470654401.csv,8.0,16.0,0.5,40.0,115.0,0.34782608695652173,0.6521739130434783,0.5660377358490566,0.5660377358490566,77.0,-37.0,
346-214-bug–ÏÀÆ»¶V1.0.160419≤‚ ‘_1470654402.csv,9.0,25.0,0.36,35.0,214.0,0.16355140186915887,0.8364485981308412,0.5033588501796594,0.5033588501796594,189.0,-154.0,
360-277-bug—∞µΩ±¶V1.0.0≤‚ ‘_1470654368.csv,15.0,34.0,0.4411764705882353,55.0,277.0,0.19855595667870035,0.8014440433212997,0.5690848500384517,0.5690848500384517,219.0,-164.0,
361-155-bugµ¬≥…¥˚V1.0≤‚ ‘_1470654375.csv,10.0,22.0,0.45454545454545453,50.0,155.0,0.3225806451612903,0.6774193548387097,0.544041450777202,0.544041450777202,125.0,-75.0,
403-197-bugµ„∞Ô∞Ô≤‚ ‘_1470654349.csv,13.0,27.0,0.48148148148148145,65.0,197.0,0.3299492385786802,0.6700507614213198,0.5603265306122449,0.5603265306122449,176.0,-111.0,
404-270-bug√≈’Ô¥ÛÃ¸V2.6.5≤‚ ‘_1470654351.csv,28.0,33.0,0.8484848484848485,115.0,270.0,0.42592592592592593,0.5740740740740741,0.6848126232741617,0.6848126232741617,221.0,-106.0,
426-122-bug∂˛æ∆Õ¯V1.0≤‚ ‘_1470654340.csv,14.0,16.0,0.875,75.0,122.0,0.6147540983606558,0.38524590163934425,0.5349593495934959,0.5349593495934959,99.0,-24.0,
451-109-bug’∆…œ110V1.0.0≤‚ ‘_1470654321.csv,13.0,15.0,0.8666666666666667,70.0,109.0,0.6422018348623854,0.35779816513761464,0.5064935064935064,0.5064935064935064,93.0,-23.0,
488-132-bug“◊√ÎŒ¢≈‰øÕªß∂ÀV1.0.0≤‚ ‘_1470654297.csv,9.0,18.0,0.5,40.0,132.0,0.30303030303030304,0.696969696969697,0.5822784810126582,0.5822784810126582,80.0,-40.0,
543-117-bugª™ ˝œÌø¥V2.1.0≤‚ ‘_1470654279.csv,11.0,14.0,0.7857142857142857,65.0,117.0,0.5555555555555556,0.4444444444444444,0.5677419354838709,0.5677419354838709,101.0,-36.0,
106-103-ª˘ΩÀŸ¿¿2.3≤‚ ‘_1463737575.csv,13.0,14.0,0.9285714285714286,55.0,103.0,0.5339805825242718,0.46601941747572817,0.6205867727498757,0.6205867727498757,67.0,-12.0,
111-241-µœ–≈Õ®≤‚ ‘∂˛_1463737590.csv,17.0,30.0,0.5666666666666667,65.0,241.0,0.2697095435684647,0.7302904564315353,0.6381571931321318,0.6381571931321318,158.0,-93.0,
113-177-Hark≤‚ ‘_1463737599.csv,13.0,24.0,0.5416666666666666,55.0,177.0,0.3107344632768362,0.6892655367231638,0.6066169439663415,0.6066169439663415,132.0,-77.0,
508-159-bug∫√‘∞«¯VV1.0.5≤‚ ‘_1470654289.csv,12.0,22.0,0.5454545454545454,45.0,159.0,0.2830188679245283,0.7169811320754718,0.6195652173913043,0.6195652173913043,119.0,-74.0,
442-124-bug…œ∫£»˝≈©»»œﬂV1.0≤‚ ‘_1470654332.csv,14.0,16.0,0.875,55.0,124.0,0.4435483870967742,0.5564516129032258,0.6802816901408449,0.6802816901408449,76.0,-21.0,
