project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-∞Ÿ∂»‰Ø¿¿∆˜T7≥¢œ ÃÂ—È_1463737142.csv,18.0,58.0,0.3103448275862069,39.0,471.0,0.08280254777070063,0.9171974522292994,0.463768115942029,0.463768115942029,397.0,-358.0,
29-150-–°∞◊”√≥µ_1463737383.csv,4.0,21.0,0.19047619047619047,21.0,150.0,0.14,0.86,0.31187669990933814,0.31187669990933814,123.0,-102.0,
48-118-∞Ÿ∂»≈¥√◊6.0.2≤‚ ‘_1463737445.csv,7.0,13.0,0.5384615384615384,24.0,118.0,0.2033898305084746,0.7966101694915254,0.642578125,0.642578125,76.0,-52.0,
89-120-“ª∆∑…≤‚ ‘_1463737536.csv,12.0,17.0,0.7058823529411765,33.0,120.0,0.275,0.725,0.7153134635149024,0.7153134635149024,84.0,-51.0,
92-133-ﬂ˜∂ﬂ¿≤≤‚ ‘_1463737548.csv,9.0,19.0,0.47368421052631576,30.0,133.0,0.22556390977443608,0.7744360902255639,0.5878249841471147,0.5878249841471147,113.0,-83.0,
95-106-∞Æ≈„ª§≤‚ ‘_1463737556.csv,5.0,14.0,0.35714285714285715,18.0,106.0,0.16981132075471697,0.8301886792452831,0.49943246311010214,0.49943246311010214,70.0,-52.0,
97-107-Ã‘Ãÿª›≤‚ ‘_1463737552.csv,3.0,15.0,0.2,24.0,107.0,0.22429906542056074,0.7757009345794392,0.31800766283524906,0.31800766283524906,65.0,-41.0,
98-117-øÏ¿÷¬˙“‚≈ƒ≤‚ ‘_1463737558.csv,14.0,16.0,0.875,48.0,117.0,0.41025641025641024,0.5897435897435898,0.7045951859956237,0.7045951859956237,59.0,-11.0,
99-156-—≈Àºæ˝≤‚ ‘_1463737564.csv,19.0,22.0,0.8636363636363636,51.0,156.0,0.3269230769230769,0.6730769230769231,0.7565415244596133,0.7565415244596133,88.0,-37.0,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,16.0,18.0,0.8888888888888888,45.0,138.0,0.32608695652173914,0.6739130434782609,0.7666151468315302,0.7666151468315302,100.0,-55.0,
128-115-µ∞µ∞◊¨≤‚ ‘_1463737676.csv,6.0,14.0,0.42857142857142855,30.0,115.0,0.2608695652173913,0.7391304347826086,0.5425531914893617,0.5425531914893617,102.0,-72.0,
130-136-÷’º´ ÷µÁÕ≤≤‚ ‘_1463737660.csv,16.0,19.0,0.8421052631578947,42.0,136.0,0.3088235294117647,0.6911764705882353,0.7592125189298333,0.7592125189298333,107.0,-65.0,
134-221-¬Ú≥µ¥Ô»À≤‚ ‘_1463737670.csv,13.0,24.0,0.5416666666666666,36.0,221.0,0.16289592760180996,0.8371040723981901,0.6577328045945576,0.6577328045945576,191.0,-155.0,
143-127-¿Û÷¶FM≤‚ ‘_1463737709.csv,6.0,18.0,0.3333333333333333,24.0,127.0,0.1889763779527559,0.8110236220472441,0.47247706422018343,0.47247706422018343,103.0,-79.0,
157-161-»Œ“‚«Ú≤‚ ‘_1463737744.csv,17.0,23.0,0.7391304347826086,39.0,161.0,0.2422360248447205,0.7577639751552795,0.748331228576583,0.748331228576583,125.0,-86.0,
164-326-«—◊”“Ω…˙≤‚ ‘_1463737777.csv,9.0,40.0,0.225,33.0,326.0,0.10122699386503067,0.8987730061349694,0.3599017333151358,0.3599017333151358,263.0,-230.0,
167-284-–”¡÷Ã‚ø‚≤‚ ‘_1463737790.csv,10.0,35.0,0.2857142857142857,24.0,284.0,0.08450704225352113,0.9154929577464789,0.4355108877721943,0.4355108877721943,243.0,-219.0,
