project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-∞Ÿ∂»‰Ø¿¿∆˜T7≥¢œ ÃÂ—È_1463737142.csv,12.0,58.0,0.20689655172413793,48.0,471.0,0.10191082802547771,0.8980891719745223,0.3363148479427549,0.3363148479427549,397.0,-349.0,
29-150-–°∞◊”√≥µ_1463737383.csv,18.0,21.0,0.8571428571428571,112.0,150.0,0.7466666666666667,0.2533333333333333,0.3910806174957118,0.3910806174957118,123.0,-11.0,
48-118-∞Ÿ∂»≈¥√◊6.0.2≤‚ ‘_1463737445.csv,11.0,13.0,0.8461538461538461,72.0,118.0,0.6101694915254238,0.38983050847457623,0.5337552742616033,0.5337552742616033,76.0,-4.0,
89-120-“ª∆∑…≤‚ ‘_1463737536.csv,15.0,17.0,0.8823529411764706,64.0,120.0,0.5333333333333333,0.4666666666666667,0.6104651162790697,0.6104651162790697,84.0,-20.0,
92-133-ﬂ˜∂ﬂ¿≤≤‚ ‘_1463737548.csv,16.0,19.0,0.8421052631578947,88.0,133.0,0.6616541353383458,0.33834586466165417,0.4827355011733155,0.4827355011733155,113.0,-25.0,
95-106-∞Æ≈„ª§≤‚ ‘_1463737556.csv,12.0,14.0,0.8571428571428571,64.0,106.0,0.6037735849056604,0.39622641509433965,0.5419354838709677,0.5419354838709677,70.0,-6.0,
97-107-Ã‘Ãÿª›≤‚ ‘_1463737552.csv,11.0,15.0,0.7333333333333333,56.0,107.0,0.5233644859813084,0.47663551401869164,0.5777548918640577,0.5777548918640577,65.0,-9.0,
98-117-øÏ¿÷¬˙“‚≈ƒ≤‚ ‘_1463737558.csv,14.0,16.0,0.875,80.0,117.0,0.6837606837606838,0.3162393162393162,0.4645739910313902,0.4645739910313902,59.0,21.0,
99-156-—≈Àºæ˝≤‚ ‘_1463737564.csv,20.0,22.0,0.9090909090909091,80.0,156.0,0.5128205128205128,0.4871794871794872,0.6343906510851419,0.6343906510851419,88.0,-8.0,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,14.0,18.0,0.7777777777777778,72.0,138.0,0.5217391304347826,0.4782608695652174,0.5923076923076923,0.5923076923076923,100.0,-28.0,
128-115-µ∞µ∞◊¨≤‚ ‘_1463737676.csv,11.0,14.0,0.7857142857142857,72.0,115.0,0.6260869565217392,0.3739130434782608,0.5066952329941082,0.5066952329941082,102.0,-30.0,
130-136-÷’º´ ÷µÁÕ≤≤‚ ‘_1463737660.csv,19.0,19.0,1.0,120.0,136.0,0.8823529411764706,0.11764705882352944,0.21052631578947373,0.21052631578947373,107.0,13.0,
134-221-¬Ú≥µ¥Ô»À≤‚ ‘_1463737670.csv,19.0,24.0,0.7916666666666666,128.0,221.0,0.579185520361991,0.420814479638009,0.5495257347224382,0.5495257347224382,191.0,-63.0,
143-127-¿Û÷¶FM≤‚ ‘_1463737709.csv,14.0,18.0,0.7777777777777778,72.0,127.0,0.5669291338582677,0.4330708661417323,0.5563583815028902,0.5563583815028902,103.0,-31.0,
157-161-»Œ“‚«Ú≤‚ ‘_1463737744.csv,10.0,23.0,0.43478260869565216,56.0,161.0,0.34782608695652173,0.6521739130434783,0.5217391304347826,0.5217391304347826,125.0,-69.0,
164-326-«—◊”“Ω…˙≤‚ ‘_1463737777.csv,18.0,40.0,0.45,64.0,326.0,0.19631901840490798,0.803680981595092,0.5769513090286273,0.5769513090286273,263.0,-199.0,
167-284-–”¡÷Ã‚ø‚≤‚ ‘_1463737790.csv,21.0,35.0,0.6,72.0,284.0,0.2535211267605634,0.7464788732394366,0.6652719665271967,0.6652719665271967,243.0,-171.0,
168-124-µÁÃ®≤‚ ‘_1463737792.csv,10.0,16.0,0.625,80.0,124.0,0.6451612903225806,0.3548387096774194,0.4526748971193416,0.4526748971193416,102.0,-22.0,
170-149-Domino≤‚ ‘_1463737794.csv,14.0,21.0,0.6666666666666666,72.0,149.0,0.48322147651006714,0.5167785234899329,0.5822306238185254,0.5822306238185254,131.0,-59.0,
171-290-∞ŸŒ ∞Ÿ¥≤‚ ‘_1463737762.csv,6.0,34.0,0.17647058823529413,48.0,290.0,0.16551724137931034,0.8344827586206897,0.29133226324237566,0.29133226324237566,244.0,-196.0,
181-271-Õ¯¿÷ª›≤‚ ‘_1463737849.csv,24.0,33.0,0.7272727272727273,96.0,271.0,0.35424354243542433,0.6457564575645757,0.684094795993159,0.684094795993159,240.0,-144.0,
189-216-≈‹≈‹≤‚ ‘_1463737615.csv,18.0,25.0,0.72,80.0,216.0,0.37037037037037035,0.6296296296296297,0.6717892425905598,0.6717892425905598,178.0,-98.0,
216-283-¥Û∞Ôª„≤‚ ‘_1463737957.csv,26.0,34.0,0.7647058823529411,104.0,283.0,0.3674911660777385,0.6325088339222615,0.6923534662302886,0.6923534662302886,228.0,-124.0,
217-288-bug¥Û∞Ôª„≤‚ ‘_1470654530.csv,29.0,36.0,0.8055555555555556,152.0,288.0,0.5277777777777778,0.4722222222222222,0.5954106280193238,0.5954106280193238,233.0,-81.0,
218-103-bug∂Ò¡˙π´÷˜°™ƒÊÀ˛∑¿≤‚ ‘_1470654523.csv,13.0,14.0,0.9285714285714286,72.0,103.0,0.6990291262135923,0.30097087378640774,0.4545967287084038,0.4545967287084038,78.0,-6.0,
219-103-∂Ò¡˙π´÷˜°™ƒÊÀ˛∑¿≤‚ ‘_1463737972.csv,13.0,14.0,0.9285714285714286,72.0,103.0,0.6990291262135923,0.30097087378640774,0.4545967287084038,0.4545967287084038,78.0,-6.0,
220-798-≈©ø∆÷˙ ÷≤‚ ‘_1463737988.csv,50.0,99.0,0.5050505050505051,144.0,798.0,0.18045112781954886,0.8195488721804511,0.6249641648988017,0.6249641648988017,683.0,-539.0,
239-132-∫£µ∑Õ¯≤‚ ‘_1463738033.csv,13.0,18.0,0.7222222222222222,48.0,132.0,0.36363636363636365,0.6363636363636364,0.6765799256505576,0.6765799256505576,76.0,-28.0,
240-132-bug∫£µ∑Õ¯≤‚ ‘_1470654473.csv,13.0,18.0,0.7222222222222222,48.0,132.0,0.36363636363636365,0.6363636363636364,0.6765799256505576,0.6765799256505576,76.0,-28.0,
243-250-bugmalimalihome≤‚ ‘_1470654477.csv,24.0,31.0,0.7741935483870968,80.0,250.0,0.32,0.6799999999999999,0.7240461401952084,0.7240461401952084,167.0,-87.0,
244-250-malimalihome≤‚ ‘_1463738030.csv,24.0,31.0,0.7741935483870968,80.0,250.0,0.32,0.6799999999999999,0.7240461401952084,0.7240461401952084,167.0,-87.0,
249-222-æ¡–≈¥˚≤‚ ‘_1463738047.csv,15.0,27.0,0.5555555555555556,56.0,222.0,0.25225225225225223,0.7477477477477478,0.6374807987711213,0.6374807987711213,148.0,-92.0,
250-222-bugæ¡–≈¥˚≤‚ ‘_1470654468.csv,15.0,27.0,0.5555555555555556,56.0,222.0,0.25225225225225223,0.7477477477477478,0.6374807987711213,0.6374807987711213,148.0,-92.0,
257-133-bugø⁄¥¸π  ¬≤‚ ‘_1470654466.csv,18.0,19.0,0.9473684210526315,112.0,133.0,0.8421052631578947,0.1578947368421053,0.2706766917293234,0.2706766917293234,96.0,16.0,
258-133-ø⁄¥¸π  ¬≤‚ ‘_1463738051.csv,18.0,19.0,0.9473684210526315,112.0,133.0,0.8421052631578947,0.1578947368421053,0.2706766917293234,0.2706766917293234,96.0,16.0,
261-195-–°µ∂ª„≤‚ ‘_1463738056.csv,25.0,27.0,0.9259259259259259,128.0,195.0,0.6564102564102564,0.3435897435897436,0.5011968880909635,0.5011968880909635,155.0,-27.0,
261-195-–°µ∂ª„≤‚ ‘_1463738056.csv,25.0,27.0,0.9259259259259259,128.0,195.0,0.6564102564102564,0.3435897435897436,0.5011968880909635,0.5011968880909635,155.0,-27.0,
263-212-bugÿ¬∏‚≤‚ ‘_1470654464.csv,24.0,26.0,0.9230769230769231,112.0,212.0,0.5283018867924528,0.4716981132075472,0.6243496357960459,0.6243496357960459,161.0,-49.0,
263-212-bugÿ¬∏‚≤‚ ‘_1470654464.csv,24.0,26.0,0.9230769230769231,112.0,212.0,0.5283018867924528,0.4716981132075472,0.6243496357960459,0.6243496357960459,161.0,-49.0,
267-194-bug≥µ∞¢∏Á£®”√ªß∂À£©≤‚ ‘_1470654466.csv,24.0,27.0,0.8888888888888888,88.0,194.0,0.4536082474226804,0.5463917525773196,0.6767757382282522,0.6767757382282522,143.0,-55.0,
268-194-≥µ∞¢∏Á£®”√ªß∂À£©≤‚ ‘_1463738053.csv,24.0,27.0,0.8888888888888888,88.0,194.0,0.4536082474226804,0.5463917525773196,0.6767757382282522,0.6767757382282522,143.0,-55.0,
275-261-bugÃ‘∂˛ ÷≤‚ ‘_1470654455.csv,25.0,32.0,0.78125,96.0,261.0,0.367816091954023,0.632183908045977,0.6988564167725541,0.6988564167725541,227.0,-131.0,
276-261-Ã‘∂˛ ÷≤‚ ‘_1463738066.csv,25.0,32.0,0.78125,96.0,261.0,0.367816091954023,0.632183908045977,0.6988564167725541,0.6988564167725541,227.0,-131.0,
295-128-bug≥µµ‰APP≤‚ ‘_1470654436.csv,10.0,15.0,0.6666666666666666,64.0,128.0,0.5,0.5,0.5714285714285715,0.5714285714285715,104.0,-40.0,
