project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
2-471-∞Ÿ∂»‰Ø¿¿∆˜T7≥¢œ ÃÂ—È_1463737142.csv,21.0,58.0,0.3620689655172414,60.0,471.0,0.12738853503184713,0.8726114649681529,0.5117851107355689,0.5117851107355689,397.0,-337.0,
29-150-–°∞◊”√≥µ_1463737383.csv,19.0,21.0,0.9047619047619048,105.0,150.0,0.7,0.30000000000000004,0.4505928853754941,0.4505928853754941,123.0,-18.0,
48-118-∞Ÿ∂»≈¥√◊6.0.2≤‚ ‘_1463737445.csv,8.0,13.0,0.6153846153846154,36.0,118.0,0.3050847457627119,0.6949152542372881,0.6527363184079602,0.6527363184079602,76.0,-40.0,
89-120-“ª∆∑…≤‚ ‘_1463737536.csv,16.0,17.0,0.9411764705882353,60.0,120.0,0.5,0.5,0.6530612244897959,0.6530612244897959,84.0,-24.0,
92-133-ﬂ˜∂ﬂ¿≤≤‚ ‘_1463737548.csv,18.0,19.0,0.9473684210526315,87.0,133.0,0.6541353383458647,0.3458646616541353,0.5067319461444308,0.5067319461444308,113.0,-26.0,
95-106-∞Æ≈„ª§≤‚ ‘_1463737556.csv,12.0,14.0,0.8571428571428571,45.0,106.0,0.42452830188679247,0.5754716981132075,0.6886171213546565,0.6886171213546565,70.0,-25.0,
97-107-Ã‘Ãÿª›≤‚ ‘_1463737552.csv,6.0,15.0,0.4,33.0,107.0,0.308411214953271,0.691588785046729,0.5068493150684932,0.5068493150684932,65.0,-32.0,
98-117-øÏ¿÷¬˙“‚≈ƒ≤‚ ‘_1463737558.csv,14.0,16.0,0.875,51.0,117.0,0.4358974358974359,0.5641025641025641,0.6859688195991092,0.6859688195991092,59.0,-8.0,
99-156-—≈Àºæ˝≤‚ ‘_1463737564.csv,19.0,22.0,0.8636363636363636,54.0,156.0,0.34615384615384615,0.6538461538461539,0.7442396313364055,0.7442396313364055,88.0,-34.0,
122-138-π∫ŒÔøÒ≤‚ ‘_1463737645.csv,14.0,18.0,0.7777777777777778,60.0,138.0,0.43478260869565216,0.5652173913043479,0.6546762589928058,0.6546762589928058,100.0,-40.0,
