project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal
1-284-百度手机卫士功能体验_1463737109.csv,36.0,36.0,1.0,223.0,284.0,0.7852112676056338,0.21478873239436624,0.6073943661971831,0.35362318840579715,178.0,45.0,
101-120-今日时尚测试_1463737561.csv,17.0,17.0,1.0,110.0,120.0,0.9166666666666666,0.08333333333333337,0.5416666666666667,0.15384615384615388,73.0,37.0,
102-223-迪信通测试_1463737571.csv,23.0,27.0,0.8518518518518519,89.0,223.0,0.3991031390134529,0.600896860986547,0.7263743564191995,0.7046987538584657,122.0,-33.0,
106-103-基金速览2.3测试_1463737575.csv,12.0,14.0,0.8571428571428571,43.0,103.0,0.4174757281553398,0.5825242718446602,0.7198335644937586,0.6936416184971098,67.0,-24.0,
107-174-硬件编码测试_1463737567.csv,23.0,24.0,0.9583333333333334,95.0,174.0,0.5459770114942529,0.45402298850574707,0.7061781609195402,0.6161410647677178,99.0,-4.0,
108-272-优优送药测试_1463737584.csv,34.0,34.0,1.0,272.0,272.0,1.0,0.0,0.5,0.0,213.0,59.0,
11-117-广告云推送调研测试_1463737325.csv,9.0,9.0,1.0,117.0,117.0,1.0,0.0,0.5,0.0,94.0,23.0,
111-241-迪信通测试二_1463737590.csv,30.0,30.0,1.0,241.0,241.0,1.0,0.0,0.5,0.0,158.0,83.0,
112-119-思维简图测试_1463737602.csv,16.0,16.0,1.0,119.0,119.0,1.0,0.0,0.5,0.0,75.0,44.0,
113-177-Hark测试_1463737599.csv,24.0,24.0,1.0,177.0,177.0,1.0,0.0,0.5,0.0,132.0,45.0,
114-119-京东微联测试_1463737617.csv,11.0,17.0,0.6470588235294118,48.0,119.0,0.40336134453781514,0.5966386554621849,0.6218487394957983,0.6208267090620032,94.0,-46.0,
115-157-天天红包测试_1463737606.csv,17.0,17.0,1.0,157.0,157.0,1.0,0.0,0.5,0.0,122.0,35.0,
119-337-急救快通测试_1463737643.csv,42.0,42.0,1.0,337.0,337.0,1.0,0.0,0.5,0.0,288.0,49.0,
122-138-购物狂测试_1463737645.csv,16.0,18.0,0.8888888888888888,63.0,138.0,0.45652173913043476,0.5434782608695652,0.716183574879227,0.6745362563237773,100.0,-37.0,
123-115-移动发布系统Beta测试_1463737586.csv,5.0,5.0,1.0,115.0,115.0,1.0,0.0,0.5,0.0,84.0,31.0,
124-326-衣批测试_1463737628.csv,21.0,40.0,0.525,44.0,326.0,0.13496932515337423,0.8650306748466258,0.6950153374233129,0.6534260178748759,238.0,-194.0,
125-117-话费支付Demo测试_1463737673.csv,15.0,16.0,0.9375,61.0,117.0,0.5213675213675214,0.4786324786324786,0.7080662393162394,0.6337231233496793,70.0,-9.0,
127-271-365淘房测试_1463737634.csv,32.0,32.0,1.0,271.0,271.0,1.0,0.0,0.5,0.0,235.0,36.0,
128-115-蛋蛋赚测试_1463737676.csv,14.0,14.0,1.0,115.0,115.0,1.0,0.0,0.5,0.0,102.0,13.0,
130-136-终极手电筒测试_1463737660.csv,18.0,19.0,0.9473684210526315,93.0,136.0,0.6838235294117647,0.3161764705882353,0.6317724458204335,0.4741194486983154,107.0,-14.0,
133-141-幻径测试_1463737686.csv,20.0,20.0,1.0,85.0,141.0,0.6028368794326241,0.3971631205673759,0.698581560283688,0.5685279187817258,69.0,16.0,
134-221-买车达人测试_1463737670.csv,21.0,24.0,0.875,104.0,221.0,0.47058823529411764,0.5294117647058824,0.7022058823529411,0.6596858638743456,191.0,-87.0,
135-243-星联app测试_1463737684.csv,30.0,30.0,1.0,242.0,243.0,0.9958847736625515,0.004115226337448541,0.5020576131687242,0.008196721311475374,151.0,91.0,
136-215-简明天气测试_1463737693.csv,24.0,24.0,1.0,213.0,215.0,0.9906976744186047,0.009302325581395321,0.5046511627906977,0.01843317972350225,154.0,59.0,
141-173-聚创测试_1463737689.csv,12.0,23.0,0.5217391304347826,40.0,173.0,0.23121387283236994,0.7687861271676301,0.6452626288012063,0.6216163583252191,140.0,-100.0,
142-130-hjdn测试_1463737703.csv,18.0,18.0,1.0,99.0,130.0,0.7615384615384615,0.2384615384615385,0.6192307692307693,0.3850931677018634,75.0,24.0,
143-127-荔枝FM测试_1463737709.csv,10.0,18.0,0.5555555555555556,31.0,127.0,0.2440944881889764,0.7559055118110236,0.6557305336832896,0.6404269513008672,103.0,-72.0,
145-155-手电筒测试_1463737698.csv,22.0,22.0,1.0,115.0,155.0,0.7419354838709677,0.25806451612903225,0.6290322580645161,0.41025641025641024,73.0,42.0,
146-252-鸟人测试_1463737707.csv,16.0,31.0,0.5161290322580645,86.0,252.0,0.3412698412698413,0.6587301587301587,0.5874295954941116,0.5787753323164088,196.0,-110.0,
149-121-喜马拉雅FM测试_1463737711.csv,9.0,17.0,0.5294117647058824,28.0,121.0,0.23140495867768596,0.768595041322314,0.6490034030140982,0.6269662921348315,79.0,-51.0,
150-275-石榴网APP测试_1463737733.csv,34.0,34.0,1.0,275.0,275.0,1.0,0.0,0.5,0.0,234.0,41.0,
151-332-道道云驾校测试_1463737724.csv,41.0,41.0,1.0,328.0,332.0,0.9879518072289156,0.012048192771084376,0.5060240963855422,0.02380952380952388,224.0,104.0,
154-186-BCHMS测试_1463737680.csv,26.0,26.0,1.0,186.0,186.0,1.0,0.0,0.5,0.0,149.0,37.0,
157-161-任意球测试_1463737744.csv,19.0,23.0,0.8260869565217391,65.0,161.0,0.40372670807453415,0.5962732919254659,0.7111801242236024,0.6926143914942092,125.0,-60.0,
158-278-城市赛车手测试_1463737738.csv,24.0,33.0,0.7272727272727273,95.0,278.0,0.34172661870503596,0.658273381294964,0.6927730542838457,0.6910549917394382,218.0,-123.0,
159-158-基金曲线速览测试_1463737717.csv,21.0,21.0,1.0,158.0,158.0,1.0,0.0,0.5,0.0,93.0,65.0,
161-270-凤凰视频beta版_1463737748.csv,31.0,31.0,1.0,267.0,270.0,0.9888888888888889,0.011111111111111072,0.5055555555555555,0.0219780219780219,220.0,47.0,
162-412-网上订餐软件测试_1463737768.csv,51.0,51.0,1.0,391.0,412.0,0.9490291262135923,0.050970873786407744,0.5254854368932038,0.0969976905311778,326.0,65.0,
163-180-局领导测试_1463737771.csv,7.0,23.0,0.30434782608695654,26.0,180.0,0.14444444444444443,0.8555555555555556,0.5799516908212561,0.44897959183673475,142.0,-116.0,
164-326-茄子医生测试_1463737777.csv,40.0,40.0,1.0,285.0,326.0,0.8742331288343558,0.12576687116564422,0.5628834355828221,0.2234332425068121,263.0,22.0,
167-284-杏林题库测试_1463737790.csv,34.0,35.0,0.9714285714285714,216.0,284.0,0.7605633802816901,0.23943661971830987,0.6054325955734406,0.384180790960452,243.0,-27.0,
168-124-电台测试_1463737792.csv,13.0,16.0,0.8125,72.0,124.0,0.5806451612903226,0.4193548387096774,0.6159274193548387,0.553191489361702,102.0,-30.0,
170-149-Domino测试_1463737794.csv,20.0,21.0,0.9523809523809523,129.0,149.0,0.8657718120805369,0.13422818791946312,0.5433045701502077,0.23529411764705885,131.0,-2.0,
171-290-百问百答测试_1463737762.csv,33.0,34.0,0.9705882352941176,243.0,290.0,0.8379310344827586,0.16206896551724137,0.5663286004056796,0.27775787965616044,244.0,-1.0,
174-330-易试驾测试_1463737832.csv,28.0,39.0,0.717948717948718,100.0,330.0,0.30303030303030304,0.696969696969697,0.7074592074592074,0.7073036792970897,278.0,-178.0,
175-167-赛果不倒蛋测试_1463737842.csv,22.0,22.0,1.0,167.0,167.0,1.0,0.0,0.5,0.0,120.0,47.0,
179-117-金蛋理财测试_1463737851.csv,16.0,16.0,1.0,82.0,117.0,0.7008547008547008,0.2991452991452992,0.6495726495726496,0.46052631578947373,56.0,26.0,
181-271-网乐惠测试_1463737849.csv,32.0,33.0,0.9696969696969697,235.0,271.0,0.8671586715867159,0.1328413284132841,0.5512691490551269,0.23367139959432046,240.0,-5.0,
183-124-喜马拉雅FM测试_1463737863.csv,17.0,17.0,1.0,124.0,124.0,1.0,0.0,0.5,0.0,78.0,46.0,
184-158-叮叮搭车测试_1463737804.csv,22.0,22.0,1.0,129.0,158.0,0.8164556962025317,0.18354430379746833,0.5917721518987342,0.3101604278074866,91.0,38.0,
187-289-鸟人测试_1463737869.csv,26.0,35.0,0.7428571428571429,79.0,289.0,0.27335640138408307,0.726643598615917,0.7347503707365299,0.7346609257265878,220.0,-141.0,
189-216-跑跑测试_1463737615.csv,24.0,25.0,0.96,145.0,216.0,0.6712962962962963,0.3287037037037037,0.6443518518518518,0.4897255352780572,178.0,-33.0,
190-330-掌上PC板测试_1463737880.csv,41.0,41.0,1.0,282.0,330.0,0.8545454545454545,0.1454545454545455,0.5727272727272728,0.25396825396825407,234.0,48.0,
192-344-滔滔雅思口语测试_1463737898.csv,43.0,43.0,1.0,344.0,344.0,1.0,0.0,0.5,0.0,265.0,79.0,
193-114-百度图片App4.1.3.1测试_1463737882.csv,3.0,3.0,1.0,114.0,114.0,1.0,0.0,0.5,0.0,40.0,74.0,
194-317-竹兜育儿测试_1463737902.csv,37.0,37.0,1.0,274.0,317.0,0.8643533123028391,0.13564668769716093,0.5678233438485805,0.23888888888888896,170.0,104.0,
196-262-小Q科普测试_1463737916.csv,31.0,31.0,1.0,236.0,262.0,0.9007633587786259,0.0992366412213741,0.549618320610687,0.18055555555555564,144.0,92.0,
