capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,9,19,10,12,9,10,11,
28,11,19,12,11,11,11,12,
35,11,19,12,10,11,11,9,
42,12,19,13,13,13,13,14,
49,13,19,14,15,14,15,18,
56,15,19,16,17,16,16,17,
63,17,19,19,21,20,21,25,
70,17,19,18,19,18,18,16,
77,17,19,17,17,18,27,24,
84,18,19,18,18,18,18,18,
91,18,19,18,18,18,18,17,
98,18,19,18,18,18,18,17,
105,18,19,18,19,18,18,19,
112,18,19,18,18,18,18,14,
119,19,19,19,20,19,19,16,
126,19,19,19,20,19,19,16,
