capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,4,43,4,17,6,8,7,
28,4,43,4,16,6,8,8,
35,8,43,12,31,20,26,19,
42,10,43,16,29,19,34,23,
49,12,43,21,44,28,52,30,
56,13,43,21,49,23,33,30,
63,17,43,32,94,52,141,46,
70,19,43,30,65,31,37,41,
77,21,43,30,68,35,42,46,
84,23,43,32,64,33,37,44,
91,26,43,36,67,36,40,48,
98,27,43,35,58,35,37,44,
105,28,43,33,46,34,35,42,
112,29,43,33,44,33,34,39,
119,30,43,35,43,34,35,37,
126,31,43,35,42,34,35,37,
133,32,43,36,42,35,36,37,
140,32,43,34,39,35,37,45,
147,32,43,34,39,36,38,48,
154,34,43,37,44,41,48,58,
161,34,43,36,43,43,52,60,
168,36,43,39,46,45,52,62,
175,36,43,39,45,42,45,56,
182,36,43,38,45,42,45,55,
189,37,43,40,46,42,44,54,
196,37,43,39,44,41,43,51,
203,37,43,38,41,39,40,42,
210,38,43,39,41,39,39,32,
217,39,43,40,42,40,41,37,
224,39,43,40,42,41,41,39,
231,40,43,41,43,42,43,46,
238,41,43,42,44,44,44,47,
245,41,43,42,44,43,43,45,
252,42,43,43,45,44,44,42,
259,42,43,42,44,43,43,42,
266,43,43,43,45,45,45,51,
273,43,43,43,44,44,44,45,
280,43,43,43,44,44,45,50,
287,43,43,43,44,44,46,53,
294,43,43,43,43,44,46,53,
301,43,43,43,43,44,46,52,
308,43,43,43,44,44,46,52,
315,43,43,43,44,44,45,51,
322,43,43,43,43,44,45,50,
329,43,43,43,43,44,44,48,
336,43,43,43,43,44,44,46,
343,43,43,43,43,44,44,46,
