capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,0,16,0,0,0,0,0,
28,0,16,0,0,0,0,0,
35,0,16,0,0,0,0,0,
42,0,16,0,0,0,0,0,
49,1,16,0,0,1,1,3,
56,6,16,8,10,8,10,12,
63,10,16,17,15,14,16,19,
70,13,16,18,24,22,34,29,
77,16,16,24,32,30,49,38,
84,16,16,18,17,17,17,10,
91,16,16,17,18,17,17,17,
98,16,16,16,16,16,16,13,
105,16,16,16,17,17,17,19,
112,16,16,16,16,16,16,16,
119,16,16,16,16,16,16,10,
