capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,0,17,0,0,0,0,0,
28,5,17,5,48,10,13,11,
35,8,17,10,8,9,9,10,
42,10,17,12,12,11,13,15,
49,13,17,15,16,15,16,19,
56,13,17,14,13,14,14,14,
63,15,17,16,17,16,19,21,
70,15,17,15,15,15,15,12,
77,15,17,15,15,15,17,19,
84,16,17,16,17,17,18,20,
91,16,17,16,17,17,18,20,
98,17,17,17,18,20,30,26,
105,17,17,17,18,18,19,22,
112,17,17,17,18,18,20,21,
119,17,17,17,18,18,19,20,
