capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,0,14,0,0,0,0,0,
28,0,14,0,0,0,0,0,
35,0,14,0,0,0,0,0,
42,0,14,0,0,0,0,0,
49,5,14,8,22,10,13,14,
56,9,14,14,18,14,18,19,
63,10,14,12,11,11,12,14,
70,12,14,13,16,15,22,22,
77,14,14,15,18,16,19,22,
84,14,14,15,16,16,18,21,
91,14,14,14,15,15,15,16,
98,14,14,14,14,14,14,10,
