capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,8,16,12,34,12,20,13,
28,9,16,10,19,13,54,16,
35,12,16,15,25,20,69,24,
42,13,16,15,21,16,19,22,
49,15,16,18,22,18,19,23,
56,15,16,16,19,17,19,22,
63,16,16,17,18,17,17,17,
70,16,16,16,19,18,30,24,
77,16,16,16,19,18,24,24,
84,16,16,16,17,17,17,19,
91,16,16,16,17,16,16,17,
98,16,16,16,17,16,17,19,
105,16,16,16,16,16,16,15,
112,16,16,16,16,16,16,17,
