capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,10,13,17,36,15,29,17,
28,12,13,16,23,16,24,21,
35,12,13,15,27,29,36,25,
42,12,13,14,20,18,30,23,
49,12,13,13,15,14,21,19,
56,12,13,12,13,12,12,11,
63,12,13,12,12,12,17,16,
70,12,13,12,12,12,12,13,
77,13,13,13,13,14,15,19,
84,13,13,13,13,14,15,19,
91,13,13,13,13,14,15,19,
98,13,13,13,14,14,15,19,
105,13,13,13,13,14,15,18,
112,13,13,13,13,14,15,18,
