capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,0,16,0,0,0,0,0,
28,3,16,2,0,5,7,8,
35,8,16,18,77,25,32,21,
42,11,16,16,21,17,33,23,
49,14,16,18,18,18,21,24,
56,14,16,16,17,16,17,19,
63,14,16,14,14,14,14,11,
70,14,16,14,14,14,14,13,
77,16,16,16,16,16,16,18,
84,16,16,16,16,16,16,16,
91,16,16,16,16,16,16,16,
98,16,16,16,15,16,16,11,
105,16,16,16,15,16,16,10,
112,16,16,16,15,16,16,10,
119,16,16,16,15,16,16,13,
