capture,detectedBugNum,totalBugNum,M0,Mth,MtCH,MhCH,MhJK
21,10,14,13,62,21,28,16,
28,12,14,13,18,15,32,18,
35,12,14,12,12,12,12,11,
42,12,14,12,12,12,12,10,
49,13,14,13,13,13,13,10,
56,13,14,13,13,13,13,14,
63,13,14,13,13,13,13,16,
70,13,14,13,13,13,13,14,
77,13,14,13,13,13,13,14,
84,14,14,14,14,14,14,15,
91,14,14,14,14,14,14,15,
98,14,14,14,14,14,14,15,
